Wavelength (nm),Intensity
394.27,1017.2000
394.56,1006.2000
394.85,1009.4000
395.14,1002.8000
395.44,1007.2000
395.73,1014.6000
396.02,988.8000
396.31,1001.8000
396.61,999.4000
396.90,994.6000
397.19,1012.4000
397.48,1012.8000
397.77,989.8000
398.06,1002.8000
398.36,1019.8000
398.65,993.2000
398.94,997.0000
399.23,985.0000
399.52,999.4000
399.82,1006.6000
400.11,1001.6000
400.40,1017.8000
400.69,995.6000
400.98,989.6000
401.27,1013.4000
401.57,981.8000
401.86,996.4000
402.15,995.8000
402.44,998.2000
402.73,989.2000
403.02,1010.6000
403.32,996.4000
403.61,1003.6000
403.90,991.2000
404.19,1010.2000
404.48,1010.6000
404.77,1005.6000
405.06,1015.2000
405.36,1020.0000
405.65,1008.6000
405.94,986.8000
406.23,1006.6000
406.52,1022.8000
406.81,1028.6000
407.10,1003.6000
407.40,1016.2000
407.69,1009.0000
407.98,1006.8000
408.27,995.8000
408.56,992.2000
408.85,1031.0000
409.14,999.8000
409.43,1020.6000
409.72,995.2000
410.02,1040.6000
410.31,1006.8000
410.60,1005.2000
410.89,1027.2000
411.18,1000.6000
411.47,1006.4000
411.76,998.8000
412.05,1005.2000
412.34,1004.2000
412.63,987.2000
412.93,1046.0000
413.22,1019.6000
413.51,998.0000
413.80,1013.2000
414.09,986.6000
414.38,994.6000
414.67,1011.8000
414.96,973.8000
415.25,1030.4000
415.54,1004.6000
415.83,984.6000
416.12,979.2000
416.41,974.6000
416.70,1003.2000
417.00,1013.8000
417.29,998.8000
417.58,1001.6000
417.87,1000.2000
418.16,1015.0000
418.45,991.2000
418.74,992.0000
419.03,1001.8000
419.32,1027.8000
419.61,1009.6000
419.90,1011.8000
420.19,1005.4000
420.48,1004.8000
420.77,991.2000
421.06,994.8000
421.35,998.6000
421.64,1000.0000
421.93,983.4000
422.22,998.6000
422.51,1017.4000
422.80,1001.0000
423.09,992.0000
423.38,1024.4000
423.67,1002.8000
423.96,991.8000
424.25,987.4000
424.54,989.6000
424.83,975.0000
425.12,987.2000
425.41,1002.2000
425.70,1054.4000
425.99,1004.6000
426.28,1010.2000
426.57,1005.4000
426.86,991.0000
427.15,1013.2000
427.44,1027.2000
427.73,1019.6000
428.02,999.0000
428.31,1007.6000
428.60,1015.0000
428.89,1010.0000
429.18,1000.2000
429.47,1007.6000
429.76,991.2000
430.05,992.4000
430.34,1008.0000
430.63,998.0000
430.92,1025.0000
431.21,1005.4000
431.50,984.8000
431.79,995.6000
432.08,996.8000
432.37,985.2000
432.66,999.0000
432.94,991.2000
433.23,998.2000
433.52,1013.2000
433.81,1007.2000
434.10,1052.4000
434.39,995.6000
434.68,1033.0000
434.97,989.2000
435.26,994.4000
435.55,1005.6000
435.84,1002.0000
436.13,990.2000
436.42,1018.8000
436.71,989.8000
436.99,994.2000
437.28,990.8000
437.57,1007.2000
437.86,997.0000
438.15,1006.8000
438.44,992.8000
438.73,997.0000
439.02,1007.2000
439.31,1007.8000
439.60,992.4000
439.88,1002.4000
440.17,1011.4000
440.46,1008.8000
440.75,980.2000
441.04,982.0000
441.33,1015.8000
441.62,1005.4000
441.91,992.0000
442.20,996.6000
442.48,1005.2000
442.77,991.4000
443.06,1002.4000
443.35,973.0000
443.64,1003.0000
443.93,987.6000
444.22,1003.4000
444.50,1015.0000
444.79,1006.2000
445.08,1007.0000
445.37,1011.8000
445.66,988.0000
445.95,984.4000
446.24,982.6000
446.52,995.4000
446.81,1027.4000
447.10,985.2000
447.39,1000.8000
447.68,990.8000
447.97,981.0000
448.25,1019.4000
448.54,1000.6000
448.83,1013.6000
449.12,1025.6000
449.41,1007.2000
449.69,1006.8000
449.98,985.8000
450.27,989.8000
450.56,990.6000
450.85,1004.6000
451.14,976.4000
451.42,997.8000
451.71,1001.4000
452.00,990.4000
452.29,1010.8000
452.58,993.4000
452.86,995.2000
453.15,1000.4000
453.44,996.4000
453.73,1010.0000
454.01,987.2000
454.30,1046.4000
454.59,986.4000
454.88,990.8000
455.17,980.4000
455.45,995.6000
455.74,1030.4000
456.03,996.2000
456.32,992.0000
456.60,999.6000
456.89,996.4000
457.18,991.0000
457.47,987.6000
457.76,985.8000
458.04,990.2000
458.33,995.4000
458.62,983.2000
458.91,968.6000
459.19,976.6000
459.48,981.8000
459.77,980.0000
460.06,1004.2000
460.34,996.2000
460.63,997.4000
460.92,998.6000
461.20,985.8000
461.49,1001.0000
461.78,979.8000
462.07,990.6000
462.35,994.4000
462.64,998.2000
462.93,1001.8000
463.22,1015.6000
463.50,997.6000
463.79,1001.0000
464.08,1008.8000
464.36,991.8000
464.65,990.8000
464.94,997.2000
465.22,1003.4000
465.51,1004.6000
465.80,1025.6000
466.09,998.0000
466.37,1011.4000
466.66,1028.2000
466.95,999.2000
467.23,995.0000
467.52,993.8000
467.81,1035.8000
468.09,987.4000
468.38,1003.4000
468.67,1023.2000
468.95,987.4000
469.24,983.4000
469.53,1014.2000
469.81,1003.2000
470.10,993.8000
470.39,1011.8000
470.67,972.8000
470.96,1010.8000
471.25,987.4000
471.53,1011.0000
471.82,996.0000
472.11,995.8000
472.39,996.4000
472.68,998.6000
472.97,984.4000
473.25,986.6000
473.54,986.6000
473.82,986.2000
474.11,994.4000
474.40,1002.2000
474.68,1026.6000
474.97,1019.2000
475.26,991.8000
