Wavelength (nm),Intensity
394.27,1019.6000
394.56,997.0000
394.85,1003.0000
395.14,996.8000
395.44,1010.8000
395.73,1011.6000
396.02,989.2000
396.31,997.2000
396.61,1008.2000
396.90,988.6000
397.19,1000.0000
397.48,1002.6000
397.77,988.2000
398.06,1011.4000
398.36,1005.4000
398.65,995.8000
398.94,1002.6000
399.23,987.8000
399.52,999.4000
399.82,996.4000
400.11,995.6000
400.40,1011.4000
400.69,986.4000
400.98,997.8000
401.27,1020.0000
401.57,967.4000
401.86,995.6000
402.15,995.2000
402.44,989.0000
402.73,995.4000
403.02,1016.4000
403.32,998.0000
403.61,995.4000
403.90,994.6000
404.19,1012.6000
404.48,1003.6000
404.77,1015.8000
405.06,1013.8000
405.36,1022.2000
405.65,1002.6000
405.94,985.4000
406.23,1014.4000
406.52,1020.0000
406.81,1023.8000
407.10,1005.0000
407.40,1002.4000
407.69,1000.8000
407.98,1007.6000
408.27,993.6000
408.56,987.8000
408.85,1038.2000
409.14,995.2000
409.43,1010.6000
409.72,991.2000
410.02,1039.0000
410.31,1007.2000
410.60,992.8000
410.89,1017.6000
411.18,1002.6000
411.47,997.4000
411.76,1000.8000
412.05,990.6000
412.34,1001.0000
412.63,998.4000
412.93,1051.6000
413.22,1024.2000
413.51,994.0000
413.80,1003.8000
414.09,990.8000
414.38,992.0000
414.67,1006.6000
414.96,982.0000
415.25,1030.0000
415.54,1011.8000
415.83,985.0000
416.12,985.6000
416.41,980.0000
416.70,1010.4000
417.00,1008.2000
417.29,1002.8000
417.58,992.8000
417.87,1002.0000
418.16,1009.0000
418.45,1003.0000
418.74,999.8000
419.03,998.2000
419.32,1032.4000
419.61,999.0000
419.90,1013.8000
420.19,1005.2000
420.48,999.2000
420.77,981.8000
421.06,993.8000
421.35,998.2000
421.64,1007.8000
421.93,988.6000
422.22,1000.0000
422.51,1019.4000
422.80,1005.2000
423.09,983.6000
423.38,1028.0000
423.67,1007.0000
423.96,996.2000
424.25,990.0000
424.54,989.2000
424.83,980.8000
425.12,987.2000
425.41,1010.2000
425.70,1059.6000
425.99,1004.6000
426.28,1001.8000
426.57,998.6000
426.86,1002.4000
427.15,1019.0000
427.44,1030.0000
427.73,1012.8000
428.02,1001.8000
428.31,1007.8000
428.60,1022.4000
428.89,1011.0000
429.18,1009.6000
429.47,1008.6000
429.76,984.4000
430.05,987.2000
430.34,1024.4000
430.63,999.0000
430.92,1022.0000
431.21,1012.8000
431.50,981.0000
431.79,994.0000
432.08,993.0000
432.37,989.2000
432.66,1000.6000
432.94,981.2000
433.23,1001.2000
433.52,1016.2000
433.81,1017.2000
434.10,1053.4000
434.39,1011.0000
434.68,1029.2000
434.97,980.6000
435.26,991.0000
435.55,1017.2000
435.84,998.8000
436.13,995.2000
436.42,1017.4000
436.71,992.8000
436.99,1001.2000
437.28,999.0000
437.57,1009.4000
437.86,998.2000
438.15,1010.2000
438.44,991.2000
438.73,1012.4000
439.02,1008.4000
439.31,1009.6000
439.60,992.2000
439.88,1001.4000
440.17,1005.4000
440.46,1012.0000
440.75,984.6000
441.04,984.6000
441.33,1015.8000
441.62,1002.2000
441.91,985.0000
442.20,990.4000
442.48,1002.8000
442.77,982.4000
443.06,1000.6000
443.35,981.4000
443.64,995.4000
443.93,990.8000
444.22,993.2000
444.50,1003.8000
444.79,997.6000
445.08,1007.6000
445.37,1005.2000
445.66,995.0000
445.95,975.6000
446.24,984.0000
446.52,988.0000
446.81,1026.8000
447.10,987.0000
447.39,994.2000
447.68,991.6000
447.97,975.4000
448.25,1029.8000
448.54,1020.8000
448.83,1020.8000
449.12,1018.8000
449.41,988.8000
449.69,1005.6000
449.98,998.4000
450.27,994.0000
450.56,990.4000
450.85,1002.2000
451.14,982.2000
451.42,1005.0000
451.71,1004.8000
452.00,998.0000
452.29,1015.0000
452.58,994.2000
452.86,1004.0000
453.15,999.4000
453.44,1001.2000
453.73,1020.8000
454.01,983.8000
454.30,1045.0000
454.59,971.4000
454.88,993.4000
455.17,976.0000
455.45,1000.0000
455.74,1024.2000
456.03,992.2000
456.32,989.0000
456.60,987.0000
456.89,995.4000
457.18,988.0000
457.47,979.6000
457.76,992.4000
458.04,998.0000
458.33,989.6000
458.62,997.0000
458.91,978.8000
459.19,979.4000
459.48,981.0000
459.77,980.8000
460.06,997.4000
460.34,998.2000
460.63,993.6000
460.92,989.2000
461.20,984.6000
461.49,990.0000
461.78,978.8000
462.07,994.6000
462.35,995.2000
462.64,1004.0000
462.93,1013.8000
463.22,1010.6000
463.50,1001.2000
463.79,1006.8000
464.08,1009.6000
464.36,1007.8000
464.65,986.2000
464.94,999.2000
465.22,1001.0000
465.51,994.4000
465.80,1021.0000
466.09,993.0000
466.37,1013.8000
466.66,1025.8000
466.95,989.4000
467.23,997.2000
467.52,1001.8000
467.81,1026.2000
468.09,991.8000
468.38,1008.2000
468.67,1027.0000
468.95,999.4000
469.24,986.2000
469.53,1004.8000
469.81,1020.6000
470.10,1006.4000
470.39,1008.8000
470.67,987.6000
470.96,1011.2000
471.25,981.0000
471.53,1010.6000
471.82,992.4000
472.11,1008.0000
472.39,982.2000
472.68,996.8000
472.97,988.2000
473.25,1004.6000
473.54,989.6000
473.82,987.0000
474.11,1001.8000
474.40,998.0000
474.68,1018.6000
474.97,1012.6000
475.26,997.4000
475.54,977.0000
475.83,994.4000
476.11,997.4000
476.40,1013.6000
476.69,1004.6000
476.97,1006.0000
477.26,1004.6000
477.55,1014.4000
477.83,980.8000
478.12,989.0000
478.40,991.6000
478.69,994.6000
478.98,1003.4000
479.26,984.8000
479.55,1002.6000
479.83,993.0000
480.12,992.6000
480.40,1009.0000
480.69,988.2000
480.98,998.2000
481.26,1019.8000
481.55,992.0000
481.83,1003.8000
482.12,992.8000
482.41,996.6000
482.69,975.6000
482.98,1002.4000
483.26,1017.6000
483.55,998.8000
483.83,1001.6000
484.12,989.4000
484.40,998.6000
484.69,988.2000
484.98,998.8000
485.26,1005.0000
485.55,998.6000
485.83,984.6000
486.12,1004.6000
