Wavelength (nm),Intensity
394.27,1026.4000
394.56,999.0000
394.85,1019.8000
395.14,1002.6000
395.44,1002.8000
395.73,1014.2000
396.02,984.8000
396.31,997.0000
396.61,1011.0000
396.90,995.2000
397.19,1008.4000
397.48,1018.2000
397.77,998.2000
398.06,1007.6000
398.36,1009.6000
398.65,1008.0000
398.94,1005.4000
399.23,992.4000
399.52,1004.8000
399.82,1007.4000
400.11,999.8000
400.40,1008.6000
400.69,993.8000
400.98,998.2000
401.27,1028.6000
401.57,984.0000
401.86,1006.4000
402.15,987.0000
402.44,1000.8000
402.73,987.2000
403.02,1016.2000
403.32,995.0000
403.61,1003.6000
403.90,993.4000
404.19,1008.8000
404.48,1017.4000
404.77,1008.8000
405.06,1005.2000
405.36,1006.8000
405.65,1001.8000
405.94,978.6000
406.23,1001.8000
406.52,1025.2000
406.81,1030.8000
407.10,1005.0000
407.40,1016.6000
407.69,1000.6000
407.98,1011.6000
408.27,994.4000
408.56,983.0000
408.85,1038.2000
409.14,1000.6000
409.43,1002.6000
409.72,990.0000
410.02,1033.8000
410.31,1006.2000
410.60,1015.2000
410.89,1018.0000
411.18,999.6000
411.47,1003.8000
411.76,1008.4000
412.05,1004.4000
412.34,1004.0000
412.63,991.6000
412.93,1043.6000
413.22,1015.6000
413.51,996.2000
413.80,1013.2000
414.09,989.2000
414.38,985.6000
414.67,1010.0000
414.96,988.6000
415.25,1040.4000
415.54,1010.4000
415.83,979.0000
416.12,985.2000
416.41,981.8000
416.70,1016.6000
417.00,1018.6000
417.29,997.6000
417.58,1008.4000
417.87,993.6000
418.16,1015.4000
418.45,994.2000
418.74,994.4000
419.03,996.2000
419.32,1021.4000
419.61,1002.6000
419.90,1024.0000
420.19,1014.6000
420.48,998.6000
420.77,974.4000
421.06,985.8000
421.35,1004.4000
421.64,1003.4000
421.93,985.4000
422.22,1005.4000
422.51,1030.6000
422.80,1010.8000
423.09,987.4000
423.38,1028.0000
423.67,993.2000
423.96,1001.6000
424.25,1003.2000
424.54,995.2000
424.83,975.2000
425.12,987.0000
425.41,1002.2000
425.70,1055.0000
425.99,1015.2000
426.28,1006.8000
426.57,1001.4000
426.86,1004.6000
427.15,1008.6000
427.44,1027.8000
427.73,1023.6000
428.02,996.0000
428.31,1007.8000
428.60,1031.6000
428.89,1016.2000
429.18,1004.0000
429.47,1013.4000
429.76,982.0000
430.05,995.8000
430.34,1016.4000
430.63,996.6000
430.92,1027.8000
431.21,1011.8000
431.50,989.2000
431.79,990.0000
