Wavelength (nm),Intensity
394.27,1030.0000
394.56,1002.8000
394.85,1026.8000
395.14,997.4000
395.44,1010.6000
395.73,1014.6000
396.02,976.0000
396.31,1006.8000
396.61,1005.6000
396.90,1000.0000
397.19,1013.8000
397.48,1011.6000
397.77,988.8000
398.06,1003.4000
398.36,1003.0000
398.65,991.4000
398.94,991.0000
399.23,993.8000
399.52,988.4000
399.82,1012.0000
400.11,999.8000
400.40,1017.8000
400.69,996.6000
400.98,991.0000
401.27,1021.2000
401.57,979.6000
401.86,1000.8000
402.15,984.0000
402.44,995.2000
402.73,993.6000
403.02,1017.2000
403.32,997.4000
403.61,1005.6000
403.90,998.2000
404.19,1016.2000
404.48,1017.8000
404.77,1009.2000
405.06,1007.2000
405.36,1013.4000
405.65,997.4000
405.94,980.0000
406.23,1015.6000
406.52,1023.0000
406.81,1029.6000
407.10,1007.6000
407.40,1013.0000
407.69,1005.6000
407.98,1006.4000
408.27,1000.4000
408.56,993.8000
408.85,1036.6000
409.14,997.4000
409.43,1012.6000
409.72,996.0000
410.02,1045.4000
410.31,994.4000
410.60,1004.2000
410.89,1022.8000
411.18,995.6000
411.47,990.4000
411.76,1010.6000
412.05,1007.2000
412.34,1012.2000
412.63,995.2000
412.93,1043.8000
413.22,1017.0000
413.51,995.8000
413.80,1008.2000
414.09,975.0000
414.38,991.0000
414.67,1012.0000
414.96,984.0000
415.25,1041.6000
415.54,1016.0000
415.83,976.6000
416.12,988.0000
416.41,980.6000
416.70,1009.2000
417.00,1014.0000
417.29,1004.8000
417.58,997.0000
417.87,1002.8000
418.16,1019.2000
418.45,999.0000
418.74,988.4000
419.03,996.4000
419.32,1023.2000
419.61,1010.6000
419.90,1025.2000
420.19,1005.8000
420.48,1001.0000
420.77,979.8000
421.06,990.8000
421.35,1008.0000
421.64,1006.8000
421.93,978.6000
422.22,992.8000
422.51,1021.4000
422.80,993.2000
423.09,993.2000
423.38,1028.2000
423.67,1006.4000
423.96,996.8000
424.25,993.4000
424.54,993.8000
424.83,972.6000
425.12,991.4000
425.41,997.4000
425.70,1052.4000
425.99,1010.0000
426.28,1008.6000
426.57,1004.4000
426.86,998.2000
427.15,1012.0000
427.44,1036.0000
427.73,1015.2000
428.02,1002.0000
428.31,1006.8000
428.60,1030.2000
428.89,1012.0000
429.18,1005.6000
429.47,1017.0000
429.76,990.6000
430.05,990.6000
430.34,1017.0000
430.63,992.2000
430.92,1026.4000
431.21,1006.4000
431.50,988.2000
431.79,990.2000
432.08,996.0000
432.37,994.0000
432.66,995.4000
432.94,994.6000
433.23,1011.2000
433.52,1014.0000
433.81,1011.8000
434.10,1050.4000
434.39,1005.8000
434.68,1015.8000
434.97,986.0000
435.26,999.4000
435.55,1002.6000
435.84,1004.2000
436.13,991.6000
436.42,1014.0000
436.71,995.8000
436.99,992.6000
437.28,995.6000
437.57,1013.2000
437.86,986.2000
438.15,1012.0000
438.44,987.8000
438.73,997.2000
439.02,1027.4000
439.31,1020.4000
439.60,995.4000
439.88,994.4000
440.17,1012.2000
440.46,1011.4000
440.75,977.6000
441.04,983.0000
441.33,1018.2000
441.62,1011.8000
441.91,973.4000
442.20,996.4000
442.48,1004.8000
442.77,982.0000
443.06,1007.8000
443.35,977.2000
443.64,996.2000
443.93,995.6000
444.22,1000.6000
444.50,1011.8000
444.79,1003.2000
445.08,1015.2000
445.37,1010.4000
445.66,990.4000
445.95,983.2000
446.24,977.6000
446.52,996.8000
446.81,1028.2000
447.10,985.4000
447.39,1009.0000
447.68,993.8000
447.97,966.4000
448.25,1009.0000
448.54,1000.0000
448.83,1016.0000
449.12,1024.4000
449.41,1008.0000
449.69,1011.4000
449.98,996.4000
450.27,997.2000
450.56,992.8000
450.85,1000.6000
451.14,980.2000
451.42,984.4000
451.71,1002.4000
452.00,997.4000
452.29,1014.6000
452.58,1003.0000
452.86,995.0000
453.15,1002.8000
453.44,994.0000
453.73,1002.8000
454.01,995.8000
454.30,1047.2000
454.59,983.0000
454.88,993.6000
455.17,987.4000
455.45,992.4000
455.74,1025.8000
456.03,1009.2000
456.32,993.8000
456.60,985.8000
456.89,995.6000
457.18,989.2000
457.47,994.8000
457.76,988.2000
458.04,994.8000
458.33,994.2000
458.62,992.4000
458.91,971.2000
459.19,983.8000
459.48,985.2000
459.77,980.8000
460.06,996.4000
460.34,1002.4000
460.63,990.2000
460.92,990.0000
461.20,994.0000
461.49,1002.8000
461.78,977.6000
462.07,992.4000
462.35,1002.0000
462.64,998.8000
462.93,1006.6000
463.22,1005.0000
463.50,1015.6000
463.79,1007.2000
464.08,1014.4000
464.36,988.6000
464.65,994.8000
464.94,985.2000
465.22,1012.2000
465.51,992.6000
465.80,1020.2000
466.09,984.6000
466.37,1014.8000
466.66,1017.4000
466.95,985.6000
467.23,994.2000
467.52,1005.8000
467.81,1024.4000
468.09,990.2000
468.38,997.8000
468.67,1016.2000
468.95,994.6000
469.24,980.8000
469.53,1005.6000
469.81,1009.0000
470.10,984.8000
470.39,1004.0000
470.67,986.0000
470.96,1006.2000
471.25,989.0000
471.53,1017.8000
471.82,1001.6000
472.11,988.4000
472.39,985.0000
472.68,996.0000
472.97,986.2000
473.25,1000.8000
473.54,992.4000
473.82,990.6000
474.11,1003.8000
474.40,1001.4000
474.68,1021.8000
474.97,1018.4000
475.26,995.4000
475.54,988.4000
475.83,998.0000
476.11,993.8000
476.40,1007.0000
476.69,1007.0000
476.97,1011.6000
477.26,1000.4000
477.55,1025.6000
477.83,972.4000
478.12,998.0000
478.40,991.2000
478.69,992.6000
478.98,995.8000
479.26,982.0000
479.55,996.0000
479.83,998.2000
480.12,996.2000
480.40,1005.6000
480.69,982.4000
480.98,999.4000
481.26,1014.0000
481.55,993.0000
481.83,999.6000
482.12,991.8000
482.41,1004.6000
482.69,969.2000
482.98,1010.0000
483.26,1023.2000
483.55,985.2000
483.83,1000.0000
484.12,996.2000
484.40,986.2000
484.69,977.8000
484.98,998.8000
485.26,997.6000
485.55,1000.6000
485.83,973.6000
486.12,1010.2000
486.40,1002.4000
486.69,997.0000
486.97,1007.2000
487.26,996.2000
487.54,1001.8000
487.83,1003.6000
488.11,1000.8000
488.40,1020.0000
488.68,1014.2000
488.97,1008.6000
