Wavelength (nm),Intensity
394.27,1013.0000
394.56,1009.0000
394.85,1018.0000
395.14,1010.6000
395.44,1002.8000
395.73,1015.0000
396.02,987.4000
396.31,1001.8000
396.61,1008.6000
396.90,994.6000
397.19,1005.4000
397.48,1009.0000
397.77,995.0000
398.06,1003.6000
398.36,1004.6000
398.65,1000.0000
398.94,989.8000
399.23,1003.4000
399.52,996.8000
399.82,1008.4000
400.11,1005.4000
400.40,1011.0000
400.69,1004.6000
400.98,989.4000
401.27,1023.6000
401.57,982.6000
401.86,1005.2000
402.15,993.6000
402.44,996.6000
402.73,996.8000
403.02,1010.2000
403.32,999.8000
403.61,1014.2000
403.90,997.4000
404.19,997.8000
404.48,1017.2000
404.77,1009.0000
405.06,1017.6000
405.36,1016.0000
405.65,1005.8000
405.94,986.2000
406.23,1016.8000
406.52,1017.8000
406.81,1016.4000
407.10,1008.0000
407.40,997.0000
407.69,1016.8000
407.98,1009.4000
408.27,1006.4000
408.56,993.0000
408.85,1033.8000
409.14,989.0000
409.43,1014.8000
409.72,998.2000
410.02,1043.6000
410.31,1005.8000
410.60,1004.2000
410.89,1011.2000
411.18,1000.2000
411.47,1009.6000
411.76,1006.6000
412.05,1000.2000
412.34,1004.0000
412.63,986.2000
412.93,1049.8000
413.22,1013.2000
413.51,1000.6000
413.80,1013.8000
414.09,985.4000
414.38,997.6000
414.67,1012.0000
414.96,983.6000
415.25,1027.0000
415.54,1004.0000
415.83,988.0000
416.12,994.6000
416.41,978.8000
416.70,1012.0000
417.00,1011.4000
417.29,1006.6000
417.58,999.8000
417.87,996.8000
418.16,1025.6000
418.45,996.6000
418.74,1007.4000
419.03,1003.0000
419.32,1024.6000
419.61,1010.2000
419.90,1009.4000
420.19,1016.6000
420.48,1002.4000
420.77,976.8000
421.06,992.8000
421.35,1002.4000
421.64,1002.4000
421.93,993.0000
422.22,989.8000
422.51,1029.4000
422.80,1016.2000
423.09,987.0000
423.38,1030.6000
423.67,1001.2000
423.96,994.8000
424.25,996.8000
424.54,1000.4000
424.83,977.0000
425.12,985.6000
425.41,1002.0000
425.70,1059.4000
425.99,1015.4000
426.28,997.4000
426.57,1004.2000
426.86,992.4000
427.15,1008.8000
427.44,1032.4000
427.73,1019.4000
428.02,1002.6000
428.31,1009.2000
428.60,1026.8000
428.89,1017.2000
429.18,1005.0000
429.47,1007.4000
429.76,989.4000
430.05,987.2000
430.34,1012.8000
430.63,986.8000
430.92,1021.8000
431.21,1010.0000
431.50,992.6000
431.79,998.2000
432.08,995.8000
432.37,977.2000
432.66,1000.4000
432.94,1002.2000
433.23,1000.0000
433.52,1018.8000
433.81,1014.8000
434.10,1055.6000
434.39,1000.4000
434.68,1028.6000
434.97,981.2000
435.26,1000.0000
435.55,1002.8000
435.84,996.4000
436.13,1000.4000
436.42,1009.6000
436.71,996.4000
436.99,994.0000
437.28,996.4000
437.57,1003.0000
437.86,994.0000
438.15,1012.2000
438.44,986.0000
438.73,1006.8000
439.02,1013.2000
439.31,1023.4000
439.60,993.8000
439.88,991.0000
440.17,998.4000
440.46,1003.8000
440.75,988.6000
441.04,974.4000
441.33,1019.0000
441.62,1008.2000
441.91,989.2000
442.20,1001.0000
442.48,1009.8000
442.77,988.6000
443.06,1007.8000
443.35,982.2000
443.64,1001.8000
443.93,993.2000
444.22,996.6000
444.50,1012.0000
444.79,1013.2000
445.08,998.2000
445.37,1005.6000
445.66,988.4000
445.95,980.0000
446.24,983.6000
446.52,996.4000
446.81,1013.8000
447.10,989.8000
447.39,1009.4000
447.68,997.4000
447.97,969.4000
448.25,1018.2000
448.54,1012.2000
448.83,1027.0000
449.12,1030.4000
449.41,998.2000
449.69,1000.2000
449.98,999.0000
450.27,995.6000
450.56,991.8000
450.85,998.8000
451.14,979.8000
451.42,999.4000
451.71,1004.6000
452.00,989.8000
452.29,1000.0000
452.58,1004.6000
452.86,992.2000
453.15,1019.2000
453.44,998.0000
453.73,1008.8000
454.01,992.2000
454.30,1056.2000
454.59,978.6000
454.88,991.0000
455.17,979.4000
455.45,1000.8000
455.74,1020.6000
456.03,1008.2000
456.32,990.4000
456.60,974.0000
456.89,997.8000
457.18,985.6000
457.47,987.6000
457.76,989.0000
458.04,986.0000
458.33,996.2000
458.62,990.8000
458.91,977.0000
459.19,976.2000
459.48,983.8000
459.77,983.2000
460.06,996.4000
460.34,994.0000
460.63,999.2000
460.92,991.6000
461.20,993.8000
461.49,992.6000
461.78,990.8000
462.07,996.6000
462.35,1007.0000
462.64,999.8000
462.93,1007.2000
463.22,1011.8000
463.50,1005.4000
463.79,991.8000
464.08,1009.0000
464.36,1000.6000
464.65,1000.8000
464.94,1003.2000
465.22,997.2000
465.51,988.2000
465.80,1032.8000
466.09,986.0000
466.37,1012.8000
466.66,1012.4000
466.95,993.8000
467.23,994.2000
467.52,1000.0000
467.81,1024.8000
468.09,997.4000
468.38,994.2000
468.67,1027.0000
468.95,986.0000
469.24,981.6000
469.53,1012.6000
469.81,1002.2000
470.10,1002.8000
470.39,1003.0000
470.67,988.6000
470.96,1003.6000
471.25,994.0000
471.53,1019.2000
471.82,1004.8000
472.11,1003.0000
472.39,985.4000
472.68,998.4000
472.97,981.8000
473.25,1004.8000
473.54,996.0000
473.82,993.8000
474.11,990.0000
474.40,1007.0000
474.68,1028.4000
474.97,1027.2000
475.26,1003.6000
475.54,979.2000
475.83,1001.0000
476.11,994.4000
476.40,1012.6000
476.69,1006.2000
476.97,1011.0000
477.26,1000.6000
477.55,1020.8000
477.83,984.4000
478.12,1000.6000
478.40,997.2000
478.69,996.0000
478.98,995.4000
479.26,987.4000
479.55,1000.0000
479.83,991.4000
480.12,996.6000
480.40,996.2000
480.69,978.0000
480.98,990.0000
481.26,1017.8000
481.55,990.0000
481.83,1000.2000
482.12,996.8000
482.41,991.4000
482.69,980.8000
482.98,1010.2000
483.26,1020.0000
483.55,993.0000
483.83,1002.0000
484.12,992.0000
484.40,991.8000
484.69,977.0000
484.98,1001.8000
485.26,992.6000
485.55,989.6000
485.83,977.4000
486.12,1003.8000
486.40,994.6000
486.69,990.8000
486.97,999.6000
487.26,1004.0000
487.54,991.0000
487.83,1000.2000
488.11,990.0000
488.40,1023.2000
488.68,1018.0000
488.97,1001.6000
489.26,1004.4000
489.54,1010.8000
489.83,996.4000
490.11,998.4000
490.40,1004.6000
490.68,997.8000
490.97,980.0000
491.25,1002.8000
491.54,978.6000
491.82,1016.4000
492.11,994.6000
492.39,1007.0000
492.68,988.4000
492.96,1018.4000
493.24,982.8000
493.53,985.6000
493.81,1021.2000
494.10,988.8000
494.38,987.4000
494.67,990.4000
494.95,1023.2000
495.24,987.0000
495.52,1018.6000
495.81,1004.6000
496.09,1005.4000
496.38,973.8000
496.66,1004.0000
496.95,1004.0000
497.23,999.0000
497.51,982.8000
497.80,1000.2000
498.08,995.8000
498.37,984.4000
498.65,1001.4000
498.94,1020.2000
499.22,992.8000
499.51,996.0000
499.79,993.0000
500.07,985.0000
500.36,1016.2000
500.64,1013.2000
500.93,979.8000
501.21,1022.2000
501.50,984.6000
501.78,1002.0000
502.06,986.0000
502.35,987.4000
502.63,978.2000
502.92,995.2000
503.20,1011.2000
503.48,1024.6000
503.77,1005.0000
504.05,1002.0000
504.34,976.6000
504.62,1013.4000
504.90,1005.4000
505.19,1012.2000
505.47,991.0000
505.76,993.6000
506.04,992.6000
506.32,1016.4000
506.61,984.4000
506.89,1002.8000
507.17,995.4000
507.46,1003.4000
507.74,1019.6000
508.03,998.4000
508.31,1002.0000
508.59,975.0000
508.88,984.0000
509.16,999.4000
509.44,1008.0000
509.73,1013.0000
510.01,990.8000
510.29,1001.0000
510.58,983.4000
510.86,1001.4000
511.14,1022.4000
511.43,1005.0000
511.71,1001.0000
511.99,998.4000
512.28,985.4000
512.56,980.4000
512.84,984.6000
513.13,979.6000
513.41,992.4000
513.69,996.8000
513.98,975.4000
514.26,1009.6000
514.54,986.0000
514.83,998.0000
515.11,994.6000
515.39,1011.2000
515.68,1003.2000
515.96,996.0000
516.24,993.2000
516.53,997.6000
516.81,1017.8000
517.09,980.0000
517.37,996.4000
517.66,989.4000
517.94,1001.0000
518.22,993.0000
518.51,991.8000
518.79,998.0000
519.07,984.8000
519.35,992.0000
519.64,1014.2000
519.92,1008.0000
520.20,1012.8000
520.48,1008.6000
520.77,994.2000
521.05,982.0000
521.33,974.0000
521.62,987.0000
521.90,992.6000
522.18,992.0000
522.46,985.0000
522.75,990.2000
523.03,1003.2000
523.31,988.2000
523.59,1029.0000
523.88,1009.4000
524.16,992.4000
524.44,1018.0000
524.72,1011.4000
525.00,1011.2000
525.29,999.6000
525.57,972.8000
525.85,990.0000
526.13,979.4000
526.42,975.4000
526.70,997.4000
526.98,985.6000
527.26,986.6000
527.54,990.8000
527.83,993.0000
528.11,987.6000
528.39,1001.0000
528.67,1003.8000
528.95,1003.4000
529.24,984.2000
529.52,1004.6000
529.80,999.0000
530.08,1002.4000
530.36,1000.0000
530.65,1009.6000
530.93,998.2000
531.21,988.2000
531.49,992.6000
531.77,1004.4000
532.05,988.2000
532.34,1008.4000
532.62,990.0000
532.90,1007.6000
533.18,995.6000
533.46,1008.6000
533.74,998.8000
534.03,978.4000
534.31,997.6000
534.59,986.4000
534.87,996.2000
535.15,1004.8000
535.43,1006.6000
535.71,995.8000
536.00,1007.4000
536.28,985.2000
536.56,996.8000
536.84,997.2000
537.12,985.2000
537.40,1002.0000
537.68,1006.4000
537.97,1002.0000
538.25,1001.4000
538.53,1004.4000
538.81,1005.4000
539.09,980.0000
539.37,1002.6000
539.65,984.0000
539.93,997.4000
540.21,996.6000
540.50,976.8000
540.78,1007.0000
541.06,992.0000
541.34,998.6000
541.62,1006.0000
541.90,1015.4000
542.18,989.2000
542.46,1010.0000
542.74,995.2000
543.02,1000.0000
543.30,992.6000
543.58,1004.2000
543.87,1011.4000
544.15,991.0000
544.43,1009.6000
544.71,1009.0000
544.99,1009.2000
545.27,1000.8000
545.55,982.4000
545.83,992.8000
546.11,1006.4000
546.39,994.2000
546.67,1007.0000
546.95,978.2000
547.23,985.6000
