Wavelength (nm),Intensity
394.27,1019.8000
394.56,1000.4000
394.85,1018.0000
395.14,1002.8000
395.44,1004.6000
395.73,1016.0000
396.02,997.0000
396.31,996.8000
396.61,1004.4000
396.90,986.6000
397.19,1005.0000
397.48,1008.0000
397.77,995.8000
398.06,996.8000
398.36,1007.0000
398.65,1000.6000
398.94,997.6000
399.23,983.8000
399.52,1001.8000
399.82,1003.2000
400.11,998.4000
400.40,1012.2000
400.69,988.0000
400.98,997.4000
401.27,1015.6000
401.57,986.4000
401.86,1002.4000
402.15,993.8000
402.44,998.0000
402.73,999.2000
403.02,1007.0000
403.32,994.2000
403.61,994.4000
403.90,1001.4000
404.19,1020.6000
404.48,1013.6000
404.77,1001.6000
405.06,1006.2000
405.36,1018.6000
405.65,1013.8000
405.94,988.6000
406.23,1019.8000
406.52,1014.8000
406.81,1019.8000
407.10,1014.2000
407.40,1014.8000
407.69,992.4000
407.98,1008.6000
408.27,997.2000
408.56,988.0000
408.85,1027.4000
409.14,985.8000
409.43,1003.4000
409.72,985.2000
410.02,1037.0000
410.31,993.8000
410.60,1007.8000
410.89,1019.0000
411.18,998.4000
411.47,993.4000
411.76,1011.2000
412.05,1006.0000
412.34,1007.4000
412.63,991.0000
412.93,1039.6000
413.22,1012.2000
413.51,988.2000
413.80,1005.8000
414.09,986.4000
414.38,995.8000
414.67,1008.6000
414.96,981.8000
415.25,1025.4000
415.54,1000.0000
415.83,975.2000
416.12,974.8000
416.41,968.6000
416.70,1017.4000
417.00,1013.6000
417.29,998.6000
417.58,1000.4000
417.87,997.8000
418.16,1008.0000
418.45,997.0000
418.74,1000.6000
419.03,1000.0000
419.32,1030.6000
419.61,1004.2000
419.90,1014.6000
420.19,1018.0000
420.48,999.6000
420.77,976.6000
421.06,987.8000
421.35,1002.0000
421.64,995.8000
421.93,990.4000
422.22,998.8000
422.51,1027.2000
422.80,1004.8000
423.09,988.8000
423.38,1025.8000
423.67,1001.0000
423.96,1003.6000
424.25,998.0000
424.54,988.0000
424.83,970.0000
425.12,993.4000
425.41,1006.2000
425.70,1058.2000
425.99,1006.6000
426.28,1004.4000
426.57,1000.0000
426.86,996.0000
427.15,1019.4000
427.44,1016.4000
427.73,1015.0000
428.02,1001.0000
428.31,1007.6000
428.60,1018.2000
428.89,1007.2000
429.18,998.6000
429.47,1012.2000
429.76,993.6000
430.05,998.0000
430.34,1017.0000
430.63,1002.0000
430.92,1025.6000
431.21,1014.2000
431.50,989.2000
431.79,994.8000
432.08,980.4000
432.37,992.2000
432.66,998.8000
432.94,988.8000
433.23,1000.0000
433.52,1008.8000
433.81,1007.8000
434.10,1057.2000
434.39,1004.6000
434.68,1023.8000
434.97,995.8000
435.26,992.4000
435.55,1006.8000
435.84,1001.8000
436.13,991.4000
436.42,1002.0000
436.71,998.2000
436.99,985.4000
437.28,998.2000
437.57,1004.2000
437.86,990.2000
438.15,1009.8000
438.44,982.8000
438.73,1004.4000
439.02,1011.4000
439.31,1016.6000
439.60,977.6000
439.88,1011.8000
440.17,997.2000
440.46,1003.8000
440.75,989.6000
441.04,973.8000
441.33,1014.4000
441.62,1003.6000
441.91,980.8000
442.20,1003.4000
442.48,1006.4000
442.77,998.2000
443.06,995.4000
443.35,983.4000
443.64,1003.2000
443.93,979.4000
444.22,1003.0000
444.50,1009.4000
444.79,1002.8000
445.08,998.0000
445.37,1001.4000
445.66,984.4000
445.95,983.4000
446.24,983.8000
446.52,993.2000
446.81,1038.8000
447.10,986.0000
447.39,1004.8000
447.68,986.0000
447.97,973.8000
448.25,1021.2000
448.54,1007.2000
448.83,1002.6000
449.12,1027.2000
449.41,992.6000
449.69,1013.2000
449.98,1007.2000
450.27,996.2000
450.56,994.6000
450.85,1001.6000
451.14,976.0000
451.42,984.8000
451.71,997.0000
452.00,1003.0000
452.29,1008.8000
452.58,993.4000
452.86,1003.0000
453.15,992.0000
453.44,1001.6000
453.73,1019.0000
454.01,998.6000
454.30,1050.8000
454.59,989.0000
454.88,991.8000
455.17,977.0000
455.45,993.0000
455.74,1023.2000
456.03,990.4000
456.32,993.4000
456.60,983.8000
456.89,989.6000
457.18,987.8000
457.47,987.2000
457.76,987.2000
458.04,990.0000
458.33,990.8000
458.62,999.4000
458.91,985.4000
459.19,975.4000
459.48,987.4000
459.77,982.4000
460.06,990.6000
460.34,997.6000
460.63,998.6000
460.92,996.2000
461.20,987.8000
461.49,995.2000
461.78,987.0000
462.07,982.4000
462.35,999.6000
462.64,995.8000
462.93,1014.0000
463.22,1020.6000
463.50,1007.0000
463.79,1004.0000
464.08,1006.2000
464.36,999.2000
464.65,996.2000
464.94,977.6000
465.22,995.2000
465.51,999.2000
465.80,1029.4000
466.09,982.0000
466.37,1015.0000
466.66,1013.6000
466.95,988.0000
467.23,990.6000
467.52,991.2000
467.81,1026.0000
468.09,985.4000
468.38,1000.8000
468.67,1020.2000
468.95,1000.2000
469.24,990.6000
469.53,998.8000
469.81,1008.6000
470.10,996.2000
470.39,1003.0000
470.67,995.6000
470.96,995.6000
471.25,990.0000
471.53,1012.6000
471.82,994.0000
472.11,1004.8000
472.39,982.2000
472.68,993.2000
472.97,991.2000
473.25,1003.0000
473.54,989.0000
473.82,1001.0000
474.11,999.0000
474.40,1006.6000
474.68,1029.0000
474.97,1019.2000
475.26,1000.6000
475.54,996.0000
475.83,998.4000
476.11,999.0000
476.40,1006.6000
476.69,1005.2000
476.97,1009.6000
477.26,1004.8000
477.55,1024.0000
477.83,979.2000
478.12,1002.2000
478.40,995.0000
478.69,991.4000
478.98,996.2000
479.26,997.4000
479.55,1005.0000
479.83,998.8000
480.12,1002.0000
480.40,1003.0000
480.69,986.2000
480.98,991.0000
481.26,1019.2000
481.55,985.8000
481.83,1001.6000
482.12,990.2000
482.41,1001.4000
482.69,984.8000
482.98,990.6000
483.26,1016.8000
483.55,981.2000
483.83,1002.6000
484.12,993.0000
484.40,996.0000
484.69,974.8000
484.98,1003.2000
485.26,992.2000
485.55,998.2000
485.83,971.8000
486.12,999.6000
486.40,998.8000
486.69,989.8000
486.97,989.6000
487.26,996.4000
487.54,992.0000
487.83,996.6000
488.11,999.2000
488.40,1022.4000
488.68,1025.8000
488.97,990.6000
489.26,1009.0000
489.54,1013.6000
489.83,997.8000
490.11,987.8000
490.40,1009.2000
490.68,1004.2000
490.97,989.2000
491.25,1000.8000
491.54,988.8000
491.82,1002.4000
492.11,1001.2000
492.39,1020.4000
492.68,990.8000
492.96,1014.2000
493.24,993.8000
493.53,992.6000
493.81,1015.2000
494.10,981.2000
