Wavelength (nm),Intensity
394.27,1015.6000
394.56,1003.8000
394.85,1011.6000
395.14,996.6000
395.44,1008.6000
395.73,1008.4000
396.02,982.0000
396.31,997.2000
396.61,1016.6000
396.90,979.8000
397.19,1009.4000
397.48,1004.4000
397.77,994.8000
398.06,1006.8000
398.36,997.6000
398.65,1000.8000
398.94,996.2000
399.23,991.0000
399.52,998.0000
399.82,1011.2000
400.11,992.6000
400.40,1010.6000
400.69,989.8000
400.98,991.0000
401.27,1022.8000
401.57,985.2000
401.86,999.4000
402.15,1000.6000
402.44,1001.2000
402.73,981.6000
403.02,1012.8000
403.32,999.2000
403.61,1006.0000
403.90,994.0000
404.19,1012.8000
404.48,1018.4000
404.77,1003.8000
405.06,1013.8000
405.36,1023.6000
405.65,1007.6000
405.94,973.8000
406.23,1009.6000
406.52,1016.6000
406.81,1026.0000
407.10,1007.6000
407.40,1008.2000
407.69,1001.2000
407.98,1018.0000
408.27,997.0000
408.56,996.4000
408.85,1029.4000
409.14,992.8000
409.43,1011.6000
409.72,998.2000
410.02,1049.0000
410.31,1000.2000
410.60,1012.2000
410.89,1017.8000
411.18,1000.4000
411.47,999.2000
411.76,999.4000
412.05,1002.0000
412.34,1013.0000
412.63,1001.0000
412.93,1046.4000
413.22,1017.2000
413.51,989.8000
413.80,1017.4000
414.09,993.0000
414.38,988.6000
414.67,1003.8000
414.96,979.0000
415.25,1048.8000
415.54,1009.6000
415.83,986.6000
416.12,977.4000
416.41,981.6000
416.70,1011.2000
417.00,1012.6000
417.29,998.2000
417.58,1003.2000
417.87,994.4000
418.16,1021.4000
418.45,996.6000
418.74,999.2000
419.03,993.8000
419.32,1026.6000
419.61,1006.0000
419.90,1028.2000
420.19,1010.0000
420.48,993.2000
420.77,971.8000
421.06,988.6000
421.35,1008.2000
421.64,1000.4000
421.93,993.6000
422.22,1001.4000
422.51,1027.6000
422.80,990.6000
423.09,990.8000
423.38,1023.8000
423.67,1004.4000
423.96,995.4000
424.25,1005.2000
424.54,992.2000
424.83,973.6000
425.12,991.0000
425.41,1003.4000
425.70,1054.2000
425.99,1007.0000
426.28,998.6000
426.57,1000.4000
426.86,995.8000
427.15,1011.8000
427.44,1019.2000
427.73,1020.8000
428.02,984.0000
428.31,1008.4000
428.60,1032.6000
428.89,1023.8000
429.18,1000.4000
429.47,1013.6000
429.76,987.6000
430.05,988.4000
430.34,1020.0000
430.63,991.2000
430.92,1027.6000
431.21,1021.2000
431.50,985.2000
431.79,1009.0000
432.08,985.2000
432.37,997.4000
432.66,999.8000
432.94,998.8000
433.23,1003.0000
433.52,1014.2000
433.81,1011.0000
434.10,1049.6000
434.39,1006.0000
434.68,1033.0000
434.97,982.0000
435.26,988.8000
435.55,999.0000
435.84,1008.0000
436.13,998.4000
436.42,1001.0000
436.71,992.2000
436.99,989.8000
437.28,996.6000
437.57,999.8000
437.86,1004.2000
438.15,1011.6000
438.44,993.0000
438.73,999.6000
439.02,1011.0000
439.31,1034.6000
439.60,993.4000
439.88,998.6000
440.17,997.6000
440.46,1014.0000
440.75,984.0000
441.04,986.6000
441.33,1023.4000
441.62,997.0000
441.91,983.0000
442.20,997.0000
442.48,994.6000
442.77,989.0000
443.06,1009.6000
443.35,973.2000
443.64,999.8000
443.93,987.8000
444.22,991.0000
444.50,996.0000
444.79,997.4000
445.08,1010.8000
445.37,1010.4000
445.66,993.0000
445.95,976.4000
446.24,983.4000
446.52,1002.4000
446.81,1025.2000
447.10,988.8000
447.39,1006.8000
447.68,997.6000
447.97,986.8000
448.25,1019.4000
448.54,1015.0000
448.83,1012.2000
449.12,1027.8000
449.41,1002.0000
449.69,997.6000
449.98,997.8000
450.27,995.2000
450.56,996.4000
450.85,1004.0000
451.14,984.2000
451.42,1002.8000
451.71,992.2000
452.00,985.4000
452.29,1001.0000
452.58,1000.0000
452.86,1008.0000
453.15,1005.4000
453.44,988.8000
453.73,1006.2000
454.01,996.2000
454.30,1045.4000
454.59,970.8000
454.88,985.6000
455.17,970.0000
455.45,994.2000
455.74,1023.6000
456.03,998.8000
456.32,997.8000
456.60,988.6000
456.89,999.4000
457.18,993.2000
457.47,983.6000
457.76,995.8000
458.04,1004.4000
458.33,996.6000
458.62,995.6000
458.91,974.4000
459.19,976.4000
459.48,978.2000
459.77,976.6000
460.06,993.6000
460.34,996.6000
460.63,994.4000
460.92,980.4000
461.20,993.2000
461.49,992.0000
461.78,967.2000
462.07,987.4000
462.35,993.0000
462.64,997.8000
462.93,1003.2000
463.22,999.6000
463.50,1009.2000
463.79,1000.8000
464.08,1007.8000
464.36,1000.2000
464.65,1000.8000
464.94,989.6000
465.22,1008.2000
465.51,996.0000
465.80,1024.0000
466.09,986.0000
466.37,1018.6000
466.66,1017.4000
466.95,988.8000
467.23,989.0000
467.52,999.6000
467.81,1026.2000
468.09,986.6000
468.38,1001.6000
468.67,1028.0000
468.95,996.0000
469.24,991.6000
469.53,1006.4000
469.81,1009.6000
470.10,1001.0000
470.39,994.8000
470.67,985.6000
470.96,998.6000
471.25,989.6000
471.53,1009.8000
471.82,1000.2000
472.11,992.2000
472.39,987.2000
472.68,998.4000
472.97,969.6000
473.25,1001.0000
473.54,991.0000
473.82,974.8000
474.11,1001.6000
474.40,1012.6000
474.68,1027.4000
474.97,1020.8000
475.26,1000.8000
475.54,986.6000
475.83,986.6000
476.11,989.0000
476.40,1014.8000
476.69,1007.8000
476.97,1007.8000
477.26,999.0000
477.55,1004.2000
477.83,980.0000
478.12,1007.8000
478.40,987.6000
478.69,999.2000
478.98,986.8000
479.26,970.8000
479.55,999.6000
479.83,984.4000
480.12,999.0000
480.40,1008.4000
480.69,991.4000
480.98,997.6000
481.26,1020.6000
481.55,982.0000
481.83,1000.6000
482.12,996.0000
482.41,999.2000
482.69,986.4000
482.98,1003.0000
483.26,1027.4000
483.55,1002.0000
483.83,991.8000
484.12,995.2000
484.40,992.6000
484.69,981.6000
484.98,1005.8000
485.26,991.2000
485.55,988.6000
