Wavelength (nm),Intensity
394.27,1008.8000
394.56,999.6000
394.85,1015.2000
395.14,1000.0000
395.44,998.2000
395.73,999.4000
396.02,980.6000
396.31,999.0000
396.61,1012.2000
396.90,998.8000
397.19,1006.0000
397.48,1015.8000
397.77,994.4000
398.06,1003.6000
398.36,1009.8000
398.65,1003.2000
398.94,998.6000
399.23,992.4000
399.52,994.4000
399.82,1003.4000
400.11,996.4000
400.40,1016.2000
400.69,989.2000
400.98,998.2000
401.27,1020.8000
401.57,979.8000
401.86,994.8000
402.15,997.2000
402.44,1000.0000
402.73,1007.4000
403.02,1011.8000
403.32,986.8000
403.61,1002.8000
403.90,991.8000
404.19,1009.0000
404.48,1020.2000
404.77,1009.8000
405.06,1013.0000
405.36,1027.2000
405.65,998.8000
405.94,979.4000
406.23,1015.0000
406.52,1026.6000
406.81,1018.0000
407.10,1006.4000
407.40,999.2000
407.69,1010.0000
407.98,1014.0000
408.27,998.0000
408.56,989.8000
408.85,1039.2000
409.14,986.0000
409.43,1004.4000
409.72,990.6000
410.02,1037.2000
410.31,1000.2000
410.60,1005.6000
410.89,1020.8000
411.18,1000.6000
411.47,990.6000
411.76,1002.0000
412.05,994.4000
412.34,1000.6000
412.63,997.6000
412.93,1044.0000
413.22,1013.6000
413.51,986.0000
413.80,1011.2000
414.09,985.8000
414.38,1002.2000
414.67,1006.2000
414.96,984.8000
415.25,1036.6000
415.54,1012.2000
415.83,983.6000
416.12,990.8000
416.41,976.6000
416.70,1000.8000
417.00,1012.8000
417.29,1001.4000
417.58,1010.2000
417.87,1005.6000
418.16,1019.4000
418.45,992.0000
418.74,987.4000
419.03,992.6000
419.32,1027.0000
419.61,1010.8000
419.90,1019.8000
420.19,1009.0000
420.48,1000.0000
420.77,987.6000
421.06,992.4000
421.35,998.4000
421.64,1001.0000
421.93,985.0000
422.22,984.6000
422.51,1019.6000
422.80,997.8000
423.09,992.2000
423.38,1030.2000
423.67,1003.4000
423.96,989.6000
424.25,996.6000
424.54,991.8000
424.83,972.8000
425.12,982.4000
425.41,1000.2000
425.70,1057.2000
425.99,992.0000
426.28,1003.4000
426.57,1010.6000
426.86,998.6000
427.15,1012.4000
427.44,1028.8000
427.73,1022.2000
428.02,1001.6000
428.31,1007.6000
428.60,1013.6000
428.89,1008.0000
429.18,1008.2000
429.47,1008.2000
429.76,987.2000
430.05,1001.4000
430.34,1028.8000
430.63,995.8000
430.92,1022.6000
431.21,1016.2000
431.50,995.6000
431.79,992.6000
432.08,993.4000
432.37,987.0000
432.66,994.6000
432.94,996.0000
433.23,995.2000
433.52,1013.6000
433.81,1001.2000
434.10,1055.0000
434.39,1007.8000
434.68,1024.2000
434.97,985.2000
435.26,993.8000
435.55,1002.4000
435.84,1002.8000
436.13,1003.0000
436.42,1009.0000
436.71,993.6000
436.99,997.6000
437.28,1000.6000
437.57,999.2000
437.86,990.0000
438.15,1007.0000
438.44,985.4000
438.73,1002.8000
439.02,1008.6000
439.31,1018.0000
439.60,997.6000
439.88,994.8000
440.17,1004.2000
440.46,1006.0000
440.75,985.6000
441.04,977.6000
441.33,1014.0000
441.62,999.0000
441.91,990.0000
442.20,992.2000
442.48,989.0000
442.77,991.6000
443.06,1001.8000
443.35,978.4000
443.64,995.0000
443.93,987.0000
444.22,998.6000
444.50,1003.4000
444.79,1001.6000
445.08,1003.4000
445.37,1013.0000
445.66,992.4000
445.95,978.2000
446.24,992.8000
446.52,1008.4000
446.81,1025.0000
447.10,981.4000
447.39,1010.0000
447.68,992.6000
447.97,980.8000
448.25,1017.8000
448.54,1019.6000
448.83,1016.2000
449.12,1029.4000
449.41,1000.6000
449.69,1010.8000
449.98,985.6000
450.27,995.4000
450.56,976.4000
450.85,1007.0000
451.14,981.6000
451.42,994.2000
451.71,999.0000
452.00,1006.6000
452.29,1005.8000
452.58,992.8000
452.86,994.2000
453.15,997.4000
453.44,990.4000
453.73,1018.2000
454.01,1001.4000
454.30,1049.2000
454.59,977.6000
454.88,990.8000
455.17,977.6000
455.45,991.8000
455.74,1032.0000
456.03,1006.4000
456.32,998.8000
456.60,993.0000
456.89,999.0000
457.18,984.8000
457.47,987.2000
457.76,990.0000
458.04,990.6000
458.33,998.0000
458.62,991.4000
458.91,976.8000
459.19,982.2000
459.48,988.6000
459.77,977.4000
460.06,987.0000
460.34,1002.6000
460.63,997.0000
460.92,992.0000
461.20,996.0000
461.49,999.4000
461.78,978.4000
462.07,980.2000
462.35,994.2000
462.64,988.8000
462.93,1011.2000
463.22,1016.0000
463.50,1008.6000
463.79,997.2000
464.08,1021.2000
464.36,990.4000
464.65,985.8000
464.94,989.6000
465.22,996.8000
465.51,994.8000
465.80,1025.4000
466.09,980.8000
466.37,1013.8000
466.66,1013.4000
466.95,985.4000
467.23,989.6000
467.52,1005.6000
467.81,1026.2000
468.09,976.6000
468.38,991.6000
468.67,1026.6000
468.95,1000.2000
469.24,977.2000
469.53,1001.2000
469.81,1001.2000
470.10,982.6000
470.39,1001.4000
470.67,998.8000
470.96,1007.2000
471.25,991.0000
