Wavelength (nm),Intensity
394.27,935.6000
394.56,935.4000
394.85,946.4000
395.14,922.0000
395.44,924.6000
395.73,921.2000
396.02,919.4000
396.31,931.0000
396.61,923.4000
396.90,912.2000
397.19,919.4000
397.48,932.8000
397.77,916.0000
398.06,917.2000
398.36,923.0000
398.65,918.0000
398.94,924.8000
399.23,907.0000
399.52,921.8000
399.82,919.2000
400.11,918.4000
400.40,939.4000
400.69,922.2000
400.98,919.4000
401.27,936.2000
401.57,913.4000
401.86,921.8000
402.15,914.6000
402.44,926.0000
402.73,926.6000
403.02,927.2000
403.32,915.8000
403.61,926.6000
403.90,922.8000
404.19,932.0000
404.48,936.0000
404.77,921.2000
405.06,930.6000
405.36,948.2000
405.65,932.6000
405.94,907.2000
406.23,929.8000
406.52,942.0000
406.81,950.6000
407.10,932.4000
407.40,939.2000
407.69,930.6000
407.98,933.8000
408.27,925.4000
408.56,917.4000
408.85,945.6000
409.14,920.6000
409.43,932.4000
409.72,933.2000
410.02,949.0000
410.31,937.0000
410.60,929.2000
410.89,934.4000
411.18,939.0000
411.47,934.8000
411.76,929.2000
412.05,931.6000
412.34,936.0000
412.63,923.0000
412.93,964.8000
413.22,941.2000
413.51,926.0000
413.80,938.6000
414.09,922.2000
414.38,923.2000
414.67,950.0000
414.96,931.4000
415.25,944.0000
415.54,947.8000
415.83,921.2000
416.12,929.0000
416.41,924.6000
416.70,944.8000
417.00,943.0000
417.29,938.8000
417.58,943.0000
417.87,942.2000
418.16,948.6000
418.45,931.6000
418.74,933.0000
419.03,933.6000
419.32,943.4000
419.61,939.8000
419.90,953.6000
420.19,958.8000
420.48,946.8000
420.77,941.8000
421.06,933.6000
421.35,933.8000
421.64,940.6000
421.93,933.2000
422.22,942.8000
422.51,972.4000
422.80,962.2000
423.09,941.0000
423.38,959.4000
423.67,954.0000
423.96,960.0000
424.25,949.8000
424.54,954.0000
424.83,936.4000
425.12,955.8000
425.41,967.2000
425.70,1000.4000
425.99,965.4000
426.28,976.2000
426.57,972.0000
426.86,965.6000
427.15,966.4000
427.44,979.8000
427.73,982.4000
428.02,973.4000
428.31,979.4000
428.60,987.6000
428.89,1000.4000
429.18,980.8000
429.47,984.0000
429.76,978.4000
430.05,981.2000
430.34,992.8000
430.63,987.8000
430.92,1001.8000
431.21,1020.6000
431.50,1008.2000
431.79,1009.0000
432.08,1017.4000
432.37,1010.6000
432.66,1018.8000
432.94,1010.6000
433.23,1027.6000
433.52,1040.4000
433.81,1036.8000
434.10,1061.0000
434.39,1041.6000
434.68,1072.2000
434.97,1046.6000
435.26,1059.6000
435.55,1073.2000
435.84,1059.8000
436.13,1082.6000
