Wavelength (nm),Intensity
394.27,946.6000
394.56,935.6000
394.85,940.8000
395.14,929.4000
395.44,932.6000
395.73,935.0000
396.02,917.8000
396.31,926.8000
396.61,923.0000
396.90,929.2000
397.19,929.6000
397.48,929.0000
397.77,913.4000
398.06,928.8000
398.36,923.2000
398.65,921.8000
398.94,926.2000
399.23,912.2000
399.52,926.2000
399.82,928.6000
400.11,909.6000
400.40,927.0000
400.69,922.2000
400.98,920.8000
401.27,932.0000
401.57,917.4000
401.86,924.0000
402.15,920.0000
402.44,925.4000
402.73,922.8000
403.02,941.4000
403.32,917.2000
403.61,935.4000
403.90,925.8000
404.19,924.0000
404.48,923.0000
404.77,932.4000
405.06,944.2000
405.36,940.8000
405.65,929.2000
405.94,922.2000
406.23,945.4000
406.52,936.4000
406.81,944.6000
407.10,927.8000
407.40,932.2000
407.69,924.8000
407.98,943.0000
408.27,932.2000
408.56,918.2000
408.85,958.6000
409.14,917.8000
409.43,944.0000
409.72,923.2000
410.02,944.4000
410.31,928.2000
410.60,933.4000
410.89,936.6000
411.18,926.8000
411.47,924.4000
411.76,924.8000
412.05,924.6000
412.34,932.2000
412.63,930.4000
412.93,967.0000
413.22,943.8000
413.51,919.0000
413.80,937.6000
414.09,916.8000
414.38,923.0000
414.67,935.8000
414.96,922.4000
415.25,957.8000
415.54,942.6000
415.83,916.0000
416.12,920.4000
416.41,922.4000
416.70,933.2000
417.00,944.4000
417.29,942.8000
417.58,943.6000
417.87,931.2000
418.16,941.2000
418.45,927.6000
418.74,935.6000
419.03,931.8000
419.32,952.6000
419.61,945.8000
419.90,950.4000
420.19,952.8000
420.48,943.6000
420.77,926.2000
421.06,930.8000
421.35,955.0000
421.64,953.4000
421.93,931.0000
422.22,947.0000
422.51,957.2000
422.80,953.6000
423.09,937.8000
423.38,967.0000
423.67,953.0000
423.96,945.0000
424.25,942.6000
424.54,955.4000
424.83,941.0000
425.12,947.0000
425.41,958.8000
425.70,990.8000
425.99,960.0000
426.28,953.6000
426.57,966.4000
426.86,966.4000
427.15,966.4000
427.44,989.4000
427.73,977.2000
428.02,976.2000
428.31,982.0000
428.60,991.0000
428.89,985.6000
429.18,978.4000
429.47,978.6000
429.76,971.2000
430.05,973.2000
