Wavelength (nm),Intensity
394.27,935.4000
394.56,925.8000
394.85,938.6000
395.14,928.8000
395.44,932.8000
395.73,935.2000
396.02,916.8000
396.31,932.2000
396.61,927.8000
396.90,913.0000
397.19,929.8000
397.48,928.4000
397.77,922.4000
398.06,926.4000
398.36,930.4000
398.65,913.6000
398.94,912.2000
399.23,913.0000
399.52,916.6000
399.82,924.6000
400.11,918.8000
400.40,927.6000
400.69,925.4000
400.98,913.8000
401.27,935.2000
401.57,910.8000
401.86,916.4000
402.15,916.8000
402.44,925.4000
402.73,928.4000
403.02,931.6000
403.32,916.4000
403.61,932.2000
403.90,924.4000
404.19,928.8000
404.48,938.0000
404.77,931.4000
405.06,933.4000
405.36,947.2000
405.65,933.6000
405.94,911.2000
406.23,943.4000
406.52,944.0000
406.81,948.4000
407.10,951.0000
407.40,944.4000
407.69,937.0000
407.98,939.2000
408.27,928.8000
408.56,931.8000
408.85,954.8000
409.14,933.8000
409.43,941.8000
409.72,931.2000
410.02,962.0000
410.31,941.0000
410.60,935.0000
410.89,949.6000
411.18,946.0000
411.47,939.6000
411.76,937.0000
412.05,942.4000
412.34,943.2000
412.63,946.8000
412.93,975.0000
413.22,949.0000
413.51,943.8000
413.80,947.0000
414.09,940.8000
414.38,942.8000
414.67,957.0000
414.96,945.4000
415.25,973.8000
415.54,961.2000
415.83,933.8000
416.12,945.8000
416.41,943.6000
416.70,967.8000
417.00,961.6000
417.29,948.2000
417.58,962.8000
417.87,956.0000
418.16,968.4000
418.45,961.8000
418.74,959.0000
419.03,970.8000
419.32,983.6000
419.61,978.0000
419.90,986.0000
420.19,960.2000
420.48,973.2000
420.77,964.4000
421.06,969.8000
421.35,976.8000
421.64,975.6000
421.93,963.6000
422.22,979.0000
422.51,993.0000
422.80,985.0000
423.09,983.0000
423.38,1007.6000
423.67,999.6000
423.96,996.8000
424.25,993.4000
424.54,1003.6000
424.83,986.4000
425.12,987.2000
425.41,1008.2000
425.70,1041.2000
425.99,1017.6000
426.28,1009.4000
426.57,1020.8000
426.86,1020.6000
427.15,1031.0000
427.44,1038.2000
427.73,1034.2000
428.02,1027.0000
428.31,1040.8000
428.60,1066.8000
428.89,1046.8000
429.18,1052.0000
429.47,1077.4000
429.76,1062.4000
430.05,1062.0000
430.34,1082.8000
430.63,1070.4000
430.92,1096.2000
431.21,1115.0000
431.50,1087.2000
431.79,1093.6000
432.08,1099.0000
432.37,1117.4000
432.66,1125.0000
432.94,1130.6000
433.23,1142.8000
433.52,1160.6000
433.81,1162.0000
434.10,1207.4000
434.39,1178.6000
434.68,1202.8000
434.97,1197.2000
435.26,1207.2000
435.55,1215.4000
435.84,1233.2000
436.13,1242.2000
436.42,1259.4000
436.71,1258.8000
436.99,1287.4000
437.28,1302.8000
437.57,1306.8000
437.86,1306.6000
438.15,1339.6000
438.44,1349.0000
438.73,1363.2000
439.02,1410.0000
439.31,1422.6000
439.60,1412.8000
439.88,1458.2000
440.17,1476.4000
440.46,1492.8000
440.75,1503.4000
441.04,1521.0000
441.33,1590.0000
441.62,1594.4000
441.91,1611.2000
442.20,1651.0000
442.48,1686.8000
442.77,1721.0000
443.06,1742.6000
443.35,1763.8000
443.64,1829.2000
443.93,1840.2000
444.22,1885.8000
444.50,1928.2000
444.79,1982.4000
445.08,2005.2000
445.37,2067.4000
445.66,2102.6000
445.95,2134.2000
446.24,2191.2000
446.52,2230.0000
446.81,2291.0000
447.10,2326.6000
447.39,2370.8000
447.68,2420.6000
447.97,2442.0000
448.25,2520.0000
448.54,2532.4000
448.83,2577.0000
449.12,2632.8000
449.41,2659.8000
449.69,2687.6000
449.98,2716.4000
450.27,2714.6000
450.56,2762.6000
450.85,2769.2000
451.14,2766.8000
451.42,2799.2000
451.71,2824.2000
452.00,2814.8000
452.29,2807.6000
452.58,2799.2000
452.86,2781.2000
453.15,2787.8000
453.44,2748.0000
453.73,2745.0000
454.01,2702.6000
454.30,2719.2000
454.59,2635.4000
454.88,2622.0000
455.17,2571.2000
455.45,2574.2000
455.74,2529.6000
456.03,2488.8000
456.32,2443.0000
456.60,2416.6000
456.89,2372.4000
457.18,2319.0000
457.47,2280.8000
457.76,2252.8000
458.04,2232.0000
458.33,2196.2000
458.62,2170.6000
458.91,2134.4000
459.19,2095.8000
459.48,2071.6000
459.77,2035.8000
460.06,2052.0000
460.34,2013.8000
460.63,2002.2000
460.92,1979.0000
461.20,1966.8000
461.49,1973.4000
461.78,1934.6000
462.07,1935.4000
462.35,1930.2000
462.64,1920.2000
462.93,1899.2000
463.22,1924.2000
463.50,1887.8000
463.79,1877.6000
464.08,1886.6000
464.36,1864.8000
464.65,1855.2000
464.94,1854.4000
465.22,1853.0000
465.51,1836.2000
465.80,1842.4000
466.09,1817.2000
466.37,1836.8000
466.66,1820.8000
466.95,1793.4000
467.23,1774.4000
467.52,1780.4000
467.81,1781.8000
468.09,1749.0000
468.38,1739.2000
468.67,1747.8000
468.95,1713.8000
469.24,1702.0000
469.53,1697.8000
469.81,1693.8000
470.10,1679.0000
470.39,1665.4000
470.67,1633.6000
470.96,1621.4000
471.25,1616.4000
471.53,1610.0000
471.82,1594.0000
472.11,1563.4000
472.39,1568.0000
472.68,1548.8000
472.97,1540.6000
473.25,1543.2000
473.54,1519.0000
473.82,1514.2000
474.11,1507.0000
474.40,1500.0000
474.68,1517.4000
474.97,1482.6000
475.26,1467.4000
475.54,1462.6000
475.83,1462.6000
476.11,1452.2000
476.40,1461.2000
476.69,1449.4000
476.97,1447.6000
477.26,1444.6000
477.55,1442.4000
477.83,1431.4000
478.12,1444.4000
478.40,1438.8000
478.69,1432.2000
478.98,1418.6000
479.26,1412.6000
479.55,1431.4000
479.83,1427.2000
480.12,1442.2000
480.40,1422.4000
480.69,1429.6000
480.98,1437.8000
481.26,1446.2000
481.55,1434.8000
481.83,1442.2000
482.12,1419.0000
482.41,1423.8000
482.69,1437.6000
482.98,1447.8000
483.26,1456.4000
483.55,1453.2000
483.83,1460.8000
484.12,1444.8000
484.40,1452.4000
484.69,1445.0000
484.98,1470.6000
485.26,1456.8000
485.55,1459.2000
485.83,1446.6000
486.12,1469.2000
486.40,1462.6000
486.69,1452.0000
486.97,1485.8000
487.26,1467.0000
487.54,1482.4000
487.83,1487.4000
488.11,1484.2000
488.40,1504.6000
488.68,1515.2000
488.97,1490.0000
489.26,1506.2000
489.54,1520.0000
489.83,1505.8000
490.11,1513.6000
490.40,1528.2000
490.68,1526.2000
490.97,1519.6000
491.25,1547.6000
491.54,1539.8000
491.82,1564.4000
492.11,1567.4000
492.39,1589.0000
492.68,1576.4000
492.96,1606.0000
493.24,1583.6000
493.53,1585.4000
493.81,1617.8000
494.10,1599.4000
494.38,1605.0000
494.67,1618.0000
494.95,1654.0000
495.24,1633.6000
495.52,1662.6000
495.81,1652.2000
496.09,1680.0000
496.38,1654.8000
496.66,1697.6000
496.95,1693.0000
497.23,1697.8000
497.51,1718.4000
497.80,1706.2000
498.08,1723.0000
498.37,1714.8000
498.65,1741.4000
498.94,1767.0000
499.22,1765.6000
499.51,1764.4000
499.79,1762.4000
500.07,1777.2000
500.36,1799.2000
500.64,1794.2000
500.93,1791.6000
501.21,1816.4000
501.50,1827.6000
501.78,1832.4000
502.06,1825.2000
502.35,1849.4000
502.63,1843.2000
502.92,1874.0000
503.20,1890.0000
503.48,1901.6000
503.77,1889.0000
504.05,1899.4000
504.34,1895.4000
504.62,1925.8000
504.90,1908.2000
505.19,1929.8000
505.47,1942.2000
505.76,1951.6000
506.04,1956.4000
506.32,1978.2000
506.61,1935.8000
506.89,2002.0000
507.17,1992.6000
507.46,1984.2000
507.74,2000.8000
508.03,1993.8000
508.31,2003.8000
508.59,2013.2000
508.88,1997.8000
509.16,2044.6000
509.44,2029.2000
509.73,2058.6000
510.01,2052.0000
510.29,2058.4000
510.58,2048.8000
510.86,2061.4000
511.14,2080.2000
511.43,2087.4000
511.71,2073.8000
511.99,2092.8000
512.28,2088.4000
512.56,2083.8000
512.84,2097.6000
513.13,2098.2000
513.41,2101.8000
513.69,2133.0000
513.98,2127.8000
514.26,2138.2000
514.54,2149.4000
514.83,2151.0000
515.11,2148.2000
515.39,2146.2000
515.68,2171.0000
515.96,2169.4000
516.24,2158.8000
516.53,2153.0000
516.81,2193.6000
517.09,2153.6000
517.37,2177.6000
517.66,2188.4000
517.94,2180.2000
518.22,2200.0000
518.51,2202.4000
518.79,2212.2000
519.07,2198.6000
519.35,2221.2000
519.64,2242.6000
519.92,2245.2000
520.20,2235.0000
520.48,2255.4000
520.77,2233.8000
521.05,2237.4000
521.33,2229.8000
521.62,2250.2000
521.90,2261.8000
522.18,2251.4000
522.46,2277.2000
522.75,2270.2000
523.03,2279.2000
523.31,2261.8000
523.59,2311.2000
523.88,2285.0000
524.16,2286.8000
524.44,2287.8000
524.72,2300.2000
525.00,2315.8000
525.29,2298.0000
525.57,2317.8000
525.85,2312.2000
526.13,2275.2000
526.42,2293.6000
526.70,2333.0000
526.98,2292.4000
527.26,2315.0000
527.54,2309.0000
527.83,2327.0000
528.11,2330.2000
528.39,2345.8000
528.67,2336.0000
528.95,2363.0000
529.24,2355.6000
529.52,2341.2000
529.80,2354.8000
530.08,2360.4000
530.36,2355.2000
530.65,2358.8000
530.93,2379.8000
531.21,2362.8000
531.49,2381.2000
531.77,2375.8000
532.05,2371.0000
532.34,2381.4000
532.62,2355.2000
532.90,2396.2000
533.18,2396.6000
533.46,2400.0000
533.74,2402.2000
534.03,2384.8000
534.31,2397.0000
534.59,2404.6000
534.87,2415.2000
535.15,2412.6000
535.43,2422.8000
535.71,2430.2000
536.00,2402.4000
536.28,2423.0000
536.56,2426.6000
536.84,2411.8000
537.12,2416.4000
537.40,2433.4000
537.68,2441.4000
537.97,2440.2000
538.25,2422.4000
538.53,2444.4000
