Wavelength (nm),Intensity
394.27,1018.6000
394.56,1002.8000
394.85,1012.6000
395.14,1008.4000
395.44,987.8000
395.73,1005.4000
396.02,989.6000
396.31,1002.0000
396.61,1005.8000
396.90,1005.8000
397.19,1006.8000
397.48,1011.0000
397.77,992.4000
398.06,1007.8000
398.36,998.8000
398.65,997.0000
398.94,993.2000
399.23,991.6000
399.52,1001.0000
399.82,1000.2000
400.11,994.2000
400.40,1014.4000
400.69,992.0000
400.98,1005.0000
401.27,1028.2000
401.57,971.2000
401.86,1008.4000
402.15,993.8000
402.44,997.0000
402.73,992.4000
403.02,1022.6000
403.32,996.4000
403.61,1004.6000
403.90,996.2000
404.19,1008.8000
404.48,1021.2000
404.77,992.8000
405.06,1010.0000
405.36,1017.2000
405.65,1005.4000
405.94,977.0000
406.23,1011.6000
406.52,1016.0000
406.81,1030.4000
407.10,1012.4000
407.40,1011.4000
407.69,1005.6000
407.98,1010.6000
408.27,997.6000
408.56,973.8000
408.85,1032.0000
409.14,983.0000
409.43,1010.2000
409.72,996.4000
410.02,1032.4000
410.31,1005.4000
410.60,1011.0000
410.89,1013.2000
411.18,996.0000
411.47,997.8000
411.76,1001.4000
412.05,989.6000
412.34,1010.4000
412.63,990.6000
412.93,1037.2000
413.22,1017.2000
413.51,997.4000
413.80,1010.0000
414.09,984.2000
414.38,992.4000
414.67,1005.2000
414.96,977.2000
415.25,1044.4000
415.54,1022.0000
415.83,973.8000
416.12,977.8000
416.41,978.4000
416.70,1013.4000
417.00,1012.8000
417.29,1009.4000
417.58,1008.8000
417.87,997.0000
418.16,1014.0000
418.45,1000.6000
418.74,1001.6000
419.03,993.8000
419.32,1027.4000
419.61,1011.0000
419.90,1014.2000
420.19,1017.8000
420.48,996.0000
420.77,988.8000
421.06,982.2000
421.35,998.4000
421.64,1007.4000
421.93,976.2000
422.22,994.8000
422.51,1018.8000
422.80,1000.6000
423.09,983.4000
423.38,1031.2000
423.67,1008.4000
423.96,989.6000
424.25,1003.2000
424.54,983.6000
424.83,972.8000
425.12,987.6000
425.41,1004.0000
425.70,1058.6000
425.99,1004.0000
426.28,1004.2000
426.57,1004.2000
426.86,995.2000
427.15,1009.6000
427.44,1027.4000
427.73,1014.6000
428.02,996.4000
428.31,1019.4000
428.60,1020.6000
428.89,1008.0000
429.18,1009.8000
429.47,1005.6000
429.76,993.0000
430.05,998.4000
430.34,1017.6000
430.63,999.0000
430.92,1025.0000
431.21,1020.2000
431.50,995.4000
431.79,984.6000
432.08,997.2000
432.37,985.8000
432.66,1003.6000
432.94,1003.8000
433.23,994.6000
433.52,1021.6000
433.81,1001.8000
434.10,1058.0000
434.39,1005.8000
434.68,1021.0000
434.97,976.2000
435.26,997.0000
435.55,997.4000
435.84,999.2000
436.13,997.2000
436.42,1004.0000
436.71,1005.4000
436.99,990.2000
437.28,991.6000
437.57,1009.2000
437.86,995.8000
438.15,1002.2000
438.44,991.6000
438.73,1005.0000
439.02,1017.2000
439.31,1016.4000
439.60,993.8000
439.88,1006.6000
440.17,1002.2000
440.46,1015.6000
440.75,978.8000
441.04,979.4000
441.33,1014.4000
441.62,1012.6000
441.91,983.8000
442.20,1001.2000
442.48,994.0000
442.77,982.4000
443.06,990.0000
443.35,980.8000
443.64,991.8000
443.93,986.0000
444.22,1002.6000
444.50,1004.8000
444.79,1002.2000
445.08,998.2000
445.37,995.6000
445.66,988.6000
445.95,981.8000
446.24,985.2000
446.52,1003.2000
446.81,1019.2000
447.10,980.0000
447.39,1004.2000
447.68,984.6000
447.97,975.2000
448.25,1016.2000
448.54,1003.4000
448.83,1013.6000
449.12,1016.8000
449.41,990.6000
449.69,1002.6000
449.98,989.6000
450.27,996.2000
450.56,986.0000
450.85,1009.6000
451.14,980.8000
451.42,1000.2000
451.71,1009.0000
452.00,998.6000
452.29,1016.6000
452.58,995.0000
452.86,999.2000
453.15,999.6000
453.44,993.8000
453.73,1022.8000
454.01,991.2000
454.30,1048.6000
454.59,983.8000
454.88,989.8000
455.17,977.8000
455.45,996.8000
455.74,1030.2000
456.03,1009.2000
456.32,989.0000
456.60,987.4000
456.89,1005.6000
457.18,990.6000
457.47,980.8000
457.76,991.6000
458.04,992.8000
458.33,1006.8000
458.62,999.8000
458.91,973.8000
459.19,978.4000
459.48,978.0000
459.77,982.2000
460.06,994.6000
460.34,999.0000
460.63,991.4000
460.92,985.2000
461.20,990.0000
461.49,995.8000
461.78,988.4000
462.07,984.2000
462.35,990.8000
462.64,1003.2000
462.93,999.0000
463.22,1012.2000
463.50,1000.6000
463.79,998.4000
464.08,1006.6000
464.36,1004.4000
464.65,987.4000
464.94,992.4000
465.22,1004.8000
465.51,982.6000
465.80,1022.8000
466.09,990.2000
466.37,1013.6000
466.66,1015.6000
466.95,990.2000
467.23,988.4000
467.52,995.6000
467.81,1028.2000
468.09,991.8000
468.38,1000.8000
468.67,1027.6000
468.95,1003.4000
469.24,981.4000
469.53,1010.0000
469.81,1012.8000
470.10,992.8000
470.39,1000.6000
470.67,985.2000
470.96,1007.6000
471.25,988.8000
471.53,1016.6000
471.82,997.8000
472.11,1001.8000
472.39,980.4000
472.68,990.4000
472.97,984.6000
473.25,995.4000
473.54,986.2000
473.82,999.4000
474.11,993.4000
474.40,997.6000
474.68,1019.4000
474.97,1026.0000
475.26,997.8000
475.54,985.6000
475.83,1003.8000
476.11,992.4000
476.40,1009.2000
476.69,1011.6000
476.97,1011.4000
477.26,997.4000
477.55,1028.4000
477.83,983.6000
478.12,986.8000
478.40,990.0000
478.69,990.8000
478.98,1001.6000
479.26,981.4000
479.55,1010.8000
479.83,1000.0000
480.12,996.6000
480.40,1005.0000
480.69,977.2000
480.98,981.0000
481.26,1010.8000
481.55,997.2000
481.83,998.8000
482.12,996.4000
482.41,990.4000
482.69,976.6000
482.98,998.4000
483.26,1025.6000
483.55,990.4000
483.83,981.0000
484.12,991.6000
484.40,1004.0000
484.69,980.6000
484.98,996.6000
485.26,992.6000
485.55,1004.0000
485.83,983.8000
486.12,1003.8000
486.40,996.6000
486.69,989.2000
486.97,989.8000
487.26,995.0000
487.54,998.4000
487.83,986.2000
488.11,994.0000
488.40,1017.4000
488.68,1016.6000
488.97,996.4000
489.26,992.2000
489.54,1003.0000
489.83,1004.0000
490.11,988.0000
490.40,1012.6000
490.68,1001.8000
490.97,983.4000
491.25,998.4000
491.54,985.2000
491.82,1011.6000
492.11,990.6000
492.39,1021.0000
492.68,996.4000
492.96,1022.4000
493.24,983.8000
493.53,987.4000
493.81,1017.4000
494.10,985.8000
494.38,992.0000
494.67,986.8000
494.95,1029.8000
495.24,978.6000
495.52,1010.6000
495.81,998.2000
496.09,1002.2000
496.38,975.6000
496.66,1010.2000
496.95,995.6000
497.23,995.6000
497.51,977.2000
497.80,985.6000
498.08,990.8000
498.37,982.8000
498.65,1003.2000
498.94,1032.2000
499.22,991.6000
499.51,993.8000
499.79,993.6000
500.07,982.0000
500.36,1011.0000
500.64,1018.0000
500.93,994.0000
501.21,1013.0000
501.50,996.0000
501.78,997.2000
502.06,980.6000
502.35,981.0000
502.63,988.4000
502.92,995.8000
503.20,1013.2000
503.48,1027.4000
503.77,1000.0000
504.05,988.6000
504.34,986.2000
504.62,1010.6000
504.90,1009.0000
505.19,1027.2000
505.47,991.0000
505.76,990.8000
506.04,986.0000
506.32,1007.0000
506.61,977.8000
506.89,1001.8000
507.17,992.6000
507.46,999.4000
507.74,1004.2000
508.03,999.8000
508.31,1003.8000
508.59,974.8000
508.88,985.4000
509.16,991.4000
509.44,996.8000
509.73,999.6000
510.01,1000.4000
510.29,998.4000
510.58,988.6000
510.86,1004.8000
511.14,1017.8000
511.43,1002.0000
511.71,1005.8000
511.99,1002.0000
512.28,995.8000
512.56,975.0000
512.84,994.0000
513.13,984.0000
513.41,999.8000
513.69,1001.4000
513.98,979.8000
514.26,1010.6000
514.54,995.0000
514.83,1000.8000
515.11,992.6000
515.39,1002.2000
515.68,999.8000
515.96,988.8000
516.24,983.6000
516.53,995.4000
516.81,1030.4000
517.09,985.4000
517.37,989.6000
517.66,981.2000
517.94,983.2000
518.22,1006.4000
518.51,980.0000
518.79,997.4000
519.07,984.2000
519.35,1001.6000
519.64,1011.8000
519.92,1004.8000
520.20,1009.2000
520.48,1015.0000
520.77,993.0000
521.05,978.4000
521.33,971.0000
521.62,981.0000
521.90,999.2000
522.18,986.8000
522.46,986.8000
522.75,986.2000
523.03,992.2000
523.31,977.2000
523.59,1013.6000
523.88,1008.6000
524.16,992.8000
524.44,1008.2000
524.72,1007.8000
525.00,1017.6000
525.29,996.4000
525.57,987.8000
525.85,997.4000
526.13,990.8000
526.42,976.2000
526.70,993.0000
526.98,982.8000
527.26,982.2000
527.54,993.4000
527.83,1004.2000
528.11,989.0000
528.39,1011.6000
528.67,997.6000
528.95,988.4000
529.24,975.6000
529.52,1010.6000
529.80,995.2000
530.08,1005.8000
530.36,983.8000
530.65,1016.0000
530.93,977.8000
531.21,983.4000
531.49,985.2000
531.77,997.4000
