Wavelength (nm),Intensity
394.27,1022.0000
394.56,996.0000
394.85,1008.2000
395.14,1009.4000
395.44,1005.2000
395.73,1016.4000
396.02,980.6000
396.31,996.4000
396.61,1004.6000
396.90,994.0000
397.19,1012.6000
397.48,1014.0000
397.77,994.0000
398.06,1008.6000
398.36,996.4000
398.65,991.6000
398.94,1001.0000
399.23,982.4000
399.52,990.0000
399.82,1001.0000
400.11,1006.6000
400.40,1017.8000
400.69,997.4000
400.98,992.4000
401.27,1030.0000
401.57,986.0000
401.86,996.6000
402.15,993.2000
402.44,993.8000
402.73,988.2000
403.02,1016.8000
403.32,993.6000
403.61,1005.2000
403.90,986.4000
404.19,1008.2000
404.48,1006.2000
404.77,1003.0000
405.06,1012.6000
405.36,1024.2000
405.65,1005.0000
405.94,973.8000
406.23,1009.4000
406.52,1027.6000
406.81,1018.0000
407.10,1003.8000
407.40,1002.0000
407.69,1006.0000
407.98,1008.8000
408.27,1002.0000
408.56,982.2000
408.85,1036.4000
409.14,986.6000
409.43,1008.6000
409.72,994.0000
410.02,1030.4000
410.31,999.4000
410.60,999.6000
410.89,1020.8000
411.18,1005.2000
411.47,1003.8000
411.76,1000.2000
412.05,1000.6000
412.34,1010.2000
412.63,993.0000
412.93,1039.2000
413.22,1017.2000
413.51,993.4000
413.80,1008.2000
414.09,980.2000
414.38,988.8000
414.67,1022.2000
414.96,984.8000
415.25,1043.0000
415.54,1012.4000
415.83,988.2000
416.12,990.2000
416.41,978.8000
416.70,1013.0000
417.00,1015.4000
417.29,1002.2000
417.58,1007.2000
417.87,1005.6000
418.16,1016.8000
418.45,1008.8000
418.74,993.4000
419.03,986.2000
419.32,1032.4000
419.61,999.2000
419.90,1009.0000
420.19,1008.8000
420.48,1002.0000
420.77,988.4000
421.06,988.6000
421.35,997.6000
421.64,1000.8000
421.93,991.2000
422.22,995.2000
422.51,1018.6000
422.80,1004.2000
423.09,994.6000
423.38,1028.2000
423.67,1001.6000
423.96,1006.4000
424.25,993.2000
424.54,990.8000
424.83,961.0000
425.12,985.6000
425.41,998.0000
425.70,1052.2000
425.99,1006.8000
426.28,1001.4000
426.57,1005.8000
426.86,994.2000
427.15,1009.6000
427.44,1034.8000
427.73,1023.0000
428.02,998.6000
428.31,1006.4000
428.60,1017.8000
428.89,1008.0000
429.18,1006.0000
429.47,1007.6000
429.76,994.2000
430.05,995.2000
430.34,1012.4000
430.63,1000.0000
430.92,1025.8000
431.21,1013.2000
431.50,991.4000
431.79,999.0000
432.08,993.4000
432.37,996.6000
432.66,997.6000
432.94,994.2000
433.23,1008.0000
433.52,1010.8000
433.81,999.2000
434.10,1061.0000
434.39,992.8000
434.68,1022.6000
434.97,981.4000
435.26,989.6000
435.55,1011.0000
435.84,1001.6000
436.13,994.4000
436.42,1010.6000
436.71,997.4000
436.99,992.8000
437.28,1001.2000
437.57,997.4000
437.86,1000.8000
438.15,1007.0000
438.44,996.4000
438.73,1008.6000
439.02,1016.8000
439.31,1019.0000
439.60,988.0000
439.88,1005.8000
440.17,994.4000
440.46,1012.0000
440.75,979.4000
