Wavelength (nm),Intensity
394.27,1018.2000
394.56,1003.0000
394.85,1018.8000
395.14,1007.8000
395.44,1013.4000
395.73,1016.2000
396.02,987.4000
396.31,1001.4000
396.61,1012.0000
396.90,978.6000
397.19,1008.2000
397.48,1011.0000
397.77,988.0000
398.06,1006.0000
398.36,1001.4000
398.65,1007.6000
398.94,996.0000
399.23,981.0000
399.52,1001.6000
399.82,1015.6000
400.11,995.6000
400.40,1014.2000
400.69,997.6000
400.98,990.6000
401.27,1017.8000
401.57,981.8000
401.86,1005.4000
402.15,997.6000
402.44,980.2000
402.73,987.8000
403.02,1002.4000
403.32,985.4000
403.61,997.0000
403.90,990.8000
404.19,1008.0000
404.48,1020.8000
404.77,1009.8000
405.06,1015.8000
405.36,1019.0000
405.65,1009.0000
405.94,983.0000
406.23,1010.6000
406.52,1017.6000
406.81,1023.2000
407.10,1003.4000
407.40,1019.2000
407.69,999.0000
407.98,1005.6000
408.27,997.0000
408.56,992.4000
408.85,1024.2000
409.14,995.0000
409.43,1011.8000
409.72,995.4000
410.02,1032.2000
410.31,1004.6000
410.60,999.2000
410.89,1008.8000
411.18,999.2000
411.47,1002.0000
411.76,999.2000
412.05,1001.0000
412.34,999.4000
412.63,991.0000
412.93,1041.2000
413.22,1017.2000
413.51,986.6000
413.80,1011.8000
414.09,996.4000
414.38,996.0000
414.67,1014.8000
414.96,983.2000
415.25,1032.8000
415.54,1004.6000
415.83,991.2000
416.12,981.8000
416.41,978.6000
416.70,1007.0000
417.00,1013.6000
417.29,1010.0000
417.58,1008.4000
417.87,1003.8000
418.16,1019.0000
418.45,995.2000
418.74,998.0000
419.03,999.6000
419.32,1018.8000
419.61,1010.4000
419.90,1017.0000
420.19,1007.6000
420.48,997.0000
420.77,972.0000
421.06,981.2000
421.35,1001.4000
421.64,1003.8000
421.93,986.8000
422.22,999.8000
422.51,1026.0000
422.80,999.8000
423.09,993.2000
423.38,1021.6000
423.67,1000.4000
423.96,990.4000
424.25,999.2000
424.54,981.2000
424.83,970.2000
425.12,994.8000
425.41,990.8000
425.70,1056.2000
425.99,1007.0000
426.28,1014.4000
426.57,1010.2000
426.86,992.0000
427.15,1003.2000
427.44,1028.6000
427.73,1005.4000
428.02,990.8000
428.31,1008.2000
428.60,1020.6000
428.89,1010.0000
429.18,996.0000
429.47,1008.8000
429.76,993.4000
430.05,996.4000
430.34,1012.2000
430.63,999.8000
430.92,1025.4000
431.21,1016.4000
431.50,983.0000
431.79,992.2000
432.08,989.8000
432.37,988.8000
432.66,1001.4000
432.94,1000.6000
433.23,1004.8000
433.52,1014.6000
433.81,1007.4000
434.10,1047.6000
434.39,995.0000
434.68,1030.2000
434.97,974.2000
435.26,990.2000
435.55,1001.2000
435.84,998.8000
436.13,1000.4000
436.42,1007.4000
436.71,997.2000
436.99,997.4000
437.28,990.8000
437.57,998.8000
437.86,990.6000
438.15,1005.0000
438.44,992.8000
438.73,1011.6000
439.02,1009.4000
439.31,1028.2000
439.60,989.8000
439.88,987.4000
440.17,998.6000
440.46,1013.8000
440.75,985.8000
441.04,978.2000
441.33,1015.6000
441.62,998.6000
441.91,985.2000
442.20,995.6000
442.48,1000.8000
442.77,984.4000
443.06,1002.2000
443.35,980.4000
443.64,1004.4000
443.93,990.6000
444.22,986.2000
444.50,1009.2000
444.79,990.6000
445.08,1001.6000
445.37,1002.6000
445.66,988.4000
445.95,976.8000
446.24,993.4000
446.52,992.6000
446.81,1035.0000
447.10,982.2000
447.39,1006.2000
447.68,987.6000
447.97,983.8000
448.25,1009.6000
448.54,1008.6000
448.83,1017.2000
449.12,1034.6000
449.41,994.8000
449.69,1005.0000
449.98,985.0000
450.27,995.8000
450.56,988.0000
450.85,995.8000
451.14,979.4000
451.42,988.4000
451.71,999.6000
452.00,999.2000
452.29,1013.0000
452.58,994.2000
452.86,998.0000
453.15,999.6000
453.44,998.2000
453.73,1003.0000
454.01,995.2000
454.30,1047.0000
454.59,991.2000
454.88,983.2000
455.17,974.8000
455.45,993.2000
455.74,1026.0000
456.03,1007.2000
456.32,987.0000
456.60,992.4000
456.89,991.6000
457.18,984.6000
457.47,973.8000
457.76,995.4000
458.04,995.2000
458.33,985.6000
458.62,998.4000
458.91,973.2000
459.19,972.6000
459.48,978.8000
459.77,990.6000
460.06,1002.8000
460.34,998.6000
460.63,987.0000
460.92,987.6000
461.20,993.4000
461.49,1006.0000
461.78,975.0000
462.07,983.8000
462.35,996.2000
462.64,1002.0000
462.93,1006.6000
463.22,1010.6000
463.50,1000.6000
463.79,1000.0000
