Wavelength (nm),Intensity
394.27,1022.2000
394.56,1002.6000
394.85,1012.6000
395.14,1004.2000
395.44,1013.4000
395.73,1011.4000
396.02,986.4000
396.31,994.8000
396.61,1006.0000
396.90,986.2000
397.19,1011.4000
397.48,1009.4000
397.77,983.2000
398.06,993.6000
398.36,1006.2000
398.65,990.4000
398.94,995.6000
399.23,995.8000
399.52,990.2000
399.82,1001.6000
400.11,994.2000
400.40,1008.8000
400.69,993.4000
400.98,999.0000
401.27,1022.0000
401.57,981.0000
401.86,995.4000
402.15,998.2000
402.44,993.2000
402.73,989.2000
403.02,1017.2000
403.32,989.6000
403.61,990.0000
403.90,1000.0000
404.19,1008.8000
404.48,1020.0000
404.77,1013.4000
405.06,1027.4000
405.36,1027.4000
405.65,1007.0000
405.94,984.8000
406.23,1000.2000
406.52,1021.4000
406.81,1024.4000
407.10,1009.6000
407.40,997.4000
407.69,1001.4000
407.98,1008.6000
408.27,1007.4000
408.56,992.0000
408.85,1029.6000
409.14,994.4000
409.43,1020.4000
409.72,997.4000
410.02,1032.6000
410.31,1005.8000
410.60,1005.0000
410.89,1011.8000
411.18,1001.6000
411.47,994.0000
411.76,1008.0000
412.05,995.8000
412.34,1004.0000
412.63,993.0000
412.93,1041.4000
413.22,1010.6000
413.51,990.8000
413.80,1014.2000
414.09,994.8000
414.38,992.0000
414.67,1007.8000
414.96,990.8000
415.25,1040.8000
415.54,1010.4000
415.83,978.6000
416.12,996.8000
416.41,971.6000
416.70,998.4000
417.00,1006.6000
417.29,1007.8000
417.58,1002.8000
417.87,1010.0000
418.16,1022.0000
418.45,989.2000
418.74,993.8000
419.03,995.2000
419.32,1035.0000
419.61,1014.4000
419.90,1012.4000
420.19,1007.4000
420.48,994.0000
420.77,977.0000
421.06,985.4000
421.35,1000.2000
421.64,1009.4000
421.93,985.6000
422.22,996.4000
422.51,1013.4000
422.80,993.8000
423.09,992.0000
423.38,1032.0000
423.67,1002.8000
423.96,994.6000
424.25,992.4000
424.54,1000.4000
424.83,981.0000
425.12,988.8000
425.41,999.8000
425.70,1046.8000
425.99,998.4000
426.28,1004.2000
426.57,1002.6000
426.86,992.2000
427.15,1008.4000
427.44,1017.4000
427.73,1013.6000
428.02,993.4000
428.31,1013.2000
428.60,1014.0000
428.89,1008.6000
429.18,1006.8000
429.47,1015.4000
429.76,998.4000
430.05,991.6000
430.34,1021.6000
430.63,999.8000
430.92,1022.2000
431.21,1013.8000
431.50,987.4000
431.79,998.0000
432.08,988.4000
432.37,987.8000
432.66,999.4000
432.94,1000.8000
433.23,998.0000
433.52,1015.2000
433.81,1007.0000
434.10,1058.0000
434.39,1000.0000
434.68,1030.0000
434.97,981.8000
435.26,993.8000
435.55,1008.6000
435.84,994.8000
436.13,993.2000
436.42,1028.6000
436.71,1006.4000
436.99,990.0000
437.28,1002.8000
437.57,1006.4000
437.86,997.0000
438.15,1008.4000
438.44,982.8000
438.73,997.0000
439.02,1020.0000
439.31,1026.6000
439.60,1000.4000
439.88,1004.0000
440.17,996.8000
440.46,1005.4000
440.75,977.0000
441.04,981.2000
441.33,1013.6000
441.62,999.6000
441.91,980.4000
442.20,1003.6000
442.48,1000.8000
442.77,979.0000
443.06,1005.8000
443.35,978.6000
443.64,998.8000
443.93,983.0000
444.22,998.8000
444.50,1000.6000
444.79,1014.6000
445.08,1013.4000
445.37,1011.4000
445.66,994.0000
445.95,988.8000
446.24,983.0000
446.52,993.6000
446.81,1022.8000
447.10,984.4000
447.39,1009.8000
447.68,983.2000
447.97,991.2000
448.25,1015.4000
448.54,1015.8000
448.83,1015.4000
449.12,1024.4000
449.41,1004.0000
449.69,1004.4000
449.98,993.2000
450.27,1003.4000
450.56,988.0000
450.85,1001.2000
451.14,981.0000
451.42,1000.8000
451.71,1007.0000
452.00,993.6000
452.29,1009.2000
452.58,996.6000
452.86,1000.6000
453.15,989.0000
453.44,990.0000
453.73,1004.8000
454.01,981.0000
454.30,1048.2000
454.59,981.4000
454.88,988.8000
455.17,987.6000
455.45,1003.6000
455.74,1021.2000
456.03,1004.0000
456.32,1002.2000
456.60,983.6000
456.89,996.6000
457.18,991.4000
457.47,989.8000
457.76,997.4000
458.04,991.2000
458.33,994.8000
458.62,994.2000
458.91,981.8000
459.19,980.4000
459.48,975.6000
459.77,984.8000
460.06,997.2000
460.34,996.6000
460.63,998.4000
460.92,1004.8000
461.20,994.8000
461.49,995.2000
461.78,976.8000
462.07,988.6000
462.35,1003.4000
462.64,995.2000
462.93,997.0000
463.22,1009.6000
463.50,1004.2000
463.79,1001.6000
464.08,1012.6000
464.36,999.6000
464.65,998.4000
464.94,998.6000
465.22,999.6000
465.51,1000.2000
465.80,1028.4000
466.09,986.0000
466.37,1009.0000
466.66,1012.0000
466.95,986.2000
467.23,992.6000
467.52,1000.0000
467.81,1022.6000
468.09,984.6000
468.38,1000.4000
468.67,1023.6000
468.95,999.4000
469.24,986.2000
469.53,995.6000
469.81,1003.2000
470.10,1001.6000
470.39,1002.8000
470.67,986.0000
470.96,999.0000
471.25,996.2000
471.53,1008.2000
471.82,992.4000
472.11,992.0000
472.39,984.6000
472.68,993.0000
472.97,985.8000
473.25,993.6000
473.54,991.0000
473.82,992.2000
474.11,996.6000
474.40,1001.8000
474.68,1021.4000
474.97,1017.2000
475.26,1005.4000
475.54,982.0000
475.83,1000.2000
476.11,997.2000
476.40,1011.6000
476.69,1002.6000
476.97,1004.2000
477.26,995.2000
477.55,1026.4000
477.83,984.8000
478.12,995.6000
478.40,993.2000
478.69,992.2000
478.98,985.2000
479.26,989.2000
479.55,998.4000
479.83,989.4000
480.12,1006.6000
480.40,1005.6000
480.69,989.0000
480.98,988.2000
481.26,1016.0000
481.55,993.0000
481.83,998.8000
482.12,993.6000
482.41,997.2000
482.69,980.2000
482.98,1002.6000
483.26,1017.6000
483.55,998.2000
483.83,980.0000
484.12,990.0000
484.40,993.0000
484.69,967.0000
484.98,995.6000
485.26,989.8000
485.55,994.2000
485.83,971.2000
486.12,1003.6000
486.40,993.6000
486.69,995.0000
486.97,991.4000
487.26,987.0000
487.54,996.6000
487.83,984.6000
488.11,988.4000
488.40,1022.6000
488.68,1010.8000
488.97,1004.4000
489.26,1004.8000
489.54,1001.0000
489.83,993.4000
490.11,992.0000
490.40,1007.8000
490.68,999.4000
490.97,972.8000
491.25,992.6000
491.54,987.0000
491.82,1012.2000
492.11,996.6000
492.39,1023.2000
492.68,997.6000
492.96,1019.6000
493.24,985.6000
493.53,992.0000
493.81,1026.6000
494.10,992.2000
494.38,982.8000
494.67,999.4000
494.95,1008.8000
495.24,974.2000
495.52,1014.8000
495.81,1001.6000
496.09,1007.2000
496.38,978.2000
496.66,1001.4000
496.95,994.6000
497.23,996.6000
497.51,981.0000
497.80,988.2000
498.08,986.8000
498.37,981.8000
498.65,1006.0000
