Wavelength (nm),Intensity
394.27,1030.4000
394.56,1012.4000
394.85,1018.8000
395.14,991.8000
395.44,1000.4000
395.73,1012.6000
396.02,985.2000
396.31,998.4000
396.61,1003.2000
396.90,998.8000
397.19,1003.2000
397.48,1015.2000
397.77,989.8000
398.06,999.0000
398.36,1008.0000
398.65,1000.8000
398.94,990.6000
399.23,1000.2000
399.52,993.6000
399.82,1012.4000
400.11,990.8000
400.40,1001.8000
400.69,991.8000
400.98,993.2000
401.27,1015.4000
401.57,992.8000
401.86,1005.0000
402.15,991.6000
402.44,994.8000
402.73,997.0000
403.02,1017.2000
403.32,988.2000
403.61,995.0000
403.90,993.4000
404.19,1009.2000
404.48,1008.4000
404.77,1000.6000
405.06,1022.0000
405.36,1027.8000
405.65,999.6000
405.94,979.8000
406.23,1014.8000
406.52,1020.8000
406.81,1022.0000
407.10,1006.8000
407.40,1001.8000
407.69,1000.2000
407.98,1006.8000
408.27,999.6000
408.56,992.0000
408.85,1035.4000
409.14,988.6000
409.43,1008.6000
409.72,989.6000
410.02,1032.2000
410.31,1003.2000
410.60,1010.0000
410.89,1015.6000
411.18,1002.2000
411.47,993.0000
411.76,992.8000
412.05,1005.6000
412.34,1011.6000
412.63,999.6000
412.93,1039.4000
413.22,1022.8000
413.51,991.0000
413.80,1008.4000
414.09,978.8000
414.38,994.2000
414.67,1008.4000
414.96,981.6000
415.25,1034.4000
415.54,1013.2000
415.83,981.6000
416.12,980.4000
416.41,982.2000
416.70,1010.4000
417.00,1007.4000
417.29,1010.0000
417.58,1007.6000
417.87,992.0000
418.16,1019.8000
418.45,989.2000
418.74,990.8000
419.03,993.8000
419.32,1028.0000
419.61,1011.0000
419.90,1008.8000
420.19,997.2000
420.48,995.0000
420.77,977.4000
421.06,1001.8000
421.35,1002.2000
421.64,1000.0000
421.93,985.0000
422.22,998.2000
422.51,1024.6000
422.80,1000.4000
423.09,1001.4000
423.38,1036.8000
423.67,1000.8000
423.96,995.4000
424.25,988.4000
424.54,990.4000
424.83,967.8000
425.12,1001.0000
425.41,997.4000
425.70,1049.4000
425.99,1005.2000
426.28,1002.8000
426.57,1005.8000
426.86,985.4000
427.15,997.6000
427.44,1027.6000
427.73,1021.4000
428.02,1006.4000
428.31,1021.0000
428.60,1033.0000
428.89,997.2000
429.18,1006.8000
429.47,1011.8000
429.76,992.8000
430.05,991.8000
430.34,1024.2000
430.63,990.6000
430.92,1018.2000
431.21,1008.6000
431.50,990.4000
431.79,989.6000
432.08,987.4000
432.37,996.0000
432.66,996.0000
432.94,992.2000
433.23,998.0000
433.52,1019.4000
433.81,1006.4000
434.10,1061.4000
434.39,1002.6000
434.68,1027.6000
434.97,983.0000
435.26,991.0000
435.55,1002.8000
435.84,994.6000
436.13,990.2000
436.42,1017.6000
436.71,1005.4000
436.99,997.6000
437.28,995.4000
437.57,1008.2000
437.86,992.0000
438.15,1008.0000
438.44,991.4000
438.73,1008.6000
439.02,1015.0000
439.31,1015.8000
439.60,989.8000
439.88,1015.2000
440.17,997.2000
440.46,1012.4000
440.75,987.4000
441.04,985.8000
441.33,1017.0000
441.62,1012.2000
441.91,982.2000
442.20,991.8000
442.48,1003.4000
442.77,995.4000
443.06,1004.6000
443.35,972.8000
443.64,994.4000
443.93,984.6000
444.22,993.4000
444.50,1013.6000
444.79,998.2000
445.08,998.8000
445.37,1009.6000
445.66,986.6000
445.95,988.2000
446.24,991.6000
446.52,993.2000
446.81,1026.4000
447.10,987.2000
447.39,1005.6000
447.68,996.0000
447.97,973.0000
448.25,1014.6000
448.54,1027.0000
448.83,999.4000
449.12,1024.6000
449.41,999.8000
449.69,1008.4000
449.98,996.8000
450.27,999.4000
450.56,990.0000
450.85,1008.6000
451.14,982.6000
451.42,999.6000
451.71,1000.6000
452.00,995.8000
452.29,1004.0000
452.58,999.8000
452.86,1000.0000
453.15,994.8000
453.44,992.2000
453.73,1009.4000
454.01,985.8000
454.30,1038.0000
454.59,985.2000
454.88,993.2000
455.17,977.8000
455.45,991.8000
455.74,1033.4000
456.03,999.2000
456.32,990.4000
456.60,985.0000
456.89,1008.2000
457.18,983.6000
457.47,980.6000
457.76,1002.6000
458.04,986.6000
458.33,1000.2000
458.62,996.2000
458.91,969.8000
459.19,984.0000
459.48,983.8000
459.77,981.4000
460.06,986.4000
460.34,1002.0000
460.63,994.4000
460.92,982.0000
461.20,987.6000
461.49,998.4000
461.78,985.6000
462.07,973.2000
462.35,1005.6000
462.64,991.2000
462.93,1001.8000
463.22,1017.2000
463.50,1011.8000
463.79,991.4000
464.08,1017.0000
464.36,996.8000
464.65,993.0000
464.94,993.0000
465.22,991.4000
465.51,1002.8000
465.80,1027.8000
466.09,984.6000
466.37,1004.2000
466.66,1006.8000
466.95,994.0000
467.23,989.0000
467.52,999.8000
467.81,1028.2000
468.09,983.4000
468.38,998.2000
468.67,1029.0000
468.95,994.6000
469.24,988.4000
469.53,1012.6000
469.81,1003.2000
470.10,993.4000
470.39,1016.4000
470.67,997.2000
470.96,1008.2000
471.25,995.8000
471.53,1022.8000
471.82,1000.8000
472.11,993.0000
472.39,983.8000
472.68,995.2000
472.97,989.2000
473.25,986.8000
473.54,988.2000
473.82,986.0000
474.11,998.8000
474.40,998.6000
474.68,1024.2000
474.97,1013.8000
475.26,1000.6000
475.54,980.8000
475.83,998.2000
476.11,995.6000
476.40,1004.4000
476.69,1007.6000
476.97,1004.6000
477.26,1002.6000
477.55,1019.2000
477.83,974.2000
478.12,996.8000
478.40,992.6000
478.69,994.4000
478.98,993.0000
479.26,984.8000
479.55,1002.0000
479.83,996.4000
480.12,993.0000
480.40,1003.8000
480.69,983.0000
480.98,986.8000
481.26,1016.0000
481.55,988.6000
481.83,999.6000
482.12,990.2000
482.41,994.4000
482.69,980.2000
482.98,1006.4000
483.26,1020.4000
483.55,998.8000
483.83,994.6000
484.12,995.0000
484.40,994.4000
484.69,968.4000
484.98,1002.0000
485.26,982.4000
485.55,993.6000
485.83,968.6000
486.12,1000.4000
486.40,1000.8000
486.69,1000.0000
486.97,995.6000
487.26,1005.6000
487.54,988.0000
487.83,995.0000
488.11,992.6000
488.40,1032.8000
488.68,1017.6000
488.97,998.8000
489.26,1000.8000
489.54,1012.2000
489.83,992.0000
490.11,988.0000
490.40,1002.8000
490.68,991.0000
490.97,979.6000
491.25,1001.6000
491.54,987.8000
491.82,1015.0000
492.11,992.8000
492.39,1009.0000
492.68,992.6000
492.96,1018.4000
493.24,987.4000
493.53,985.4000
493.81,1030.6000
494.10,992.8000
494.38,981.6000
494.67,989.8000
494.95,1028.0000
495.24,978.8000
495.52,1004.6000
495.81,1006.0000
496.09,996.2000
496.38,978.6000
496.66,1012.0000
496.95,1010.4000
497.23,1001.0000
497.51,974.6000
497.80,989.4000
498.08,988.0000
498.37,981.0000
498.65,1000.6000
498.94,1019.8000
499.22,997.4000
499.51,996.6000
499.79,989.4000
500.07,983.2000
500.36,1001.6000
500.64,1007.6000
500.93,991.8000
501.21,1009.8000
501.50,989.8000
501.78,998.2000
502.06,977.8000
502.35,983.6000
502.63,980.2000
502.92,1003.4000
503.20,1014.8000
503.48,1032.2000
503.77,994.8000
504.05,990.0000
504.34,974.8000
504.62,1001.8000
504.90,1008.2000
505.19,1028.4000
505.47,989.8000
505.76,995.4000
506.04,993.0000
506.32,1012.0000
506.61,981.6000
506.89,1004.8000
507.17,1001.2000
507.46,1003.6000
507.74,1012.4000
508.03,986.2000
508.31,997.8000
508.59,970.4000
508.88,981.8000
509.16,1031.8000
509.44,1006.2000
509.73,1000.6000
510.01,1000.8000
510.29,998.2000
510.58,977.2000
510.86,1000.4000
511.14,1013.2000
511.43,995.0000
511.71,989.8000
511.99,1001.8000
512.28,997.2000
512.56,977.6000
512.84,994.0000
513.13,979.6000
513.41,989.8000
513.69,999.0000
513.98,965.0000
514.26,996.4000
514.54,997.6000
514.83,996.6000
515.11,1003.0000
515.39,1007.0000
515.68,1001.6000
515.96,997.0000
516.24,984.4000
516.53,991.0000
516.81,1022.0000
517.09,976.6000
517.37,977.6000
517.66,988.4000
517.94,984.8000
518.22,994.0000
518.51,988.4000
518.79,1001.6000
519.07,990.8000
519.35,987.8000
519.64,1000.4000
519.92,1009.2000
520.20,1001.2000
520.48,1005.2000
520.77,996.4000
521.05,975.4000
521.33,969.6000
521.62,986.8000
521.90,1000.4000
522.18,982.6000
522.46,989.2000
522.75,985.6000
523.03,998.4000
523.31,982.4000
523.59,1026.4000
523.88,1006.2000
524.16,990.4000
524.44,1006.6000
524.72,1012.2000
525.00,1011.0000
525.29,1007.4000
525.57,982.4000
525.85,997.4000
526.13,982.6000
526.42,976.0000
526.70,997.4000
526.98,987.4000
527.26,983.2000
527.54,997.4000
527.83,1000.2000
528.11,985.2000
528.39,999.2000
528.67,988.6000
528.95,994.6000
529.24,983.6000
529.52,1009.0000
529.80,995.8000
530.08,1014.4000
530.36,986.2000
530.65,1009.2000
530.93,993.8000
531.21,995.6000
531.49,993.8000
531.77,992.4000
532.05,987.4000
532.34,994.2000
532.62,991.4000
532.90,1009.0000
533.18,993.8000
533.46,1001.0000
533.74,991.0000
534.03,993.8000
534.31,998.2000
534.59,999.2000
534.87,1008.6000
535.15,1006.0000
535.43,1018.6000
535.71,996.6000
536.00,1003.0000
536.28,993.8000
536.56,999.4000
536.84,1007.6000
537.12,986.4000
537.40,998.4000
537.68,1012.0000
537.97,1001.6000
538.25,988.4000
538.53,1007.4000
538.81,1009.2000
539.09,982.2000
539.37,987.4000
539.65,995.0000
539.93,994.2000
540.21,992.6000
540.50,968.6000
540.78,1003.6000
541.06,998.6000
541.34,999.2000
541.62,1003.2000
541.90,1015.0000
542.18,992.8000
542.46,1002.6000
542.74,1010.6000
543.02,984.0000
543.30,1011.6000
543.58,1005.6000
543.87,997.4000
544.15,986.6000
544.43,1008.6000
544.71,999.6000
544.99,1008.6000
545.27,998.4000
545.55,980.6000
545.83,986.0000
546.11,994.2000
546.39,999.4000
546.67,1008.6000
546.95,985.6000
547.23,982.2000
547.51,986.4000
547.79,1010.2000
548.07,1002.2000
548.35,988.6000
548.63,981.2000
548.91,1007.8000
549.20,983.4000
549.48,1035.6000
549.76,992.0000
550.04,989.6000
550.32,993.2000
550.60,988.4000
550.88,985.2000
551.16,1010.2000
551.44,1008.8000
551.72,980.8000
552.00,982.4000
552.28,1000.4000
552.56,1013.4000
552.84,1013.6000
553.12,1002.0000
553.40,983.4000
553.68,1000.8000
553.96,991.2000
554.24,983.0000
554.52,989.2000
554.80,993.6000
555.08,1003.8000
555.36,976.6000
555.64,999.4000
555.92,995.2000
556.19,992.4000
556.47,993.4000
556.75,997.0000
557.03,1000.2000
557.31,1004.0000
557.59,1013.0000
557.87,983.4000
558.15,1000.0000
558.43,981.8000
558.71,998.8000
558.99,985.0000
559.27,993.0000
559.55,985.0000
559.83,985.8000
560.11,996.6000
560.39,987.0000
560.67,1003.4000
560.95,1003.4000
561.23,989.4000
561.50,991.6000
561.78,982.8000
562.06,985.6000
562.34,994.4000
562.62,991.8000
562.90,1006.8000
563.18,1005.6000
563.46,983.6000
563.74,993.4000
564.02,1025.4000
564.30,993.8000
564.57,984.2000
564.85,975.2000
565.13,1016.0000
565.41,988.2000
565.69,993.6000
565.97,1006.6000
566.25,985.8000
566.53,993.4000
566.81,1019.0000
567.08,998.6000
567.36,987.8000
567.64,971.2000
567.92,1000.4000
568.20,976.8000
568.48,981.8000
568.76,1015.6000
569.04,999.4000
569.31,1007.8000
569.59,1000.4000
569.87,996.4000
570.15,977.2000
570.43,995.2000
570.71,999.8000
570.99,1002.0000
571.26,996.4000
571.54,1008.6000
571.82,982.6000
572.10,994.0000
572.38,993.4000
572.66,1009.2000
572.93,988.2000
573.21,989.4000
573.49,989.8000
573.77,1014.8000
574.05,969.2000
574.32,987.6000
574.60,1003.2000
574.88,1003.8000
575.16,1028.4000
575.44,999.8000
575.71,993.8000
575.99,1049.6000
576.27,1013.6000
576.55,985.8000
576.83,1014.4000
577.10,1001.8000
577.38,1014.2000
577.66,987.8000
577.94,1004.4000
578.22,971.8000
578.49,998.2000
578.77,986.8000
579.05,1013.6000
579.33,992.6000
579.60,994.8000
579.88,997.2000
580.16,997.6000
580.44,998.4000
580.72,979.0000
580.99,988.4000
581.27,986.2000
581.55,1000.0000
581.83,993.0000
582.10,1001.0000
582.38,996.4000
582.66,1004.6000
582.94,990.6000
583.21,1002.8000
583.49,1011.4000
583.77,988.4000
584.04,1003.2000
584.32,1007.4000
584.60,1003.4000
584.88,975.4000
585.15,1006.4000
585.43,976.2000
585.71,988.2000
585.98,988.6000
586.26,986.8000
586.54,1007.8000
586.82,998.8000
587.09,983.8000
587.37,1000.0000
587.65,979.6000
587.92,994.0000
588.20,1001.4000
588.48,1028.6000
588.75,991.4000
589.03,985.8000
589.31,988.6000
589.59,986.2000
589.86,1027.6000
590.14,989.8000
590.42,1008.2000
590.69,1001.6000
590.97,988.0000
591.25,977.6000
591.52,996.6000
591.80,1019.0000
592.08,998.4000
592.35,994.0000
592.63,996.6000
592.91,1009.2000
593.18,1001.6000
593.46,985.2000
593.73,991.0000
594.01,1000.8000
594.29,1012.0000
594.56,983.2000
594.84,1004.0000
595.12,1015.8000
595.39,988.2000
595.67,989.0000
595.95,988.8000
596.22,988.6000
596.50,983.8000
596.77,995.4000
597.05,1018.4000
597.33,1012.0000
597.60,986.4000
597.88,995.6000
598.15,1005.0000
598.43,984.4000
598.71,985.8000
598.98,1054.6000
599.26,1023.0000
599.53,975.2000
599.81,1010.0000
600.09,993.0000
600.36,981.8000
600.64,999.6000
600.91,993.0000
601.19,982.8000
601.47,995.6000
601.74,980.0000
602.02,988.0000
602.29,999.4000
602.57,999.8000
602.84,987.6000
603.12,987.2000
603.40,997.2000
603.67,1002.0000
603.95,994.2000
604.22,1029.6000
604.50,994.6000
604.77,989.2000
605.05,987.4000
605.32,996.8000
605.60,1018.0000
605.87,990.0000
606.15,995.0000
606.42,988.4000
606.70,994.6000
606.98,996.6000
607.25,998.0000
607.53,1004.6000
607.80,999.6000
608.08,979.8000
608.35,994.4000
608.63,996.0000
