Wavelength (nm),Intensity
394.27,2060.5000
394.56,1974.0000
394.85,2086.0000
395.14,1988.0000
395.44,2018.5000
395.73,2071.0000
396.02,1897.5000
396.31,2002.0000
396.61,2069.5000
396.90,1935.0000
397.19,2108.0000
397.48,2120.5000
397.77,1991.0000
398.06,2064.5000
398.36,2113.5000
398.65,2008.0000
398.94,2015.0000
399.23,1986.0000
399.52,2049.0000
399.82,2091.5000
400.11,2015.5000
400.40,2146.0000
400.69,2016.0000
400.98,2037.0000
401.27,2195.5000
401.57,1893.5000
401.86,2095.5000
402.15,2016.0000
402.44,2046.5000
402.73,2030.5000
403.02,2165.5000
403.32,2012.5000
403.61,2063.0000
403.90,2050.0000
404.19,2109.0000
404.48,2190.5000
404.77,2140.0000
405.06,2168.0000
405.36,2228.5000
405.65,2095.5000
405.94,1902.0000
406.23,2155.5000
406.52,2215.5000
406.81,2268.0000
407.10,2139.5000
407.40,2148.5000
407.69,2124.5000
407.98,2139.5000
408.27,2062.5000
408.56,2007.5000
408.85,2360.0000
409.14,2023.0000
409.43,2133.5000
409.72,2028.0000
410.02,2424.5000
410.31,2090.5000
410.60,2147.5000
410.89,2240.5000
411.18,2155.0000
411.47,2130.0000
411.76,2140.0000
412.05,2138.5000
412.34,2159.0000
412.63,2099.0000
412.93,2519.0000
413.22,2297.0000
413.51,2090.0000
413.80,2218.0000
414.09,2071.5000
414.38,2100.0000
414.67,2247.0000
414.96,2053.0000
415.25,2474.5000
415.54,2259.5000
415.83,2040.0000
416.12,2041.0000
416.41,2041.5000
416.70,2301.0000
417.00,2275.5000
417.29,2193.0000
417.58,2222.5000
417.87,2199.5000
418.16,2278.5000
418.45,2150.5000
418.74,2164.0000
419.03,2160.0000
419.32,2412.5000
419.61,2275.0000
419.90,2364.0000
420.19,2352.0000
420.48,2237.5000
420.77,2075.0000
421.06,2198.0000
421.35,2282.5000
421.64,2248.5000
421.93,2105.5000
422.22,2234.0000
422.51,2397.5000
422.80,2281.0000
423.09,2206.0000
423.38,2488.5000
423.67,2309.5000
423.96,2235.5000
424.25,2223.0000
424.54,2208.5000
424.83,2096.0000
425.12,2233.5000
425.41,2311.5000
425.70,2777.0000
425.99,2356.0000
426.28,2349.0000
426.57,2399.5000
426.86,2345.5000
427.15,2394.0000
427.44,2565.0000
427.73,2489.0000
428.02,2352.5000
428.31,2478.5000
428.60,2577.5000
428.89,2490.0000
429.18,2449.5000
429.47,2511.0000
429.76,2374.0000
430.05,2381.5000
430.34,2596.5000
430.63,2414.5000
430.92,2674.0000
431.21,2633.5000
431.50,2445.5000
431.79,2560.0000
432.08,2520.0000
432.37,2559.5000
432.66,2631.5000
432.94,2631.5000
433.23,2723.5000
433.52,2804.0000
433.81,2781.5000
434.10,3152.5000
434.39,2751.5000
434.68,3004.5000
434.97,2752.5000
435.26,2807.5000
435.55,2950.0000
435.84,2939.5000
436.13,2931.0000
436.42,3129.0000
436.71,2972.5000
436.99,2987.5000
437.28,3054.5000
437.57,3205.0000
437.86,3090.0000
438.15,3281.0000
438.44,3169.5000
438.73,3368.0000
439.02,3424.5000
439.31,3579.5000
439.60,3422.0000
439.88,3522.5000
440.17,3571.0000
440.46,3712.0000
440.75,3622.5000
441.04,3619.0000
441.33,4006.0000
441.62,4001.0000
441.91,3917.5000
442.20,4073.0000
442.48,4237.5000
442.77,4220.0000
443.06,4431.0000
443.35,4319.5000
443.64,4608.5000
443.93,4539.5000
444.22,4776.5000
444.50,5004.5000
444.79,5064.5000
