Wavelength (nm),Intensity
394.27,2061.5000
394.56,1998.5000
394.85,2067.0000
395.14,2003.0000
395.44,2010.0000
395.73,2027.5000
396.02,1878.0000
396.31,2025.5000
396.61,2052.0000
396.90,1921.5000
397.19,2127.5000
397.48,2134.0000
397.77,1968.5000
398.06,2090.5000
398.36,2094.5000
398.65,2027.5000
398.94,2010.5000
399.23,1956.0000
399.52,2022.0000
399.82,2102.0000
400.11,2035.5000
400.40,2135.0000
400.69,2040.0000
400.98,2038.5000
401.27,2191.5000
401.57,1895.5000
401.86,2103.5000
402.15,2008.5000
402.44,2018.0000
402.73,2026.5000
403.02,2170.5000
403.32,1987.5000
403.61,2069.0000
403.90,2033.0000
404.19,2160.0000
404.48,2165.0000
404.77,2151.5000
405.06,2146.0000
405.36,2194.0000
405.65,2106.5000
405.94,1906.5000
406.23,2159.5000
406.52,2189.5000
406.81,2234.0000
407.10,2119.0000
407.40,2126.0000
407.69,2118.5000
407.98,2158.5000
408.27,2059.0000
408.56,1991.0000
408.85,2329.5000
409.14,2020.0000
409.43,2180.0000
409.72,2041.5000
410.02,2404.5000
410.31,2116.5000
410.60,2158.5000
410.89,2271.0000
411.18,2143.5000
411.47,2129.0000
411.76,2136.0000
412.05,2135.0000
412.34,2151.5000
412.63,2055.5000
412.93,2483.0000
413.22,2308.5000
413.51,2093.5000
413.80,2206.5000
414.09,2050.5000
414.38,2100.5000
414.67,2218.0000
414.96,2017.5000
415.25,2471.0000
415.54,2256.0000
415.83,2004.0000
416.12,2023.0000
416.41,2033.5000
416.70,2270.5000
417.00,2253.0000
417.29,2199.5000
417.58,2197.0000
417.87,2156.5000
418.16,2290.0000
418.45,2132.5000
418.74,2135.5000
419.03,2130.5000
419.32,2389.0000
419.61,2259.0000
419.90,2308.0000
420.19,2291.5000
420.48,2226.0000
420.77,2038.0000
421.06,2114.5000
421.35,2176.0000
421.64,2179.5000
421.93,2087.0000
422.22,2180.5000
422.51,2377.0000
422.80,2241.5000
423.09,2141.5000
423.38,2409.0000
423.67,2266.0000
423.96,2161.5000
424.25,2163.5000
424.54,2153.5000
424.83,1989.5000
425.12,2163.0000
425.41,2232.5000
425.70,2696.5000
425.99,2348.5000
426.28,2250.5000
426.57,2301.5000
426.86,2216.0000
427.15,2335.0000
427.44,2464.0000
427.73,2387.0000
428.02,2240.5000
428.31,2364.5000
428.60,2459.5000
428.89,2378.5000
429.18,2323.5000
429.47,2397.0000
429.76,2235.0000
430.05,2221.5000
430.34,2412.0000
430.63,2268.5000
430.92,2521.5000
431.21,2466.0000
431.50,2276.5000
431.79,2350.0000
432.08,2371.0000
432.37,2327.5000
432.66,2425.0000
432.94,2398.0000
433.23,2485.5000
433.52,2569.5000
433.81,2514.5000
434.10,2934.0000
434.39,2503.5000
434.68,2737.5000
434.97,2468.5000
435.26,2504.0000
435.55,2636.0000
435.84,2590.5000
436.13,2626.5000
436.42,2742.0000
436.71,2654.0000
436.99,2648.5000
437.28,2700.0000
437.57,2747.0000
437.86,2681.0000
438.15,2834.5000
438.44,2736.0000
438.73,2817.0000
439.02,2926.0000
439.31,3084.0000
439.60,2840.0000
439.88,2959.5000
440.17,2987.5000
440.46,3153.5000
440.75,2986.0000
441.04,2940.0000
441.33,3284.5000
441.62,3263.5000
441.91,3146.5000
442.20,3283.0000
442.48,3392.5000
442.77,3365.0000
443.06,3531.5000
443.35,3405.0000
443.64,3643.0000
443.93,3568.0000
444.22,3682.5000
444.50,3908.5000
444.79,3892.0000
445.08,3999.0000
445.37,4087.5000
445.66,4013.0000
445.95,3984.0000
446.24,4130.5000
446.52,4299.5000
446.81,4681.5000
447.10,4399.5000
447.39,4660.5000
447.68,4570.0000
447.97,4595.5000
448.25,5011.5000
448.54,5018.5000
448.83,5134.0000
449.12,5323.5000
449.41,5169.5000
449.69,5220.5000
449.98,5191.0000
450.27,5322.5000
450.56,5264.5000
450.85,5442.5000
451.14,5319.0000
451.42,5419.5000
451.71,5525.0000
452.00,5444.0000
452.29,5588.0000
452.58,5452.0000
452.86,5504.5000
453.15,5422.5000
453.44,5433.0000
453.73,5531.0000
454.01,5320.5000
454.30,5829.0000
454.59,5214.0000
454.88,5225.5000
455.17,5112.5000
455.45,5200.0000
455.74,5423.0000
456.03,5099.5000
456.32,4996.5000
456.60,4858.0000
456.89,4952.0000
457.18,4765.5000
457.47,4678.5000
457.76,4713.0000
458.04,4601.5000
458.33,4612.0000
458.62,4617.5000
458.91,4354.0000
459.19,4338.5000
459.48,4340.5000
459.77,4296.0000
460.06,4379.5000
460.34,4349.0000
460.63,4359.0000
460.92,4344.0000
461.20,4283.0000
461.49,4334.5000
461.78,4155.0000
462.07,4224.5000
462.35,4327.0000
462.64,4312.5000
462.93,4324.0000
463.22,4399.5000
463.50,4322.0000
463.79,4273.5000
464.08,4330.0000
464.36,4241.0000
464.65,4232.5000
464.94,4194.5000
465.22,4259.5000
465.51,4140.5000
465.80,4403.0000
466.09,4121.0000
466.37,4294.0000
466.66,4348.5000
466.95,4124.0000
467.23,4091.5000
467.52,4129.0000
467.81,4355.5000
468.09,4006.0000
468.38,4125.5000
468.67,4259.5000
468.95,4037.5000
469.24,3922.5000
469.53,4096.5000
469.81,4111.5000
470.10,3979.5000
470.39,3940.5000
470.67,3848.0000
470.96,3939.0000
471.25,3799.5000
471.53,3985.5000
471.82,3887.0000
472.11,3849.5000
472.39,3723.5000
472.68,3801.5000
472.97,3639.5000
473.25,3770.0000
473.54,3658.5000
473.82,3667.5000
474.11,3712.5000
474.40,3686.5000
474.68,3908.5000
474.97,3817.0000
475.26,3684.5000
475.54,3514.0000
475.83,3656.0000
476.11,3588.0000
476.40,3710.0000
476.69,3652.0000
476.97,3638.5000
477.26,3608.5000
477.55,3783.0000
477.83,3420.5000
478.12,3587.0000
478.40,3564.0000
478.69,3545.0000
478.98,3571.5000
479.26,3497.0000
479.55,3624.5000
479.83,3544.0000
480.12,3619.0000
480.40,3641.5000
480.69,3535.0000
480.98,3534.0000
481.26,3756.5000
481.55,3565.0000
481.83,3663.5000
482.12,3564.0000
482.41,3558.5000
482.69,3485.0000
482.98,3655.0000
483.26,3822.5000
483.55,3601.5000
483.83,3610.0000
484.12,3655.0000
484.40,3623.5000
484.69,3464.0000
484.98,3714.5000
485.26,3606.5000
485.55,3638.0000
485.83,3404.5000
486.12,3624.5000
486.40,3623.0000
486.69,3629.0000
486.97,3650.0000
487.26,3738.0000
487.54,3644.0000
487.83,3687.0000
488.11,3756.5000
488.40,3981.5000
488.68,3904.5000
488.97,3793.5000
489.26,3814.0000
489.54,3912.0000
489.83,3863.5000
490.11,3834.0000
490.40,3906.5000
490.68,3882.0000
490.97,3765.0000
491.25,3948.5000
491.54,3833.0000
491.82,4011.0000
492.11,3943.0000
492.39,4074.0000
492.68,3934.0000
492.96,4117.5000
493.24,3913.5000
493.53,3922.0000
493.81,4248.0000
494.10,4010.0000
494.38,3995.5000
494.67,4094.5000
494.95,4364.5000
495.24,4114.0000
495.52,4265.5000
495.81,4296.5000
496.09,4291.0000
496.38,4105.0000
496.66,4448.5000
496.95,4347.5000
497.23,4348.0000
497.51,4286.0000
497.80,4362.0000
498.08,4365.0000
498.37,4290.5000
498.65,4492.0000
498.94,4704.0000
499.22,4503.5000
499.51,4495.5000
499.79,4545.0000
500.07,4425.5000
500.36,4732.5000
500.64,4714.5000
500.93,4582.5000
501.21,4895.5000
501.50,4660.5000
501.78,4699.0000
502.06,4570.0000
502.35,4662.0000
502.63,4653.5000
502.92,4830.0000
503.20,4975.5000
503.48,5088.0000
503.77,4874.5000
504.05,4900.5000
504.34,4796.0000
504.62,4990.5000
504.90,5075.0000
505.19,5216.0000
505.47,4987.0000
505.76,4960.5000
506.04,5022.0000
506.32,5252.0000
506.61,4987.0000
506.89,5285.5000
507.17,5088.0000
507.46,5161.0000
507.74,5373.0000
508.03,5121.5000
508.31,5277.5000
508.59,5085.5000
508.88,5206.5000
509.16,5569.0000
509.44,5356.5000
509.73,5379.5000
510.01,5370.5000
510.29,5398.0000
510.58,5301.0000
510.86,5433.0000
511.14,5622.5000
511.43,5463.0000
511.71,5547.5000
511.99,5554.5000
512.28,5525.0000
512.56,5346.0000
512.84,5495.5000
513.13,5417.5000
513.41,5593.0000
513.69,5665.0000
513.98,5409.5000
514.26,5636.5000
514.54,5626.5000
514.83,5695.5000
515.11,5690.0000
515.39,5779.5000
515.68,5813.0000
515.96,5660.0000
516.24,5632.5000
516.53,5625.5000
516.81,5928.5000
517.09,5510.5000
517.37,5607.5000
517.66,5701.0000
517.94,5709.5000
518.22,5822.0000
518.51,5693.0000
518.79,5870.5000
519.07,5721.0000
519.35,5855.5000
519.64,5954.0000
519.92,5979.5000
520.20,5932.0000
520.48,5995.5000
520.77,5880.5000
521.05,5810.0000
521.33,5789.5000
521.62,5857.0000
521.90,6004.5000
522.18,5899.0000
522.46,5935.0000
522.75,5948.5000
523.03,6069.5000
523.31,5885.0000
523.59,6241.0000
523.88,6190.5000
524.16,6020.0000
524.44,6247.5000
524.72,6237.0000
525.00,6282.0000
525.29,6154.0000
525.57,6066.5000
525.85,6092.5000
526.13,5984.5000
526.42,5885.5000
526.70,6091.5000
526.98,6001.0000
527.26,6065.0000
527.54,6094.0000
527.83,6123.5000
528.11,6196.5000
528.39,6309.5000
528.67,6307.0000
528.95,6228.0000
529.24,6041.5000
529.52,6299.0000
529.80,6338.5000
530.08,6360.0000
530.36,6290.0000
530.65,6371.5000
530.93,6241.5000
531.21,6267.0000
531.49,6290.5000
531.77,6417.5000
532.05,6305.5000
532.34,6395.5000
532.62,6246.0000
532.90,6382.0000
533.18,6369.5000
533.46,6457.5000
533.74,6411.5000
534.03,6320.5000
534.31,6368.5000
534.59,6361.5000
534.87,6503.5000
535.15,6502.5000
535.43,6518.0000
535.71,6435.0000
536.00,6504.5000
536.28,6406.5000
536.56,6440.0000
536.84,6498.0000
537.12,6392.5000
537.40,6524.0000
537.68,6578.0000
537.97,6656.0000
538.25,6413.5000
538.53,6618.0000
538.81,6648.5000
539.09,6356.5000
539.37,6578.0000
539.65,6494.5000
539.93,6538.5000
540.21,6457.0000
540.50,6381.0000
540.78,6657.0000
541.06,6623.0000
541.34,6690.0000
541.62,6695.5000
541.90,6796.5000
542.18,6555.0000
542.46,6782.5000
542.74,6686.0000
543.02,6699.5000
543.30,6722.0000
543.58,6733.0000
543.87,6777.0000
544.15,6720.5000
544.43,6908.5000
544.71,6803.0000
544.99,6848.5000
545.27,6786.0000
545.55,6655.0000
545.83,6800.0000
546.11,6778.0000
546.39,6830.0000
546.67,6917.5000
546.95,6766.5000
547.23,6799.0000
547.51,6812.0000
547.79,6943.5000
548.07,6895.5000
548.35,6846.0000
548.63,6704.0000
548.91,7085.5000
549.20,6855.5000
549.48,7232.5000
549.76,6856.0000
550.04,6943.5000
550.32,7086.5000
550.60,6915.5000
550.88,6909.0000
551.16,7112.0000
551.44,7129.5000
551.72,6933.0000
552.00,7030.5000
