Wavelength (nm),Intensity
394.27,1013.0000
394.56,994.8000
394.85,1012.8000
395.14,1000.8000
395.44,1001.4000
395.73,1005.4000
396.02,978.0000
396.31,996.8000
396.61,1014.2000
396.90,989.0000
397.19,1009.2000
397.48,1019.4000
397.77,990.0000
398.06,1001.4000
398.36,994.4000
398.65,990.8000
398.94,998.2000
399.23,976.4000
399.52,991.6000
399.82,1009.6000
400.11,1001.2000
400.40,1010.2000
400.69,988.0000
400.98,1000.2000
401.27,1023.0000
401.57,973.6000
401.86,988.0000
402.15,990.8000
402.44,999.0000
402.73,990.8000
403.02,1007.0000
403.32,993.6000
403.61,1003.4000
403.90,991.0000
404.19,1017.6000
404.48,1020.0000
404.77,1012.4000
405.06,1008.2000
405.36,1016.2000
405.65,1008.2000
405.94,975.0000
406.23,1005.6000
406.52,1024.2000
406.81,1026.0000
407.10,1011.0000
407.40,1006.8000
407.69,998.6000
407.98,1004.6000
408.27,993.2000
408.56,988.4000
408.85,1026.0000
409.14,979.0000
409.43,1007.6000
409.72,1001.6000
410.02,1041.2000
410.31,1003.0000
410.60,1000.6000
410.89,1020.0000
411.18,996.4000
411.47,1000.0000
411.76,1010.8000
412.05,998.8000
412.34,997.0000
412.63,988.8000
412.93,1040.2000
413.22,1019.6000
413.51,983.6000
413.80,1009.2000
414.09,983.6000
414.38,991.4000
414.67,1008.2000
414.96,984.4000
415.25,1042.0000
415.54,1006.8000
415.83,993.0000
416.12,983.0000
416.41,988.4000
416.70,1014.4000
417.00,1002.4000
417.29,1003.0000
417.58,1004.0000
417.87,1002.0000
418.16,1019.0000
418.45,999.4000
418.74,997.2000
419.03,987.8000
419.32,1024.8000
419.61,998.8000
419.90,1018.2000
420.19,1011.2000
420.48,995.8000
420.77,968.0000
421.06,991.2000
421.35,991.0000
421.64,1011.6000
421.93,983.6000
422.22,994.0000
422.51,1026.4000
422.80,1006.2000
423.09,986.4000
423.38,1028.0000
423.67,1005.6000
423.96,996.2000
424.25,988.6000
424.54,1002.2000
424.83,971.6000
425.12,988.2000
425.41,994.2000
425.70,1050.4000
425.99,1013.4000
426.28,1001.8000
426.57,1002.2000
426.86,995.6000
427.15,1007.6000
427.44,1023.8000
427.73,1013.8000
428.02,1001.8000
428.31,1009.4000
428.60,1025.6000
428.89,1007.8000
429.18,1009.2000
429.47,1006.6000
429.76,995.8000
430.05,984.0000
430.34,1007.2000
430.63,990.4000
430.92,1024.0000
431.21,1009.6000
431.50,987.8000
431.79,987.0000
432.08,988.2000
432.37,992.2000
432.66,998.2000
432.94,990.4000
433.23,1003.2000
433.52,1009.2000
433.81,998.2000
434.10,1052.4000
434.39,997.2000
434.68,1018.2000
434.97,987.6000
435.26,990.6000
435.55,994.0000
435.84,1000.0000
436.13,1002.2000
436.42,1008.6000
436.71,990.0000
436.99,996.4000
437.28,992.6000
437.57,1009.0000
437.86,989.2000
438.15,1002.0000
438.44,985.2000
438.73,1001.4000
439.02,1005.8000
439.31,1016.4000
439.60,988.4000
439.88,999.2000
440.17,997.6000
440.46,1019.8000
440.75,981.0000
441.04,975.8000
441.33,1021.4000
441.62,1008.8000
441.91,981.2000
442.20,999.4000
442.48,1005.0000
442.77,987.6000
443.06,1003.0000
443.35,972.8000
443.64,991.0000
443.93,983.6000
444.22,1004.6000
444.50,1001.6000
444.79,1000.8000
445.08,1010.4000
445.37,1011.6000
445.66,982.2000
445.95,977.6000
446.24,984.4000
446.52,1003.4000
446.81,1027.6000
447.10,980.0000
447.39,1010.0000
447.68,989.0000
447.97,972.0000
448.25,1012.4000
448.54,1007.4000
448.83,1013.2000
449.12,1022.6000
449.41,987.8000
449.69,1002.8000
449.98,988.0000
450.27,994.8000
450.56,996.4000
450.85,1004.4000
451.14,977.0000
451.42,997.6000
451.71,1004.6000
452.00,1001.6000
452.29,1007.8000
452.58,1002.6000
452.86,998.6000
453.15,1006.2000
453.44,996.2000
453.73,1010.0000
454.01,991.6000
454.30,1048.6000
454.59,977.4000
454.88,979.8000
455.17,983.8000
455.45,996.8000
455.74,1020.2000
456.03,1001.0000
456.32,989.6000
456.60,990.8000
456.89,1004.2000
457.18,982.2000
457.47,981.6000
457.76,985.4000
458.04,987.6000
458.33,1000.0000
458.62,993.2000
458.91,970.6000
459.19,972.8000
459.48,984.2000
459.77,978.2000
460.06,999.2000
460.34,998.0000
460.63,993.0000
460.92,982.4000
461.20,990.4000
461.49,995.8000
461.78,993.2000
462.07,975.4000
462.35,991.0000
462.64,994.2000
462.93,997.6000
463.22,1003.8000
463.50,1009.2000
463.79,990.2000
464.08,1015.8000
464.36,998.0000
464.65,996.2000
464.94,991.6000
465.22,1002.4000
465.51,997.0000
465.80,1022.8000
466.09,985.0000
466.37,1007.4000
466.66,1020.8000
466.95,984.6000
467.23,993.4000
467.52,985.8000
467.81,1023.0000
468.09,988.6000
468.38,996.0000
468.67,1028.6000
468.95,996.8000
469.24,980.0000
469.53,1003.0000
469.81,1004.4000
470.10,995.2000
470.39,1010.2000
470.67,997.8000
470.96,1002.6000
471.25,984.4000
