Wavelength (nm),Intensity
394.27,1010.4000
394.56,1009.4000
394.85,1011.2000
395.14,1002.2000
395.44,999.0000
395.73,1015.4000
396.02,973.6000
396.31,998.0000
396.61,1007.6000
396.90,980.2000
397.19,1012.2000
397.48,1003.6000
397.77,991.0000
398.06,1009.4000
398.36,1000.6000
398.65,999.4000
398.94,992.0000
399.23,983.0000
399.52,993.6000
399.82,1003.2000
400.11,995.0000
400.40,1015.8000
400.69,985.0000
400.98,1004.0000
401.27,1014.0000
401.57,978.0000
401.86,1008.6000
402.15,983.6000
402.44,995.2000
402.73,986.8000
403.02,1016.8000
403.32,987.6000
403.61,1001.6000
403.90,985.4000
404.19,1005.8000
404.48,1015.0000
404.77,1020.0000
405.06,1005.4000
405.36,1014.4000
405.65,1004.6000
405.94,974.4000
406.23,1013.4000
406.52,1019.0000
406.81,1021.2000
407.10,994.4000
407.40,1010.0000
407.69,1012.8000
407.98,1006.0000
408.27,999.6000
408.56,983.4000
408.85,1031.0000
409.14,982.4000
409.43,1010.6000
409.72,990.6000
410.02,1039.4000
410.31,997.6000
410.60,1008.0000
410.89,1013.2000
411.18,995.6000
411.47,1001.8000
411.76,999.2000
412.05,1005.2000
412.34,1002.4000
412.63,991.2000
412.93,1044.2000
413.22,1020.2000
413.51,993.2000
413.80,1015.2000
414.09,988.6000
414.38,997.0000
414.67,1004.6000
414.96,994.8000
415.25,1030.0000
415.54,1012.2000
415.83,973.8000
416.12,983.4000
416.41,975.2000
416.70,1004.0000
417.00,1020.8000
417.29,1006.8000
417.58,999.4000
417.87,996.0000
418.16,1007.8000
418.45,1001.0000
418.74,978.0000
419.03,991.8000
419.32,1026.4000
419.61,1014.0000
419.90,1008.6000
420.19,1009.2000
420.48,1001.8000
420.77,974.0000
421.06,985.6000
421.35,1001.2000
421.64,995.6000
421.93,989.8000
422.22,992.0000
422.51,1021.2000
422.80,1006.0000
423.09,990.4000
423.38,1030.0000
423.67,999.4000
423.96,992.8000
424.25,989.4000
424.54,988.8000
424.83,974.6000
425.12,991.8000
425.41,1006.2000
425.70,1057.2000
425.99,1009.0000
426.28,1003.8000
426.57,1005.8000
426.86,996.8000
427.15,1008.8000
427.44,1032.2000
427.73,1023.6000
428.02,1003.0000
428.31,1007.6000
428.60,1020.6000
428.89,1010.2000
429.18,1003.2000
429.47,1007.4000
429.76,986.2000
430.05,991.2000
430.34,1018.2000
430.63,992.4000
430.92,1025.6000
431.21,1021.6000
431.50,990.2000
431.79,1001.6000
432.08,985.2000
432.37,991.0000
432.66,991.8000
432.94,992.8000
433.23,994.0000
433.52,1006.8000
433.81,1003.0000
434.10,1046.6000
434.39,1000.0000
434.68,1017.6000
434.97,984.0000
435.26,991.8000
435.55,999.8000
435.84,1005.0000
436.13,995.8000
436.42,1006.2000
436.71,994.2000
436.99,984.8000
437.28,992.2000
437.57,1012.4000
437.86,985.6000
438.15,1005.4000
438.44,990.6000
438.73,1004.2000
439.02,1010.0000
439.31,1025.0000
439.60,1000.4000
439.88,994.0000
440.17,993.2000
440.46,1010.8000
440.75,984.6000
441.04,979.2000
441.33,1018.8000
441.62,1014.0000
441.91,982.8000
442.20,988.8000
442.48,986.2000
442.77,987.4000
443.06,1005.4000
443.35,981.2000
443.64,990.2000
443.93,988.4000
444.22,1003.0000
444.50,1015.4000
444.79,992.4000
445.08,997.6000
445.37,1008.4000
445.66,991.0000
445.95,983.2000
446.24,984.6000
446.52,990.0000
446.81,1026.6000
447.10,972.8000
447.39,995.0000
447.68,991.0000
447.97,972.0000
448.25,1009.0000
448.54,1013.0000
448.83,1000.8000
449.12,1022.4000
449.41,996.0000
449.69,1002.4000
449.98,991.0000
450.27,994.4000
450.56,982.4000
450.85,1005.0000
451.14,985.4000
451.42,985.2000
451.71,993.2000
452.00,994.8000
452.29,1006.2000
452.58,997.2000
452.86,989.2000
453.15,1002.4000
453.44,1000.0000
453.73,1006.8000
454.01,987.8000
454.30,1050.6000
454.59,975.4000
454.88,989.8000
455.17,974.6000
455.45,1003.2000
455.74,1031.2000
456.03,1006.2000
456.32,993.6000
456.60,991.0000
456.89,996.6000
457.18,983.0000
457.47,989.6000
457.76,990.6000
458.04,985.2000
458.33,997.2000
458.62,991.2000
458.91,972.6000
459.19,977.8000
459.48,981.2000
459.77,984.2000
460.06,993.0000
460.34,1009.6000
460.63,987.6000
460.92,992.0000
461.20,985.8000
461.49,999.4000
461.78,986.0000
462.07,983.2000
462.35,999.8000
462.64,991.8000
462.93,1002.8000
463.22,1011.8000
463.50,1003.6000
463.79,998.0000
464.08,1009.0000
464.36,1001.2000
464.65,995.4000
464.94,989.6000
465.22,990.4000
465.51,980.0000
465.80,1021.4000
466.09,982.2000
466.37,1008.6000
466.66,1018.6000
466.95,990.4000
467.23,980.0000
467.52,1007.2000
467.81,1026.8000
468.09,977.4000
468.38,995.6000
468.67,1021.8000
468.95,992.0000
469.24,981.0000
469.53,995.0000
469.81,1016.8000
470.10,991.8000
470.39,993.8000
470.67,988.2000
470.96,1002.0000
471.25,980.4000
471.53,1016.2000
471.82,996.4000
472.11,1004.0000
472.39,994.0000
472.68,1000.0000
472.97,979.4000
473.25,1002.4000
473.54,986.8000
473.82,998.4000
474.11,994.2000
474.40,996.4000
474.68,1018.6000
474.97,1017.6000
475.26,1008.0000
475.54,987.2000
475.83,989.0000
476.11,992.6000
476.40,1005.0000
476.69,998.6000
476.97,1017.6000
477.26,998.8000
477.55,1015.2000
477.83,977.0000
478.12,989.0000
478.40,994.6000
478.69,995.2000
478.98,1001.4000
479.26,982.8000
479.55,994.6000
479.83,986.2000
480.12,1001.6000
480.40,1008.0000
480.69,981.8000
480.98,990.4000
481.26,1014.8000
481.55,976.6000
481.83,998.4000
482.12,980.0000
482.41,990.0000
482.69,984.4000
482.98,1002.2000
483.26,1015.2000
483.55,982.4000
483.83,982.8000
484.12,1003.6000
484.40,1002.0000
484.69,974.0000
484.98,1001.6000
485.26,985.0000
485.55,1000.8000
485.83,972.4000
486.12,995.8000
486.40,993.4000
486.69,996.8000
486.97,997.4000
487.26,1000.6000
487.54,988.2000
487.83,989.4000
488.11,985.4000
488.40,1026.6000
488.68,1015.2000
488.97,1002.6000
489.26,999.2000
489.54,1012.2000
489.83,991.8000
490.11,995.2000
490.40,1003.8000
490.68,998.6000
490.97,973.4000
491.25,996.6000
491.54,981.6000
491.82,1002.6000
492.11,997.0000
492.39,1013.8000
492.68,984.4000
492.96,1008.2000
493.24,983.4000
493.53,976.6000
493.81,1019.6000
494.10,978.2000
494.38,982.2000
494.67,990.6000
494.95,1015.2000
495.24,981.0000
495.52,1010.8000
495.81,1014.0000
496.09,1011.4000
496.38,969.4000
496.66,1004.6000
496.95,991.4000
497.23,986.0000
497.51,982.6000
497.80,999.6000
498.08,991.8000
498.37,979.0000
498.65,998.8000
498.94,1024.4000
499.22,1000.2000
499.51,986.6000
499.79,996.4000
500.07,984.0000
500.36,1013.0000
500.64,999.8000
500.93,994.4000
501.21,1023.6000
501.50,987.0000
501.78,994.8000
502.06,986.2000
502.35,980.6000
502.63,973.6000
502.92,996.4000
503.20,1011.4000
503.48,1021.6000
503.77,997.4000
504.05,989.2000
504.34,980.4000
504.62,1007.4000
504.90,1009.0000
505.19,1012.4000
505.47,991.4000
505.76,989.6000
506.04,983.4000
506.32,1012.0000
506.61,985.0000
506.89,1010.4000
507.17,993.0000
507.46,1007.2000
507.74,1022.6000
508.03,996.2000
508.31,1011.6000
508.59,971.0000
508.88,988.6000
509.16,1000.0000
509.44,1014.6000
509.73,999.8000
510.01,992.0000
510.29,1006.8000
510.58,977.8000
510.86,1003.0000
511.14,1007.6000
511.43,991.0000
511.71,1001.0000
511.99,992.4000
512.28,992.8000
512.56,981.2000
512.84,992.4000
513.13,977.2000
513.41,991.2000
513.69,990.0000
513.98,964.4000
514.26,1000.2000
514.54,993.0000
514.83,997.0000
515.11,998.6000
515.39,1012.2000
515.68,1004.2000
515.96,993.4000
516.24,977.4000
516.53,984.0000
516.81,1021.0000
517.09,973.6000
517.37,991.8000
517.66,975.4000
517.94,982.2000
518.22,997.4000
518.51,982.8000
518.79,1000.0000
519.07,989.4000
519.35,1000.2000
519.64,993.4000
519.92,997.0000
520.20,1004.6000
520.48,997.6000
520.77,999.6000
521.05,975.2000
521.33,971.4000
521.62,978.6000
521.90,1001.0000
522.18,987.8000
522.46,984.6000
522.75,990.4000
523.03,999.8000
523.31,982.4000
523.59,1011.6000
523.88,1009.4000
524.16,994.0000
524.44,1019.0000
524.72,1016.0000
525.00,1008.0000
525.29,999.4000
525.57,977.2000
525.85,991.2000
526.13,979.8000
526.42,970.6000
526.70,986.0000
526.98,979.2000
527.26,993.6000
527.54,996.0000
527.83,999.2000
528.11,978.4000
528.39,1008.2000
528.67,994.2000
528.95,996.0000
529.24,968.6000
529.52,1000.8000
529.80,1005.4000
530.08,1012.6000
530.36,997.8000
530.65,1011.2000
530.93,991.2000
531.21,991.8000
531.49,987.0000
531.77,999.0000
532.05,993.8000
532.34,995.4000
532.62,984.4000
532.90,996.2000
533.18,1004.4000
533.46,1003.6000
533.74,990.6000
534.03,988.6000
534.31,990.6000
534.59,989.6000
534.87,996.0000
535.15,1006.2000
535.43,1003.8000
535.71,999.6000
536.00,1004.8000
536.28,986.2000
536.56,998.8000
536.84,1008.4000
537.12,988.8000
537.40,983.8000
537.68,1007.6000
537.97,1004.4000
538.25,985.4000
538.53,1002.6000
538.81,1013.6000
539.09,980.2000
539.37,994.8000
539.65,999.8000
539.93,982.6000
540.21,985.2000
540.50,981.6000
540.78,1011.6000
541.06,1014.4000
541.34,1001.0000
541.62,1004.0000
541.90,1003.0000
542.18,987.6000
542.46,1004.6000
542.74,999.8000
543.02,993.8000
543.30,985.6000
543.58,995.2000
543.87,993.0000
544.15,983.0000
544.43,1007.8000
544.71,1001.6000
544.99,997.0000
545.27,995.0000
545.55,984.8000
545.83,988.8000
546.11,995.0000
546.39,994.6000
546.67,999.6000
546.95,986.8000
547.23,972.6000
547.51,982.4000
547.79,1003.4000
548.07,1003.6000
548.35,998.0000
548.63,973.6000
548.91,1016.2000
549.20,992.4000
549.48,1032.0000
549.76,986.0000
550.04,985.0000
550.32,996.0000
550.60,986.0000
550.88,968.8000
551.16,1000.6000
551.44,998.6000
551.72,977.4000
552.00,980.8000
552.28,997.8000
552.56,1019.2000
552.84,1006.2000
553.12,992.8000
553.40,985.0000
553.68,996.2000
553.96,990.4000
554.24,983.6000
554.52,1005.8000
554.80,986.0000
555.08,999.6000
555.36,958.6000
555.64,1004.6000
555.92,986.0000
556.19,992.4000
556.47,992.6000
556.75,1005.4000
557.03,996.4000
557.31,1010.8000
557.59,1004.8000
557.87,977.6000
558.15,996.8000
558.43,984.2000
558.71,979.2000
558.99,989.2000
559.27,1005.2000
559.55,986.8000
559.83,984.6000
560.11,995.8000
560.39,979.2000
560.67,983.8000
560.95,1003.0000
561.23,993.8000
561.50,988.6000
561.78,990.8000
562.06,992.6000
562.34,986.8000
562.62,993.8000
562.90,1012.8000
563.18,1001.4000
563.46,980.0000
563.74,985.2000
564.02,1013.4000
564.30,989.0000
564.57,996.4000
564.85,969.8000
565.13,1009.0000
565.41,989.6000
565.69,993.0000
565.97,1002.0000
566.25,980.0000
566.53,990.2000
566.81,1012.2000
567.08,1003.0000
567.36,979.2000
567.64,989.4000
567.92,1005.2000
568.20,987.8000
568.48,990.4000
568.76,1005.6000
569.04,997.2000
569.31,1019.2000
569.59,1007.2000
569.87,987.4000
570.15,982.2000
570.43,986.4000
570.71,1001.4000
570.99,997.8000
571.26,995.4000
571.54,1008.2000
571.82,987.0000
572.10,1000.4000
572.38,989.8000
572.66,996.6000
572.93,990.4000
573.21,989.6000
573.49,1000.8000
573.77,1014.2000
574.05,967.6000
574.32,977.2000
574.60,995.6000
574.88,997.4000
575.16,1018.4000
575.44,997.8000
575.71,1001.0000
575.99,1055.6000
576.27,1008.8000
576.55,977.4000
576.83,1017.4000
577.10,1001.4000
577.38,1010.4000
577.66,985.8000
577.94,997.4000
578.22,974.8000
578.49,1004.6000
578.77,995.4000
579.05,1017.0000
579.33,1000.0000
579.60,1002.8000
579.88,1002.4000
580.16,996.6000
580.44,1003.4000
