Wavelength (nm),Intensity
394.27,1023.6000
394.56,996.0000
394.85,1009.0000
395.14,1006.6000
395.44,994.4000
395.73,1013.6000
396.02,992.4000
396.31,1003.4000
396.61,1011.0000
396.90,984.8000
397.19,1018.2000
397.48,1012.2000
397.77,994.4000
398.06,1000.4000
398.36,1009.8000
398.65,994.6000
398.94,988.4000
399.23,988.2000
399.52,995.6000
399.82,1013.0000
400.11,993.2000
400.40,1018.6000
400.69,994.0000
400.98,997.8000
401.27,1021.4000
401.57,979.6000
401.86,1008.6000
402.15,988.4000
402.44,996.8000
402.73,990.0000
403.02,1016.4000
403.32,977.8000
403.61,995.8000
403.90,993.8000
404.19,1008.2000
404.48,1010.8000
404.77,1008.6000
405.06,1006.8000
405.36,1023.8000
405.65,1004.2000
405.94,969.2000
406.23,1012.0000
406.52,1016.4000
406.81,1022.8000
407.10,1009.6000
407.40,1008.0000
407.69,1000.6000
407.98,1013.0000
408.27,997.0000
408.56,982.4000
408.85,1029.4000
409.14,987.6000
409.43,1015.4000
409.72,982.4000
410.02,1034.0000
410.31,1003.6000
410.60,1005.8000
410.89,1018.4000
411.18,1003.8000
411.47,997.2000
411.76,1000.8000
412.05,997.4000
412.34,992.2000
412.63,991.6000
412.93,1040.4000
413.22,1028.6000
413.51,987.4000
413.80,1001.8000
414.09,984.4000
414.38,990.8000
414.67,998.0000
414.96,984.8000
415.25,1036.6000
415.54,1008.8000
415.83,975.2000
416.12,991.2000
416.41,979.0000
416.70,1014.8000
417.00,1007.2000
417.29,1005.4000
417.58,999.6000
417.87,988.4000
418.16,1018.6000
418.45,996.2000
418.74,994.4000
419.03,990.6000
419.32,1018.0000
419.61,1022.6000
419.90,1018.0000
420.19,1016.4000
420.48,1000.0000
420.77,978.8000
421.06,982.8000
421.35,997.8000
421.64,1004.8000
421.93,981.0000
422.22,1003.8000
422.51,1018.4000
422.80,1004.0000
423.09,990.6000
423.38,1021.4000
423.67,1005.0000
423.96,990.6000
424.25,998.2000
424.54,990.6000
424.83,968.4000
425.12,993.0000
425.41,1000.6000
425.70,1059.6000
425.99,1018.4000
426.28,1000.4000
426.57,1000.6000
426.86,996.4000
427.15,1010.2000
427.44,1027.4000
427.73,1018.8000
428.02,993.4000
428.31,1001.6000
428.60,1023.4000
428.89,996.2000
429.18,1009.2000
429.47,1008.6000
429.76,989.6000
430.05,998.4000
430.34,1012.6000
430.63,993.0000
430.92,1031.0000
431.21,1014.8000
431.50,986.2000
431.79,986.6000
432.08,995.8000
432.37,993.6000
432.66,990.0000
432.94,1001.6000
433.23,997.0000
433.52,1018.8000
433.81,1003.0000
434.10,1061.4000
434.39,1007.8000
434.68,1012.0000
434.97,985.2000
435.26,990.6000
435.55,1005.8000
435.84,996.6000
436.13,999.6000
436.42,1013.0000
436.71,988.2000
436.99,997.2000
437.28,1002.0000
437.57,1002.0000
437.86,991.8000
438.15,1010.2000
438.44,991.2000
438.73,1007.6000
439.02,1016.0000
439.31,1026.8000
439.60,991.2000
439.88,988.6000
440.17,1007.2000
440.46,1007.0000
440.75,981.6000
441.04,970.0000
441.33,1014.4000
441.62,997.8000
441.91,981.6000
442.20,984.0000
442.48,996.8000
442.77,983.4000
443.06,994.2000
443.35,972.2000
443.64,999.6000
443.93,987.6000
444.22,990.4000
444.50,1004.0000
444.79,1003.8000
445.08,1003.6000
445.37,1006.0000
445.66,985.4000
445.95,982.2000
446.24,991.2000
