Wavelength (nm),Intensity
394.27,1012.6000
394.56,1009.4000
394.85,1018.2000
395.14,1007.2000
395.44,994.6000
395.73,1005.0000
396.02,988.2000
396.31,996.8000
396.61,1012.2000
396.90,992.2000
397.19,1005.6000
397.48,1008.4000
397.77,981.4000
398.06,1007.8000
398.36,1010.4000
398.65,989.4000
398.94,992.2000
399.23,984.8000
399.52,992.0000
399.82,1000.6000
400.11,985.4000
400.40,1003.4000
400.69,992.2000
400.98,995.0000
401.27,1020.0000
401.57,985.6000
401.86,999.4000
402.15,989.0000
402.44,991.6000
402.73,992.8000
403.02,1013.0000
403.32,989.8000
403.61,1003.8000
403.90,988.4000
404.19,1007.8000
404.48,1019.6000
404.77,1007.0000
405.06,1002.2000
405.36,1021.4000
405.65,1008.2000
405.94,978.4000
406.23,1010.6000
406.52,1006.8000
406.81,1016.8000
407.10,1007.0000
407.40,998.6000
407.69,1000.8000
407.98,1002.4000
408.27,999.8000
408.56,983.2000
408.85,1028.2000
409.14,999.2000
409.43,1007.4000
409.72,996.4000
410.02,1039.2000
410.31,997.2000
410.60,1006.6000
410.89,1017.2000
411.18,998.4000
411.47,997.0000
411.76,999.2000
412.05,1000.2000
412.34,998.0000
412.63,989.8000
412.93,1042.8000
413.22,1017.0000
413.51,987.4000
413.80,1007.6000
414.09,979.0000
414.38,984.8000
414.67,995.8000
414.96,984.2000
415.25,1041.6000
415.54,1008.4000
415.83,980.8000
416.12,982.8000
416.41,974.6000
416.70,1010.4000
417.00,1015.6000
417.29,993.0000
417.58,1006.2000
417.87,999.8000
418.16,1008.6000
418.45,987.2000
418.74,996.8000
419.03,988.8000
419.32,1023.6000
419.61,1018.0000
419.90,1015.8000
420.19,1008.2000
420.48,996.2000
420.77,977.2000
421.06,987.2000
421.35,997.0000
421.64,1001.0000
421.93,984.0000
422.22,1004.8000
422.51,1020.6000
422.80,990.4000
423.09,996.6000
423.38,1033.4000
423.67,992.6000
423.96,991.2000
424.25,991.2000
424.54,992.2000
424.83,974.8000
425.12,990.0000
425.41,993.2000
425.70,1056.6000
425.99,1002.2000
426.28,1003.2000
426.57,995.2000
426.86,992.8000
427.15,999.6000
427.44,1022.4000
427.73,1020.2000
428.02,1002.0000
428.31,1006.6000
428.60,1021.6000
428.89,1007.0000
429.18,987.0000
429.47,1010.8000
429.76,989.8000
430.05,989.6000
430.34,1012.0000
430.63,990.0000
430.92,1032.6000
431.21,1009.8000
431.50,992.2000
431.79,990.0000
432.08,995.2000
432.37,994.8000
432.66,994.2000
432.94,989.2000
433.23,1010.0000
433.52,1015.0000
433.81,1009.8000
434.10,1054.0000
434.39,1002.6000
434.68,1028.0000
434.97,987.6000
435.26,989.6000
435.55,1012.6000
435.84,996.6000
436.13,990.6000
436.42,1022.8000
436.71,980.2000
436.99,991.6000
437.28,994.8000
437.57,1006.0000
437.86,988.0000
438.15,1010.0000
438.44,993.6000
438.73,1004.8000
439.02,1019.2000
439.31,1023.4000
439.60,991.8000
439.88,1000.2000
440.17,997.2000
440.46,1007.4000
440.75,984.6000
441.04,984.8000
441.33,1018.6000
441.62,1000.4000
441.91,981.6000
442.20,991.6000
442.48,1005.2000
442.77,993.6000
443.06,1001.4000
443.35,989.6000
443.64,997.4000
443.93,993.2000
444.22,986.2000
444.50,1008.6000
444.79,1007.0000
445.08,999.8000
445.37,1007.4000
445.66,992.0000
445.95,979.2000
446.24,982.0000
446.52,988.4000
446.81,1016.6000
447.10,985.8000
447.39,1002.2000
447.68,987.4000
447.97,972.4000
448.25,1007.8000
448.54,1006.8000
448.83,1003.8000
449.12,1029.4000
449.41,990.4000
449.69,990.2000
449.98,985.6000
450.27,999.2000
450.56,974.0000
450.85,1008.6000
451.14,972.4000
451.42,997.8000
451.71,1012.6000
452.00,990.0000
452.29,1003.2000
452.58,991.2000
452.86,996.2000
453.15,995.6000
453.44,992.8000
453.73,1010.8000
454.01,990.6000
454.30,1054.0000
454.59,973.8000
454.88,986.0000
455.17,988.8000
455.45,996.6000
455.74,1025.4000
456.03,997.4000
456.32,987.2000
456.60,993.0000
456.89,988.0000
457.18,995.6000
457.47,988.6000
457.76,992.4000
458.04,993.8000
458.33,989.8000
458.62,997.2000
458.91,969.2000
459.19,974.8000
459.48,979.0000
459.77,979.0000
460.06,993.2000
460.34,999.2000
460.63,997.0000
460.92,989.6000
461.20,968.4000
461.49,1003.4000
461.78,974.6000
462.07,984.0000
462.35,999.2000
462.64,995.6000
462.93,1001.4000
463.22,1010.4000
463.50,1007.4000
463.79,992.2000
464.08,1012.6000
464.36,1003.2000
464.65,992.6000
464.94,983.4000
465.22,1005.6000
465.51,980.0000
465.80,1013.2000
466.09,996.0000
466.37,1013.0000
466.66,1015.2000
466.95,996.6000
467.23,988.6000
467.52,997.0000
467.81,1025.4000
468.09,993.6000
468.38,994.6000
468.67,1017.6000
468.95,1004.4000
469.24,976.4000
469.53,1002.2000
469.81,1005.6000
470.10,1000.2000
470.39,996.8000
470.67,976.4000
470.96,995.4000
471.25,979.8000
471.53,1011.0000
471.82,1002.8000
472.11,990.4000
472.39,985.4000
472.68,996.8000
472.97,981.4000
473.25,994.8000
473.54,983.8000
473.82,991.6000
474.11,995.0000
474.40,988.4000
474.68,1030.6000
474.97,1025.6000
475.26,1005.8000
475.54,982.4000
475.83,996.0000
476.11,992.6000
476.40,1006.8000
476.69,1000.8000
476.97,996.2000
477.26,1004.6000
477.55,1020.0000
477.83,970.4000
478.12,994.8000
478.40,989.2000
478.69,1000.6000
478.98,989.8000
479.26,979.6000
479.55,1004.4000
479.83,998.4000
480.12,992.4000
480.40,1009.2000
480.69,1001.2000
480.98,992.0000
481.26,1013.6000
481.55,995.2000
481.83,988.8000
482.12,993.4000
482.41,993.8000
482.69,975.8000
482.98,1007.0000
483.26,1011.0000
483.55,986.8000
483.83,987.8000
484.12,996.8000
484.40,1000.8000
484.69,980.2000
484.98,1005.2000
485.26,988.8000
485.55,995.0000
485.83,970.4000
486.12,1000.4000
486.40,993.8000
486.69,993.0000
486.97,986.6000
487.26,1003.0000
487.54,991.0000
487.83,985.8000
488.11,989.8000
