Wavelength (nm),Intensity
394.27,2107.5000
394.56,2019.0000
394.85,2127.5000
395.14,2027.5000
395.44,2064.5000
395.73,2071.5000
396.02,1913.0000
396.31,2016.5000
396.61,2082.5000
396.90,1968.0000
397.19,2136.5000
397.48,2196.5000
397.77,1986.0000
398.06,2090.0000
398.36,2147.5000
398.65,2052.0000
398.94,2030.0000
399.23,1985.5000
399.52,2074.5000
399.82,2117.5000
400.11,2052.5000
400.40,2183.5000
400.69,2026.5000
400.98,2044.0000
401.27,2236.5000
401.57,1937.0000
401.86,2092.5000
402.15,2044.0000
402.44,2068.5000
402.73,2061.0000
403.02,2185.0000
403.32,2022.0000
403.61,2078.0000
403.90,2030.0000
404.19,2137.0000
404.48,2193.5000
404.77,2133.0000
405.06,2157.0000
405.36,2249.0000
405.65,2128.0000
405.94,1891.5000
406.23,2190.5000
406.52,2196.0000
406.81,2283.0000
407.10,2175.0000
407.40,2155.5000
407.69,2088.0000
407.98,2182.5000
408.27,2063.5000
408.56,1980.5000
408.85,2324.5000
409.14,1996.5000
409.43,2186.0000
409.72,1998.5000
410.02,2420.0000
410.31,2098.0000
410.60,2144.0000
410.89,2275.5000
411.18,2122.0000
411.47,2079.0000
411.76,2135.5000
412.05,2118.0000
412.34,2139.5000
412.63,2076.5000
412.93,2481.0000
413.22,2284.5000
413.51,2083.5000
413.80,2206.5000
414.09,2042.0000
414.38,2075.5000
414.67,2225.0000
414.96,2009.5000
415.25,2459.0000
415.54,2196.0000
415.83,1993.5000
416.12,2014.0000
416.41,1988.5000
416.70,2269.0000
417.00,2278.5000
417.29,2189.5000
417.58,2181.0000
417.87,2174.0000
418.16,2296.0000
418.45,2133.0000
418.74,2131.5000
419.03,2097.0000
419.32,2390.0000
419.61,2257.0000
419.90,2353.0000
420.19,2279.5000
420.48,2204.5000
420.77,2036.0000
421.06,2136.5000
421.35,2185.5000
421.64,2187.5000
421.93,2106.0000
422.22,2201.0000
422.51,2416.0000
422.80,2237.5000
423.09,2129.5000
423.38,2460.5000
423.67,2232.0000
423.96,2209.0000
424.25,2170.5000
424.54,2187.5000
424.83,2045.0000
425.12,2195.5000
425.41,2244.0000
425.70,2742.0000
425.99,2352.5000
426.28,2335.0000
426.57,2305.5000
426.86,2269.5000
427.15,2382.0000
427.44,2541.0000
427.73,2485.0000
428.02,2309.5000
428.31,2417.5000
428.60,2511.5000
428.89,2407.5000
429.18,2428.5000
429.47,2491.5000
429.76,2320.5000
430.05,2322.5000
430.34,2557.5000
430.63,2411.0000
430.92,2664.5000
431.21,2611.0000
431.50,2361.0000
431.79,2458.5000
432.08,2494.0000
432.37,2480.0000
432.66,2556.0000
432.94,2515.5000
433.23,2628.0000
433.52,2706.0000
433.81,2686.5000
434.10,3104.5000
434.39,2710.5000
434.68,2906.5000
434.97,2634.5000
435.26,2745.0000
435.55,2827.0000
435.84,2858.0000
436.13,2858.0000
436.42,2967.0000
436.71,2887.0000
436.99,2892.5000
437.28,2990.0000
437.57,3071.5000
437.86,2997.0000
438.15,3185.0000
438.44,3032.0000
438.73,3230.0000
439.02,3349.5000
439.31,3469.5000
439.60,3287.0000
439.88,3413.0000
440.17,3454.0000
440.46,3587.5000
440.75,3417.5000
441.04,3499.0000
441.33,3831.0000
441.62,3832.5000
441.91,3729.5000
442.20,3884.5000
442.48,4112.0000
442.77,4065.0000
443.06,4236.0000
443.35,4143.5000
443.64,4440.0000
443.93,4377.5000
444.22,4565.5000
444.50,4786.0000
444.79,4855.5000
445.08,5042.0000
445.37,5141.5000
445.66,5163.5000
445.95,5218.0000
446.24,5363.5000
446.52,5578.5000
446.81,6067.5000
447.10,5779.5000
447.39,6094.0000
447.68,6077.5000
447.97,6178.0000
448.25,6599.5000
448.54,6668.5000
448.83,6807.5000
449.12,7034.5000
449.41,6952.5000
449.69,7048.5000
449.98,7042.0000
450.27,7095.5000
450.56,7202.0000
450.85,7345.0000
451.14,7234.0000
451.42,7358.5000
451.71,7425.5000
452.00,7405.0000
452.29,7467.0000
452.58,7387.0000
452.86,7453.0000
453.15,7429.5000
453.44,7388.0000
453.73,7463.5000
454.01,7163.0000
454.30,7594.5000
454.59,7014.5000
454.88,6999.0000
455.17,6816.5000
455.45,6901.0000
455.74,7014.0000
456.03,6702.0000
456.32,6537.5000
456.60,6423.0000
456.89,6486.5000
457.18,6206.0000
457.47,6081.5000
457.76,6068.5000
458.04,5933.5000
458.33,5926.0000
458.62,5835.5000
458.91,5619.5000
459.19,5567.0000
459.48,5530.5000
459.77,5448.0000
460.06,5562.5000
460.34,5497.5000
460.63,5460.5000
460.92,5358.0000
461.20,5333.0000
461.49,5317.0000
461.78,5157.5000
462.07,5184.0000
462.35,5273.5000
462.64,5230.5000
462.93,5336.0000
463.22,5323.5000
463.50,5254.5000
463.79,5188.5000
464.08,5280.0000
464.36,5168.5000
464.65,5123.5000
464.94,5090.0000
465.22,5095.0000
465.51,5038.0000
465.80,5253.0000
466.09,4915.5000
466.37,5129.5000
466.66,5159.0000
466.95,4916.5000
467.23,4893.5000
467.52,4954.5000
467.81,5126.5000
468.09,4752.5000
468.38,4836.0000
468.67,5029.5000
468.95,4763.0000
469.24,4619.0000
469.53,4756.0000
469.81,4752.0000
470.10,4641.5000
470.39,4615.5000
470.67,4455.0000
470.96,4592.0000
471.25,4395.0000
471.53,4576.5000
471.82,4404.5000
472.11,4324.0000
472.39,4259.5000
472.68,4244.5000
472.97,4175.0000
473.25,4259.0000
473.54,4172.0000
473.82,4099.5000
474.11,4186.0000
474.40,4140.0000
474.68,4384.5000
474.97,4205.0000
475.26,4081.5000
475.54,3952.0000
475.83,4005.5000
476.11,4002.0000
476.40,4061.5000
476.69,4061.5000
476.97,4026.0000
477.26,3938.5000
477.55,4144.5000
477.83,3840.5000
478.12,3967.5000
478.40,3922.0000
478.69,3879.0000
478.98,3924.0000
479.26,3770.0000
479.55,3998.5000
479.83,3900.5000
480.12,3947.5000
480.40,4070.0000
480.69,3949.0000
480.98,3970.0000
481.26,4166.0000
481.55,3930.5000
481.83,4016.5000
482.12,3972.5000
482.41,4028.5000
482.69,3931.5000
482.98,4075.0000
483.26,4211.0000
483.55,4030.0000
483.83,4062.0000
484.12,4076.5000
484.40,4100.0000
484.69,3953.5000
484.98,4143.5000
485.26,4085.5000
485.55,4113.0000
485.83,3895.5000
486.12,4160.5000
486.40,4099.5000
486.69,4105.5000
486.97,4121.5000
487.26,4214.5000
487.54,4187.0000
487.83,4247.5000
488.11,4259.5000
488.40,4471.5000
488.68,4445.0000
488.97,4376.0000
489.26,4352.5000
489.54,4423.5000
489.83,4372.5000
490.11,4384.0000
490.40,4517.5000
490.68,4469.0000
490.97,4322.5000
491.25,4478.0000
491.54,4460.5000
491.82,4662.5000
492.11,4589.0000
492.39,4760.0000
492.68,4596.5000
492.96,4848.0000
493.24,4604.0000
493.53,4625.0000
493.81,4981.5000
494.10,4698.0000
494.38,4679.0000
494.67,4853.5000
494.95,5149.5000
495.24,4844.5000
495.52,5070.0000
495.81,5079.5000
496.09,5121.5000
496.38,4947.5000
496.66,5293.0000
496.95,5170.5000
497.23,5235.5000
497.51,5152.5000
497.80,5288.5000
498.08,5280.0000
498.37,5192.0000
498.65,5483.5000
498.94,5639.0000
499.22,5444.0000
499.51,5497.0000
499.79,5595.5000
500.07,5477.5000
500.36,5823.0000
500.64,5783.0000
500.93,5717.0000
501.21,5921.5000
501.50,5787.5000
501.78,5820.5000
502.06,5705.0000
502.35,5802.0000
502.63,5856.5000
502.92,5973.5000
503.20,6166.0000
503.48,6366.0000
503.77,6124.5000
504.05,6129.0000
504.34,6015.5000
504.62,6249.5000
504.90,6292.0000
505.19,6458.0000
505.47,6271.0000
505.76,6279.5000
506.04,6297.5000
506.32,6597.5000
506.61,6345.0000
506.89,6619.5000
507.17,6531.5000
507.46,6584.5000
507.74,6717.5000
508.03,6626.5000
508.31,6709.5000
508.59,6590.5000
508.88,6675.0000
509.16,7017.5000
509.44,6895.0000
509.73,6916.5000
510.01,6912.0000
510.29,6926.0000
510.58,6819.5000
510.86,6918.0000
511.14,7182.0000
511.43,7041.5000
511.71,7128.5000
511.99,7116.5000
512.28,7121.5000
512.56,7002.5000
512.84,7130.5000
513.13,7031.0000
513.41,7260.0000
513.69,7285.5000
513.98,7110.0000
514.26,7317.0000
514.54,7303.0000
514.83,7382.0000
515.11,7440.5000
515.39,7490.0000
515.68,7584.5000
515.96,7478.5000
516.24,7342.5000
516.53,7410.0000
516.81,7788.0000
517.09,7329.0000
517.37,7453.0000
517.66,7567.0000
517.94,7557.5000
518.22,7645.5000
518.51,7472.0000
518.79,7675.0000
519.07,7588.0000
519.35,7661.5000
519.64,7788.5000
519.92,7841.0000
520.20,7816.0000
520.48,7846.0000
520.77,7774.5000
521.05,7731.0000
521.33,7717.5000
521.62,7782.0000
521.90,7857.5000
522.18,7892.0000
522.46,7816.5000
522.75,7897.5000
523.03,7947.5000
523.31,7858.5000
523.59,8164.0000
523.88,8060.0000
524.16,8013.5000
524.44,8189.5000
524.72,8200.0000
525.00,8167.5000
525.29,8045.5000
525.57,7949.5000
525.85,8048.5000
526.13,7946.0000
526.42,7845.5000
526.70,8141.5000
526.98,7955.5000
527.26,8042.0000
527.54,8060.5000
527.83,8131.5000
528.11,8116.5000
