Wavelength (nm),Intensity
394.27,2095.0000
394.56,1986.0000
394.85,2109.0000
395.14,2023.5000
395.44,2046.5000
395.73,2107.5000
396.02,1911.0000
396.31,2051.5000
396.61,2118.5000
396.90,1984.0000
397.19,2130.5000
397.48,2154.0000
397.77,2011.5000
398.06,2094.0000
398.36,2138.0000
398.65,2050.0000
398.94,2031.0000
399.23,1969.5000
399.52,2062.5000
399.82,2118.0000
400.11,2086.0000
400.40,2165.0000
400.69,2007.5000
400.98,2042.0000
401.27,2200.5000
401.57,1944.5000
401.86,2102.5000
402.15,2044.5000
402.44,2043.5000
402.73,2052.0000
403.02,2194.0000
403.32,2026.0000
403.61,2078.0000
403.90,2042.5000
404.19,2145.5000
404.48,2203.5000
404.77,2145.0000
405.06,2173.5000
405.36,2228.0000
405.65,2135.5000
405.94,1900.5000
406.23,2184.0000
406.52,2222.5000
406.81,2271.5000
407.10,2138.5000
407.40,2141.0000
407.69,2117.5000
407.98,2150.0000
408.27,2063.5000
408.56,1981.0000
408.85,2361.0000
409.14,1999.5000
409.43,2143.5000
409.72,2009.5000
410.02,2407.0000
410.31,2121.5000
410.60,2135.5000
410.89,2244.5000
411.18,2118.5000
411.47,2091.0000
411.76,2120.5000
412.05,2123.5000
412.34,2120.0000
412.63,2061.0000
412.93,2511.0000
413.22,2294.0000
413.51,2083.5000
413.80,2234.5000
414.09,2065.0000
414.38,2099.5000
414.67,2219.5000
414.96,2035.5000
415.25,2454.0000
415.54,2273.0000
415.83,2031.5000
416.12,2022.5000
416.41,2015.5000
416.70,2289.0000
417.00,2224.0000
417.29,2196.5000
417.58,2206.0000
417.87,2183.5000
418.16,2301.0000
418.45,2128.0000
418.74,2144.0000
419.03,2116.5000
419.32,2426.5000
419.61,2279.0000
419.90,2333.5000
420.19,2287.5000
420.48,2204.0000
420.77,2011.0000
421.06,2127.0000
421.35,2253.5000
421.64,2227.5000
421.93,2103.5000
422.22,2188.0000
422.51,2404.5000
422.80,2285.5000
423.09,2145.5000
423.38,2498.5000
423.67,2249.0000
423.96,2182.0000
424.25,2187.5000
424.54,2190.5000
424.83,2027.0000
425.12,2220.5000
425.41,2246.5000
425.70,2743.5000
425.99,2358.0000
426.28,2336.0000
426.57,2339.0000
426.86,2272.0000
427.15,2365.5000
427.44,2542.5000
427.73,2408.5000
428.02,2315.5000
428.31,2456.5000
428.60,2559.5000
428.89,2433.0000
429.18,2431.0000
429.47,2461.5000
429.76,2313.0000
430.05,2336.5000
430.34,2538.5000
430.63,2360.0000
430.92,2601.5000
431.21,2568.0000
431.50,2331.0000
431.79,2437.0000
432.08,2433.5000
432.37,2457.5000
432.66,2507.5000
432.94,2466.5000
433.23,2585.0000
433.52,2678.5000
433.81,2631.5000
434.10,3047.5000
434.39,2638.0000
434.68,2857.0000
434.97,2587.0000
435.26,2668.5000
435.55,2734.5000
435.84,2736.0000
436.13,2765.0000
436.42,2862.5000
436.71,2735.0000
436.99,2788.0000
437.28,2863.0000
437.57,2921.5000
437.86,2846.0000
438.15,2995.5000
438.44,2910.5000
438.73,3022.5000
439.02,3139.5000
439.31,3265.0000
439.60,3063.5000
439.88,3184.0000
440.17,3216.0000
440.46,3361.5000
440.75,3160.5000
441.04,3171.5000
441.33,3540.5000
441.62,3528.5000
441.91,3410.5000
442.20,3496.0000
442.48,3649.5000
442.77,3591.0000
443.06,3796.0000
443.35,3682.0000
443.64,3905.5000
443.93,3852.5000
444.22,3993.0000
444.50,4188.5000
444.79,4203.0000
445.08,4284.5000
445.37,4378.0000
445.66,4295.5000
445.95,4313.0000
446.24,4432.5000
446.52,4620.0000
446.81,4968.0000
447.10,4703.5000
447.39,4932.5000
447.68,4889.0000
447.97,4835.0000
448.25,5285.0000
448.54,5307.5000
448.83,5336.0000
449.12,5566.5000
449.41,5361.0000
449.69,5469.5000
449.98,5331.5000
450.27,5515.5000
450.56,5412.0000
450.85,5523.0000
451.14,5417.5000
451.42,5519.5000
451.71,5570.5000
452.00,5468.5000
452.29,5663.5000
452.58,5488.5000
452.86,5531.5000
453.15,5482.0000
453.44,5337.0000
453.73,5480.5000
454.01,5268.0000
454.30,5717.5000
454.59,5121.5000
454.88,5070.5000
455.17,4926.0000
455.45,5035.5000
455.74,5227.5000
456.03,4944.5000
456.32,4821.0000
456.60,4679.5000
456.89,4768.5000
457.18,4578.5000
457.47,4478.0000
457.76,4488.5000
458.04,4385.5000
458.33,4397.0000
458.62,4397.0000
458.91,4101.0000
459.19,4130.0000
459.48,4122.5000
459.77,4029.5000
460.06,4168.0000
460.34,4099.0000
460.63,3988.5000
460.92,4052.0000
461.20,4011.5000
461.49,4018.5000
461.78,3868.0000
462.07,3903.0000
462.35,3961.5000
462.64,3944.5000
462.93,4018.0000
463.22,4035.0000
463.50,3999.5000
463.79,3905.5000
464.08,3999.0000
464.36,3846.0000
464.65,3802.0000
464.94,3784.5000
465.22,3889.5000
465.51,3760.0000
465.80,4044.5000
466.09,3697.5000
466.37,3907.0000
466.66,3890.5000
466.95,3700.0000
467.23,3661.0000
467.52,3737.5000
467.81,3870.0000
468.09,3563.0000
468.38,3630.5000
468.67,3839.0000
468.95,3584.5000
469.24,3438.0000
469.53,3625.5000
469.81,3587.0000
470.10,3457.5000
470.39,3555.0000
470.67,3386.5000
470.96,3498.5000
471.25,3320.5000
471.53,3502.5000
471.82,3383.0000
472.11,3337.0000
472.39,3219.0000
472.68,3316.0000
472.97,3213.0000
473.25,3296.5000
473.54,3227.0000
473.82,3212.0000
474.11,3259.0000
474.40,3255.0000
474.68,3467.0000
474.97,3372.0000
475.26,3201.5000
475.54,3043.5000
475.83,3134.5000
476.11,3133.5000
476.40,3256.5000
476.69,3163.5000
476.97,3217.5000
477.26,3163.0000
477.55,3348.5000
477.83,2960.0000
478.12,3169.5000
478.40,3078.5000
478.69,3060.5000
478.98,3078.0000
479.26,2997.0000
479.55,3124.5000
479.83,3072.0000
480.12,3112.0000
480.40,3199.5000
480.69,3027.0000
480.98,3092.0000
481.26,3224.0000
481.55,3052.5000
481.83,3156.5000
482.12,3077.5000
482.41,3085.0000
482.69,2987.0000
482.98,3165.0000
483.26,3337.0000
483.55,3047.5000
483.83,3108.0000
484.12,3099.5000
484.40,3128.5000
484.69,2967.0000
484.98,3208.5000
485.26,3088.5000
485.55,3128.5000
485.83,2949.0000
486.12,3163.0000
486.40,3110.0000
486.69,3091.0000
486.97,3110.0000
487.26,3169.0000
487.54,3183.5000
487.83,3187.5000
488.11,3194.5000
488.40,3429.5000
488.68,3366.5000
488.97,3233.5000
489.26,3252.5000
489.54,3369.0000
489.83,3220.5000
490.11,3236.0000
490.40,3337.5000
490.68,3248.0000
490.97,3108.0000
491.25,3306.0000
491.54,3192.0000
491.82,3404.5000
492.11,3304.5000
492.39,3453.5000
492.68,3249.5000
492.96,3521.0000
493.24,3246.0000
493.53,3288.0000
493.81,3588.5000
494.10,3262.5000
494.38,3245.5000
494.67,3375.0000
494.95,3603.0000
495.24,3326.0000
495.52,3586.0000
495.81,3554.5000
496.09,3535.0000
496.38,3362.5000
496.66,3609.5000
496.95,3573.5000
497.23,3557.0000
497.51,3460.5000
497.80,3603.0000
498.08,3519.5000
498.37,3527.5000
498.65,3681.5000
498.94,3890.0000
499.22,3617.5000
499.51,3607.5000
499.79,3689.5000
