Wavelength (nm),Intensity
394.27,2149.0000
394.56,1999.0000
394.85,2115.0000
395.14,2027.0000
395.44,2031.0000
395.73,2102.5000
396.02,1936.0000
396.31,2033.5000
396.61,2109.0000
396.90,1958.0000
397.19,2124.0000
397.48,2164.0000
397.77,2009.5000
398.06,2117.0000
398.36,2145.5000
398.65,2057.5000
398.94,2065.5000
399.23,1964.5000
399.52,2019.5000
399.82,2130.5000
400.11,2086.5000
400.40,2162.5000
400.69,2022.0000
400.98,2056.5000
401.27,2224.0000
401.57,1939.0000
401.86,2121.0000
402.15,2009.5000
402.44,2060.0000
402.73,2063.5000
403.02,2192.5000
403.32,2025.0000
403.61,2096.5000
403.90,2058.0000
404.19,2170.5000
404.48,2190.0000
404.77,2126.5000
405.06,2169.0000
405.36,2264.5000
405.65,2135.0000
405.94,1921.0000
406.23,2190.0000
406.52,2213.0000
406.81,2290.0000
407.10,2183.5000
407.40,2143.0000
407.69,2115.5000
407.98,2170.0000
408.27,2072.5000
408.56,2008.5000
408.85,2366.0000
409.14,2023.5000
409.43,2207.0000
409.72,2026.0000
410.02,2452.0000
410.31,2123.5000
410.60,2143.5000
410.89,2284.5000
411.18,2157.5000
411.47,2096.5000
411.76,2126.5000
412.05,2149.5000
412.34,2143.0000
412.63,2103.5000
412.93,2467.0000
413.22,2326.0000
413.51,2102.5000
413.80,2221.0000
414.09,2050.5000
414.38,2087.5000
414.67,2230.5000
414.96,2043.0000
415.25,2479.0000
415.54,2252.0000
415.83,2035.5000
416.12,2061.0000
416.41,2032.5000
416.70,2282.5000
417.00,2294.5000
417.29,2211.5000
417.58,2227.0000
417.87,2193.0000
418.16,2300.0000
418.45,2166.0000
418.74,2162.5000
419.03,2167.0000
419.32,2420.5000
419.61,2274.0000
419.90,2361.0000
420.19,2341.0000
420.48,2211.5000
420.77,2083.0000
421.06,2150.5000
421.35,2271.5000
421.64,2234.5000
421.93,2125.5000
422.22,2210.5000
422.51,2459.0000
422.80,2259.5000
423.09,2189.0000
423.38,2500.5000
423.67,2291.0000
423.96,2216.5000
424.25,2209.5000
424.54,2219.5000
424.83,2068.0000
425.12,2231.5000
425.41,2292.0000
425.70,2816.5000
425.99,2329.5000
426.28,2325.0000
426.57,2337.5000
426.86,2276.5000
427.15,2415.0000
427.44,2535.5000
427.73,2464.0000
428.02,2333.5000
428.31,2438.0000
428.60,2560.0000
428.89,2467.5000
429.18,2427.0000
429.47,2447.5000
429.76,2333.5000
430.05,2342.5000
430.34,2565.5000
430.63,2393.0000
430.92,2656.5000
431.21,2588.5000
431.50,2390.0000
431.79,2458.5000
432.08,2464.5000
432.37,2482.0000
432.66,2544.0000
432.94,2530.0000
433.23,2628.0000
433.52,2695.0000
433.81,2668.0000
434.10,3100.5000
434.39,2673.5000
434.68,2896.5000
434.97,2627.0000
435.26,2687.0000
435.55,2806.0000
435.84,2798.5000
436.13,2779.0000
436.42,2926.5000
436.71,2817.0000
436.99,2806.5000
437.28,2907.0000
437.57,3008.0000
437.86,2882.0000
438.15,3082.0000
438.44,2947.0000
438.73,3087.0000
439.02,3173.5000
439.31,3317.5000
439.60,3143.0000
439.88,3252.0000
440.17,3261.0000
440.46,3453.5000
440.75,3255.5000
441.04,3226.5000
441.33,3649.5000
441.62,3595.5000
441.91,3473.5000
442.20,3611.5000
442.48,3721.0000
442.77,3651.5000
443.06,3816.5000
443.35,3730.5000
443.64,3972.5000
443.93,3914.0000
444.22,4035.5000
444.50,4268.0000
444.79,4266.0000
445.08,4380.0000
445.37,4469.5000
445.66,4425.5000
445.95,4437.0000
446.24,4516.5000
446.52,4718.5000
446.81,5036.5000
447.10,4764.5000
447.39,5061.5000
447.68,4946.0000
447.97,4911.0000
448.25,5345.0000
448.54,5418.0000
448.83,5459.5000
449.12,5637.0000
449.41,5405.0000
449.69,5502.5000
449.98,5476.0000
450.27,5615.5000
450.56,5502.0000
450.85,5614.5000
451.14,5457.0000
451.42,5642.5000
451.71,5675.5000
452.00,5622.5000
452.29,5722.0000
452.58,5543.0000
452.86,5551.0000
453.15,5523.5000
453.44,5422.0000
453.73,5521.0000
454.01,5372.5000
454.30,5788.5000
454.59,5144.5000
454.88,5123.0000
455.17,5015.5000
455.45,5099.0000
455.74,5260.0000
456.03,4973.0000
456.32,4826.0000
456.60,4758.5000
456.89,4837.5000
457.18,4585.5000
457.47,4513.5000
457.76,4581.5000
458.04,4452.0000
458.33,4472.5000
458.62,4366.5000
458.91,4174.5000
459.19,4167.5000
459.48,4177.5000
459.77,4114.0000
460.06,4181.0000
460.34,4126.0000
460.63,4106.5000
460.92,4121.5000
461.20,4046.5000
461.49,4024.0000
461.78,3929.5000
462.07,3952.0000
462.35,4022.5000
462.64,3976.0000
462.93,4069.5000
463.22,4094.5000
463.50,4020.5000
463.79,3937.0000
464.08,4085.0000
464.36,3926.5000
464.65,3880.0000
464.94,3797.0000
465.22,3883.5000
465.51,3841.0000
465.80,4042.0000
466.09,3775.5000
466.37,3997.5000
466.66,3938.5000
466.95,3733.5000
467.23,3685.5000
467.52,3759.5000
467.81,3911.5000
468.09,3607.0000
468.38,3679.5000
468.67,3863.5000
468.95,3601.5000
469.24,3490.5000
469.53,3666.0000
469.81,3652.5000
470.10,3546.5000
470.39,3538.5000
470.67,3429.0000
470.96,3520.0000
471.25,3375.0000
471.53,3571.0000
471.82,3424.0000
472.11,3440.0000
472.39,3269.0000
472.68,3342.5000
472.97,3243.5000
473.25,3362.0000
473.54,3248.0000
473.82,3211.0000
474.11,3263.0000
474.40,3283.5000
474.68,3527.0000
474.97,3361.0000
475.26,3241.5000
475.54,3064.0000
475.83,3199.5000
476.11,3193.0000
476.40,3294.0000
476.69,3252.5000
476.97,3258.5000
477.26,3186.5000
477.55,3341.5000
477.83,3005.0000
478.12,3157.0000
478.40,3118.0000
478.69,3101.0000
478.98,3136.5000
479.26,2993.5000
479.55,3202.0000
479.83,3060.5000
480.12,3128.5000
480.40,3214.0000
480.69,3051.5000
480.98,3101.0000
481.26,3321.0000
481.55,3074.0000
481.83,3162.0000
482.12,3125.5000
482.41,3134.5000
482.69,3021.0000
482.98,3167.0000
483.26,3363.5000
483.55,3094.5000
483.83,3140.0000
484.12,3139.5000
484.40,3190.5000
484.69,3000.5000
484.98,3253.0000
485.26,3146.5000
485.55,3172.5000
485.83,2950.0000
486.12,3187.0000
486.40,3144.0000
486.69,3061.0000
486.97,3174.0000
487.26,3269.5000
487.54,3168.0000
487.83,3175.5000
488.11,3224.0000
488.40,3459.5000
488.68,3408.5000
488.97,3228.0000
489.26,3276.5000
489.54,3383.0000
489.83,3303.5000
490.11,3224.0000
490.40,3387.0000
490.68,3306.0000
490.97,3177.5000
491.25,3321.5000
491.54,3203.0000
491.82,3463.0000
492.11,3346.0000
492.39,3476.5000
492.68,3313.5000
492.96,3572.0000
493.24,3286.0000
493.53,3290.5000
493.81,3632.0000
494.10,3386.5000
494.38,3285.5000
494.67,3433.5000
494.95,3653.0000
495.24,3387.0000
495.52,3611.0000
495.81,3589.5000
496.09,3633.5000
496.38,3394.5000
496.66,3731.0000
496.95,3583.5000
497.23,3593.5000
497.51,3513.5000
497.80,3592.0000
498.08,3615.5000
498.37,3540.5000
498.65,3716.5000
498.94,3879.5000
499.22,3729.0000
499.51,3703.5000
499.79,3721.0000
500.07,3607.0000
500.36,3883.5000
500.64,3921.0000
500.93,3745.5000
501.21,4023.5000
501.50,3771.5000
501.78,3878.5000
502.06,3732.5000
502.35,3833.5000
502.63,3755.5000
502.92,3970.5000
503.20,4061.0000
503.48,4184.0000
503.77,3966.5000
504.05,4011.5000
504.34,3854.0000
504.62,4090.0000
504.90,4098.5000
505.19,4195.0000
505.47,3984.5000
505.76,3984.0000
506.04,4042.5000
506.32,4215.0000
506.61,3972.0000
506.89,4195.0000
507.17,4134.5000
507.46,4152.0000
507.74,4316.5000
508.03,4176.0000
508.31,4234.0000
508.59,4026.0000
508.88,4147.0000
509.16,4213.0000
509.44,4323.5000
509.73,4388.5000
510.01,4288.0000
510.29,4341.5000
510.58,4205.0000
510.86,4301.5000
511.14,4535.0000
511.43,4382.0000
511.71,4417.5000
511.99,4429.5000
512.28,4400.5000
512.56,4247.5000
512.84,4339.0000
513.13,4300.5000
513.41,4379.5000
513.69,4441.0000
513.98,4296.5000
514.26,4511.5000
514.54,4407.0000
514.83,4504.5000
515.11,4480.0000
515.39,4558.0000
515.68,4593.5000
515.96,4563.5000
516.24,4410.0000
516.53,4480.0000
516.81,4785.5000
517.09,4381.5000
517.37,4512.5000
517.66,4500.0000
517.94,4542.0000
518.22,4580.5000
518.51,4480.5000
518.79,4644.0000
519.07,4504.5000
519.35,4579.0000
519.64,4745.0000
519.92,4767.0000
520.20,4781.0000
520.48,4750.0000
520.77,4647.0000
521.05,4614.0000
521.33,4571.5000
521.62,4582.0000
521.90,4742.0000
522.18,4701.5000
522.46,4679.0000
522.75,4661.5000
523.03,4835.0000
523.31,4693.5000
523.59,4980.5000
523.88,4926.5000
524.16,4757.5000
524.44,5004.0000
524.72,4995.5000
525.00,4947.0000
525.29,4877.0000
525.57,4774.5000
525.85,4850.0000
526.13,4739.5000
526.42,4581.0000
526.70,4906.0000
526.98,4775.0000
527.26,4772.0000
527.54,4885.5000
527.83,4882.0000
528.11,4899.0000
528.39,4994.0000
528.67,5038.0000
528.95,4930.5000
529.24,4789.5000
529.52,5078.5000
529.80,5025.0000
530.08,5112.5000
530.36,4965.0000
530.65,5172.5000
530.93,4937.0000
531.21,5033.5000
531.49,4944.0000
531.77,5084.0000
532.05,5026.0000
532.34,5023.5000
532.62,4972.5000
532.90,5127.0000
533.18,5127.5000
533.46,5104.0000
533.74,5093.5000
534.03,4980.0000
534.31,5012.0000
534.59,5079.5000
534.87,5187.0000
535.15,5147.5000
535.43,5169.5000
535.71,5127.5000
536.00,5203.5000
536.28,5105.0000
536.56,5142.5000
536.84,5187.5000
537.12,5059.5000
537.40,5129.5000
537.68,5210.5000
537.97,5216.0000
538.25,5131.5000
538.53,5197.5000
538.81,5283.5000
539.09,5086.0000
539.37,5189.0000
539.65,5134.5000
539.93,5181.5000
540.21,5092.5000
540.50,5031.0000
540.78,5219.0000
541.06,5222.0000
541.34,5274.5000
541.62,5285.0000
541.90,5343.5000
542.18,5141.0000
542.46,5336.5000
542.74,5268.0000
543.02,5269.0000
543.30,5264.5000
543.58,5333.0000
543.87,5260.0000
544.15,5193.5000
544.43,5362.0000
544.71,5320.0000
544.99,5317.5000
545.27,5349.5000
545.55,5167.5000
545.83,5251.0000
546.11,5321.5000
546.39,5306.5000
546.67,5377.5000
546.95,5223.5000
547.23,5289.5000
547.51,5215.5000
547.79,5343.0000
548.07,5372.5000
548.35,5252.5000
548.63,5184.5000
548.91,5486.5000
549.20,5291.0000
549.48,5676.0000
549.76,5264.0000
550.04,5284.0000
550.32,5466.0000
550.60,5302.0000
550.88,5287.0000
551.16,5483.0000
551.44,5479.5000
551.72,5278.5000
552.00,5306.5000
552.28,5438.0000
552.56,5611.0000
552.84,5608.5000
553.12,5422.0000
553.40,5470.0000
553.68,5470.0000
553.96,5457.5000
554.24,5367.0000
554.52,5453.0000
554.80,5462.5000
555.08,5461.0000
555.36,5296.5000
555.64,5546.5000
555.92,5486.5000
556.19,5532.0000
556.47,5405.0000
556.75,5543.0000
557.03,5556.0000
557.31,5636.0000
557.59,5580.5000
557.87,5434.5000
558.15,5534.5000
558.43,5411.5000
558.71,5517.5000
558.99,5518.0000
559.27,5567.0000
559.55,5432.0000
559.83,5410.5000
560.11,5573.5000
560.39,5418.0000
560.67,5550.0000
560.95,5653.0000
561.23,5569.0000
561.50,5523.5000
561.78,5488.0000
562.06,5466.5000
562.34,5539.5000
562.62,5613.5000
562.90,5719.5000
563.18,5665.0000
563.46,5498.0000
563.74,5593.5000
564.02,5859.5000
564.30,5497.5000
564.57,5659.0000
564.85,5471.0000
565.13,5770.5000
565.41,5553.5000
565.69,5621.5000
565.97,5688.5000
566.25,5493.5000
566.53,5511.0000
566.81,5767.5000
567.08,5706.5000
567.36,5628.0000
567.64,5604.5000
567.92,5742.0000
568.20,5487.5000
568.48,5648.0000
568.76,5755.5000
569.04,5763.0000
569.31,5885.5000
569.59,5745.5000
569.87,5692.0000
570.15,5589.5000
570.43,5713.5000
570.71,5736.5000
570.99,5738.5000
571.26,5755.0000
571.54,5856.5000
571.82,5688.5000
572.10,5671.0000
572.38,5674.0000
572.66,5785.5000
572.93,5791.0000
573.21,5707.0000
573.49,5758.0000
573.77,5941.0000
574.05,5623.5000
574.32,5698.5000
574.60,5800.5000
574.88,5830.5000
575.16,5998.5000
575.44,5821.5000
575.71,5817.0000
575.99,6258.0000
576.27,6001.0000
576.55,5775.0000
576.83,5966.5000
577.10,5895.0000
577.38,5994.5000
577.66,5811.0000
577.94,5897.0000
578.22,5731.0000
578.49,5960.5000
578.77,5855.0000
579.05,6037.0000
579.33,5940.0000
579.60,5966.5000
579.88,5921.0000
580.16,5980.5000
580.44,6003.5000
580.72,5813.5000
580.99,5936.0000
581.27,5888.0000
581.55,6039.0000
581.83,5954.5000
582.10,5963.5000
582.38,5937.5000
582.66,6083.0000
582.94,5979.5000
583.21,6111.0000
583.49,6094.5000
583.77,5978.5000
584.04,6089.0000
584.32,6097.5000
584.60,6122.5000
584.88,5947.0000
585.15,6147.0000
585.43,5879.5000
585.71,6005.5000
585.98,5941.0000
586.26,5929.5000
586.54,6096.0000
586.82,6057.5000
587.09,5971.5000
587.37,6143.5000
587.65,5908.5000
587.92,6099.5000
588.20,6205.5000
588.48,6368.5000
588.75,5978.5000
589.03,5925.0000
589.31,5994.5000
589.59,5990.5000
589.86,6364.0000
590.14,6073.0000
590.42,6245.0000
590.69,6165.0000
590.97,5993.0000
591.25,6029.5000
591.52,6138.0000
591.80,6284.5000
592.08,6207.0000
592.35,6190.0000
592.63,6224.5000
592.91,6360.5000
593.18,6231.0000
593.46,6156.5000
593.73,6183.0000
594.01,6228.0000
594.29,6306.0000
594.56,6177.0000
594.84,6194.0000
595.12,6289.5000
595.39,6155.0000
595.67,6118.0000
595.95,6134.0000
596.22,6188.5000
596.50,6121.5000
596.77,6186.0000
597.05,6337.0000
597.33,6328.5000
597.60,6238.0000
597.88,6210.5000
598.15,6292.5000
598.43,6123.0000
598.71,6146.0000
598.98,6717.5000
599.26,6412.0000
599.53,6137.0000
599.81,6305.5000
600.09,6160.0000
600.36,6104.5000
600.64,6335.0000
600.91,6205.0000
601.19,6233.5000
601.47,6223.0000
601.74,6161.0000
602.02,6122.5000
602.29,6206.5000
602.57,6345.5000
602.84,6195.0000
603.12,6178.5000
603.40,6261.0000
603.67,6227.0000
603.95,6288.5000
604.22,6517.0000
604.50,6212.0000
604.77,6252.5000
605.05,6129.0000
605.32,6224.0000
605.60,6404.0000
605.87,6203.0000
606.15,6145.0000
606.42,6244.5000
606.70,6218.5000
606.98,6214.0000
607.25,6223.0000
607.53,6295.0000
607.80,6299.0000
608.08,6239.0000
608.35,6316.5000
608.63,6248.5000
608.90,6410.5000
609.18,6293.0000
609.45,6230.5000
609.73,6311.0000
610.00,6413.0000
610.28,6247.0000
610.55,6138.0000
610.83,6142.0000
611.10,6197.0000
611.38,6221.0000
611.65,6266.5000
611.93,6117.0000
612.20,6274.0000
612.48,6076.5000
612.75,6354.5000
613.03,6310.0000
613.30,6399.5000
613.57,6387.5000
613.85,6444.0000
614.12,6537.0000
614.40,6213.5000
614.67,6226.5000
614.95,6237.5000
615.22,6090.5000
615.50,6003.0000
615.77,6214.5000
616.05,6107.0000
616.32,6129.5000
616.59,6064.0000
616.87,6036.0000
617.14,6081.0000
617.42,6034.0000
617.69,6086.5000
617.97,5931.0000
618.24,6014.0000
618.51,5802.0000
618.79,5947.5000
619.06,5865.0000
619.34,6032.0000
619.61,5877.0000
619.88,6137.0000
620.16,5933.5000
620.43,6003.0000
620.71,5839.5000
620.98,5795.5000
621.26,5919.0000
621.53,5878.5000
621.80,5877.0000
622.08,5846.5000
622.35,5751.5000
622.62,5808.5000
622.90,5852.0000
623.17,5761.5000
623.45,5893.0000
623.72,5852.5000
623.99,5695.0000
624.27,5731.0000
624.54,5838.5000
624.81,5945.5000
625.09,5718.0000
625.36,5683.0000
625.64,5796.5000
625.91,5695.0000
626.18,5582.5000
626.46,5587.0000
626.73,5963.5000
627.00,5823.0000
627.28,5555.0000
627.55,5572.0000
627.82,5544.5000
628.10,5645.5000
628.37,5397.0000
628.64,5521.5000
628.92,5540.5000
629.19,5573.0000
629.46,5677.5000
629.74,5670.5000
630.01,5861.5000
630.28,6023.0000
630.56,6059.0000
630.83,5927.5000
631.10,6062.0000
631.37,6011.5000
631.65,5815.0000
631.92,5742.0000
632.19,5643.5000
632.47,5769.5000
632.74,5433.5000
633.01,5508.5000
633.28,5291.0000
633.56,5442.5000
633.83,5218.5000
634.10,5370.5000
634.38,5478.0000
634.65,5618.0000
634.92,5562.0000
635.19,5821.0000
635.47,5619.0000
635.74,5443.0000
636.01,5219.5000
636.28,5159.5000
636.56,5172.5000
636.83,5158.0000
637.10,5252.0000
637.37,5221.5000
637.65,5090.5000
637.92,5003.0000
638.19,4816.0000
638.46,5162.5000
638.74,4933.5000
639.01,5121.0000
639.28,4733.5000
639.55,4996.0000
639.83,4782.0000
640.10,4820.5000
640.37,4956.5000
640.64,4733.5000
640.91,4891.5000
641.19,4738.0000
641.46,4806.0000
641.73,5006.0000
642.00,4744.5000
642.28,4829.5000
642.55,4768.5000
642.82,4691.5000
643.09,4868.5000
643.36,4756.0000
643.63,4706.5000
643.91,4670.0000
644.18,4713.5000
644.45,4609.0000
644.72,4770.5000
644.99,4560.0000
645.27,4403.0000
645.54,4640.5000
645.81,4982.0000
646.08,4667.0000
646.35,4467.5000
646.62,4495.5000
646.90,4608.0000
647.17,4749.5000
647.44,4576.5000
647.71,4666.5000
647.98,4341.5000
648.25,4474.5000
648.52,4333.5000
648.80,4418.0000
649.07,4358.0000
649.34,4341.5000
649.61,4276.0000
649.88,4602.5000
650.15,4444.5000
650.42,4350.5000
650.69,4292.5000
650.97,4342.5000
651.24,4369.0000
651.51,4334.0000
651.78,4353.0000
652.05,4147.0000
652.32,4204.0000
652.59,4500.5000
652.86,4148.0000
653.13,4051.0000
653.41,4187.0000
653.68,4197.5000
653.95,4188.0000
654.22,4179.0000
654.49,4165.0000
654.76,3998.5000
655.03,4225.5000
655.30,4013.0000
655.57,3959.0000
655.84,4057.5000
656.11,4165.0000
656.38,3955.5000
656.66,3980.0000
656.93,3847.0000
657.20,3945.5000
657.47,4194.5000
657.74,3964.5000
658.01,4087.0000
658.28,3839.0000
658.55,3826.5000
658.82,3952.0000
659.09,4060.0000
659.36,3939.5000
659.63,3803.5000
659.90,3882.0000
660.17,3967.0000
660.44,3772.5000
660.71,3810.5000
660.98,3861.5000
661.25,3835.0000
661.52,3758.5000
661.79,3738.0000
662.06,3745.0000
662.33,3669.5000
662.60,3649.5000
662.87,3827.0000
663.14,3644.0000
663.41,3702.5000
663.68,3550.5000
663.95,3588.5000
664.22,3719.5000
664.49,3738.0000
664.76,3542.0000
665.03,3504.0000
665.30,3579.0000
665.57,3563.5000
665.84,3535.0000
666.11,3532.5000
666.38,3494.0000
666.65,3544.5000
666.92,3898.5000
667.19,3551.5000
667.46,3656.0000
667.73,3617.5000
668.00,3497.0000
668.27,3566.0000
668.54,3653.5000
668.81,3429.0000
669.08,3509.5000
669.35,3496.0000
669.62,3709.5000
669.89,3412.5000
670.16,3556.0000
670.42,3426.5000
670.69,3451.5000
670.96,3487.5000
671.23,3418.0000
671.50,3308.5000
671.77,3292.0000
672.04,3397.5000
672.31,3330.5000
672.58,3229.5000
672.85,3283.0000
673.12,3332.5000
673.39,3366.5000
673.65,3206.0000
673.92,3437.5000
674.19,3311.0000
674.46,3321.0000
674.73,3361.0000
675.00,3222.5000
675.27,3338.5000
675.54,3337.5000
675.81,3300.0000
676.07,3269.0000
676.34,3552.0000
676.61,3399.0000
676.88,3140.5000
677.15,3171.5000
677.42,3341.0000
677.69,3222.5000
677.96,3284.5000
678.22,3269.0000
678.49,3158.5000
678.76,3161.5000
679.03,3131.0000
679.30,3130.0000
679.57,3028.0000
679.83,3250.0000
680.10,3161.5000
680.37,3190.0000
680.64,3285.5000
680.91,3033.5000
681.18,3224.5000
681.44,3051.5000
681.71,3105.5000
681.98,3230.5000
682.25,3190.5000
682.52,3132.0000
682.79,3202.5000
683.05,3284.5000
683.32,3091.0000
683.59,3207.0000
683.86,3153.0000
684.13,3193.0000
684.39,3016.0000
684.66,3136.0000
684.93,3165.0000
685.20,3139.5000
685.47,3008.5000
685.73,3176.0000
686.00,2988.5000
686.27,3093.0000
686.54,3070.5000
686.80,3285.0000
687.07,3127.5000
687.34,2852.0000
687.61,3054.0000
687.88,2957.0000
688.14,3010.0000
688.41,3147.5000
688.68,2921.0000
688.95,2953.0000
689.21,2996.0000
689.48,3262.5000
689.75,3113.5000
690.02,2897.0000
690.28,2914.0000
690.55,3038.0000
690.82,2839.0000
691.08,3061.5000
691.35,2985.5000
691.62,3114.0000
691.89,3095.0000
692.15,3068.5000
692.42,3051.5000
692.69,2856.5000
692.95,2965.5000
693.22,3058.5000
693.49,3034.0000
693.76,3021.5000
694.02,3013.0000
694.29,3005.5000
694.56,2941.0000
694.82,3148.0000
695.09,2883.5000
695.36,2998.5000
695.62,2957.5000
695.89,3154.0000
696.16,2910.5000
696.43,3179.5000
696.69,3195.0000
696.96,3237.5000
697.23,2977.5000
697.49,3096.0000
697.76,3148.5000
698.03,2950.0000
698.29,2938.5000
698.56,3091.5000
698.82,2965.0000
699.09,3185.0000
699.36,3124.5000
699.62,3013.0000
699.89,3033.5000
700.16,2811.5000
700.42,3107.5000
700.69,3158.0000
700.96,3075.0000
701.22,3152.5000
701.49,3008.5000
701.75,3208.5000
702.02,2962.0000
702.29,2998.0000
702.55,2974.0000
702.82,3136.0000
703.09,3123.0000
703.35,3230.0000
703.62,3154.0000
703.88,3260.5000
704.15,2912.5000
704.42,3098.0000
704.68,2916.0000
704.95,3283.5000
705.21,3058.0000
705.48,3189.0000
705.75,3028.5000
706.01,3119.0000
706.28,3007.5000
706.54,2995.5000
706.81,3117.5000
707.07,3168.0000
707.34,2980.5000
707.61,3144.5000
707.87,3134.5000
708.14,3144.5000
708.40,3135.5000
708.67,3203.0000
708.93,3156.0000
709.20,3047.0000
709.46,3135.0000
709.73,3218.5000
709.99,3230.5000
710.26,3095.0000
710.53,3054.5000
710.79,2878.0000
711.06,3199.0000
711.32,4460.0000
711.59,3392.0000
711.85,3360.0000
712.12,3206.5000
712.38,3076.0000
712.65,3158.5000
712.91,3158.5000
713.18,3266.0000
713.44,3267.0000
713.71,3077.5000
713.97,3279.0000
714.24,3204.0000
714.50,3129.5000
714.77,3202.5000
715.03,3306.5000
715.30,3353.0000
715.56,3250.5000
715.83,3137.5000
716.09,3277.0000
716.36,3524.0000
716.62,3197.5000
716.89,3001.0000
717.15,3363.5000
717.42,3023.0000
717.68,2962.0000
717.94,3037.5000
718.21,3159.0000
718.47,3310.5000
718.74,3128.0000
719.00,3277.0000
719.27,3229.5000
719.53,3095.0000
719.80,3220.0000
720.06,3248.0000
720.32,3424.0000
720.59,3314.5000
720.85,3267.5000
721.12,3198.5000
721.38,3465.0000
721.65,3314.0000
721.91,3357.0000
722.17,3270.5000
722.44,3476.0000
722.70,3287.0000
722.97,3385.5000
723.23,3301.5000
723.49,3252.0000
723.76,3193.0000
724.02,3577.0000
724.29,3438.5000
724.55,3357.5000
724.81,3499.0000
725.08,3440.0000
725.34,3516.0000
725.61,3324.0000
725.87,3481.5000
726.13,3440.0000
726.40,3541.5000
726.66,3497.5000
726.92,3454.5000
727.19,3388.5000
727.45,3392.5000
727.71,3521.5000
727.98,3494.5000
728.24,3651.0000
728.51,3601.0000
728.77,3404.0000
729.03,3505.5000
729.30,3636.0000
729.56,3501.5000
729.82,3737.5000
730.09,3542.5000
730.35,3403.5000
730.61,3679.0000
730.88,3587.5000
731.14,3634.5000
731.40,3702.0000
731.67,3686.5000
731.93,3669.0000
732.19,3786.5000
732.45,3829.0000
732.72,3619.5000
732.98,3816.0000
733.24,3805.0000
733.51,3782.0000
733.77,3812.0000
734.03,3931.5000
734.30,3940.5000
734.56,3981.5000
734.82,3658.5000
735.08,3932.0000
735.35,3912.5000
735.61,3996.0000
735.87,3902.5000
736.14,4087.0000
736.40,4023.5000
736.66,4017.0000
736.92,3996.0000
737.19,3988.0000
737.45,4030.0000
737.71,4006.5000
737.97,3989.5000
738.24,4020.5000
738.50,3997.5000
738.76,4145.5000
739.02,3937.0000
739.29,4152.5000
739.55,4189.0000
739.81,4056.5000
740.07,4085.5000
740.33,4153.5000
740.60,3994.0000
740.86,4221.5000
741.12,4058.0000
741.38,4082.5000
741.65,4221.5000
741.91,4014.5000
742.17,4183.5000
742.43,4065.5000
742.69,4040.0000
742.96,4362.5000
743.22,4206.0000
743.48,4287.5000
743.74,4252.5000
744.00,4203.5000
744.26,4226.0000
744.53,4193.0000
744.79,4127.5000
745.05,4212.0000
745.31,4168.5000
745.57,4343.5000
745.84,4289.0000
746.10,4152.5000
746.36,4169.5000
746.62,4259.0000
746.88,4266.5000
747.14,4315.5000
747.40,4243.0000
747.67,4197.5000
747.93,4280.0000
748.19,4190.0000
748.45,4361.5000
748.71,4253.0000
748.97,4401.5000
749.23,4330.5000
749.50,4385.0000
749.76,4241.5000
750.02,4156.5000
750.28,4378.5000
750.54,4108.0000
750.80,4317.0000
751.06,4058.5000
751.32,4272.0000
751.59,4276.0000
751.85,4367.0000
752.11,4454.0000
752.37,4441.0000
752.63,4258.0000
752.89,4429.0000
753.15,4517.0000
753.41,4191.0000
753.67,4324.5000
753.93,4342.0000
754.19,4227.0000
754.46,4504.0000
754.72,4165.5000
754.98,4222.0000
755.24,4393.0000
755.50,4098.0000
755.76,4235.0000
756.02,4332.5000
756.28,4155.5000
756.54,4262.5000
756.80,4402.0000
757.06,4389.0000
757.32,4050.0000
757.58,4144.5000
757.84,4365.0000
758.10,4094.0000
758.36,4064.0000
758.62,3912.0000
758.88,3845.0000
759.14,3726.0000
759.40,3310.5000
759.66,2836.0000
759.92,2903.0000
760.18,2738.5000
760.44,2755.5000
